Feature,IV,IVs
channel-0 entropy dim-2,0.17576345116796768,"[0.45285374277196655, 0.15181673813284113, 0.15675580765193547, 0.09005951233332254, 0.1598408563023934, 0.06946693297279054, 0.14955056801052408]"
channel-0 amplitude-bottleneck dim-1,0.2816472916129283,"[1.145622757444891, 0.07773618341865526, 0.23679877899752647, 0.03186801841520764, 0.20170622186131087, 0.08694465322137226, 0.1908544279315345]"
channel-0 amplitude-bottleneck dim-2,0.25972591369380305,"[0.9353778857434158, 0.23141491590454724, 0.06918104968847971, 0.050312032296351464, 0.18811784773396445, 0.06939772313921516, 0.2742799413506473]"
channel-0 amplitude-bottleneck norm-1,0.3056839618140046,"[1.3200165923259959, 0.14428891671604807, 0.1593636187654292, 0.04566623798427485, 0.0974865382526124, 0.10556100064125143, 0.26740482801242005]"
channel-0 amplitude-bottleneck norm-2,0.27236322160552484,"[1.1585834124723975, 0.09235086702394993, 0.15948544634978584, 0.04818403003880495, 0.09463344673601118, 0.10052617453086153, 0.2527791740868629]"
channel-0 amplitude-wasserstein-1 dim-1,0.761122059575999,"[2.51349881399583, 0.5191709649225271, 0.6241645452522411, 0.12972230643022623, 0.6060190322615949, 0.33055987156685857, 0.6047188826027158]"
channel-0 amplitude-wasserstein-1 dim-2,0.3194386435230613,"[1.089079612557078, 0.2475950034624048, 0.1291550185883623, 0.09026061309425326, 0.3052275537816736, 0.11242839479049926, 0.2623243083871577]"
channel-0 amplitude-wasserstein-1 norm-1,0.7104534982702038,"[2.4088715429018412, 0.5065295900765566, 0.4917010710496841, 0.1067745196160185, 0.5504392368376577, 0.337503883674351, 0.5713546437353169]"
channel-0 amplitude-wasserstein-1 norm-2,0.7708581060741827,"[2.5851935959495846, 0.509604089877157, 0.6223139930887112, 0.14599616394226111, 0.6067009543019072, 0.3280977796768773, 0.5981001656827809]"
channel-0 amplitude-wasserstein-2 dim-1,0.7923141410291892,"[2.777739675530971, 0.4712135993266547, 0.7157321778389563, 0.11035330223872128, 0.4917673747196487, 0.3338117753065024, 0.6455810822428704]"
channel-0 amplitude-wasserstein-2 dim-2,0.32484923079530464,"[1.217424974908322, 0.27285800866443677, 0.14771824511949044, 0.08550444877282108, 0.09965214127817726, 0.12602250442473292, 0.324764292399152]"
channel-0 amplitude-wasserstein-2 norm-1,0.7219074789044309,"[2.4659312723079116, 0.5103975972733974, 0.5245088850790272, 0.12761612185877952, 0.46971656271505147, 0.2811539944508687, 0.6740279186459806]"
channel-0 amplitude-wasserstein-2 norm-2,0.7721005899273107,"[2.625083884292911, 0.5019664563857551, 0.6681933114502889, 0.10717174258825862, 0.433566052305955, 0.37672470968716854, 0.6919979727808373]"
channel-0 amplitude-landscape-1-1 dim-1,0.46116041522305895,"[1.961456871351082, 0.18633246642896964, 0.349931345607928, 0.08356482497625227, 0.11913310387382314, 0.20976662544492325, 0.3179376688784345]"
channel-0 amplitude-landscape-1-1 dim-2,0.33963409986828,"[1.3113121604269158, 0.1921445360698845, 0.17262740247131736, 0.08616651316845608, 0.2156913965932773, 0.16092569865054981, 0.23857099169755955]"
channel-0 amplitude-landscape-1-1 norm-1,0.5261637647247859,"[2.202874483680797, 0.23933060673262213, 0.3683293836446135, 0.06079778311340688, 0.23320436251646687, 0.17893264566990813, 0.3996770877156861]"
channel-0 amplitude-landscape-1-1 norm-2,0.48621083065421306,"[2.117168465533032, 0.18763328643597593, 0.3614114693972961, 0.08733711393872048, 0.12179029132525943, 0.1738202680036138, 0.35431491994559394]"
channel-0 amplitude-landscape-1-2 dim-1,0.5450482779529731,"[2.2844693384640236, 0.23558637723452497, 0.38461917203858376, 0.06853676188197952, 0.2615293167522715, 0.1779721320244411, 0.4026248472749871]"
channel-0 amplitude-landscape-1-2 dim-2,0.37464484404789367,"[1.44049727319341, 0.24904371382545532, 0.2021847570487887, 0.08539905543229648, 0.21808573607295145, 0.1779159294368039, 0.24938744332554952]"
channel-0 amplitude-landscape-1-2 norm-1,0.6175058270360809,"[2.3957507805493368, 0.3088304803090634, 0.46367563132366496, 0.08092975502509889, 0.27620389279857344, 0.3165426528088328, 0.4806075964379955]"
channel-0 amplitude-landscape-1-2 norm-2,0.5558572596666647,"[2.2844693384640236, 0.25451553227827595, 0.37772759781162146, 0.08653384921562825, 0.2634534484468085, 0.22305288918304347, 0.40124816226725124]"
channel-0 amplitude-landscape-2-1 dim-1,0.4437430790467814,"[1.8576295328887884, 0.1438537184995162, 0.3519434158069452, 0.06127289074958589, 0.17130919200494346, 0.16831652832000038, 0.35187627505768987]"
channel-0 amplitude-landscape-2-1 dim-2,0.29571870772788333,"[1.1536931051325183, 0.20011975668348506, 0.13045819762989574, 0.08713937907864863, 0.15490167691738602, 0.1414541753643097, 0.20226466328893974]"
channel-0 amplitude-landscape-2-1 norm-1,0.4903825840563867,"[1.9557744374476895, 0.1951100496727672, 0.40363979121450905, 0.09970486720464801, 0.1958996565803643, 0.16967194174765055, 0.4128773445270781]"
channel-0 amplitude-landscape-2-1 norm-2,0.47405466957214537,"[1.9210899868876496, 0.1728383445057305, 0.40756784757420556, 0.0777388474420326, 0.18309864751648092, 0.17546070483198004, 0.3805883082469377]"
channel-0 amplitude-landscape-2-2 dim-1,0.5272124973040914,"[2.2239412765311757, 0.18652952640482168, 0.409466879410944, 0.07953225667904283, 0.18361035312024065, 0.22145637300043575, 0.3859508159819784]"
channel-0 amplitude-landscape-2-2 dim-2,0.30592120422133184,"[1.1694967616786487, 0.2101807757873794, 0.16892815858292762, 0.08938218759799688, 0.15543246288166093, 0.16042773480201625, 0.18760034821869287]"
channel-0 amplitude-landscape-2-2 norm-1,0.5389333017077168,"[2.1509067144632543, 0.2550402817059011, 0.4273466161546329, 0.08713055409075487, 0.1767368034975088, 0.2420953741369793, 0.433276767904986]"
channel-0 amplitude-landscape-2-2 norm-2,0.5577473551754156,"[2.273755133017579, 0.2109702127765161, 0.4100984038573461, 0.07274647372420567, 0.262059619638197, 0.22959597736512288, 0.4450056658489433]"
channel-0 amplitude-silhouette-1-1 dim-1,0.4708133085547005,"[2.0030273648160977, 0.17438263791551015, 0.32127232046548604, 0.05317507137589361, 0.13000802789009167, 0.17259255505878646, 0.4412351823610377]"
channel-0 amplitude-silhouette-1-1 dim-2,0.22808920151128304,"[0.863771302574363, 0.1683368768059634, 0.12834606905636034, 0.08914462362044547, 0.08687274990930621, 0.07550054363570799, 0.18465224497683505]"
channel-0 amplitude-silhouette-1-1 norm-1,0.4897821033835984,"[1.9817890236680564, 0.22331536883828113, 0.4037307187476503, 0.052078925972766935, 0.1379166158542932, 0.19792499324288335, 0.4317190773612576]"
channel-0 amplitude-silhouette-1-1 norm-2,0.48287896093592997,"[2.0548514618522358, 0.18929675273853205, 0.3309649571668417, 0.09600415520141238, 0.08831434441154919, 0.16861094800217846, 0.4521101071787608]"
channel-0 amplitude-silhouette-1-2 dim-1,0.3536694127785814,"[1.489046758273747, 0.09682934747869158, 0.24535516673643717, 0.03109974963400996, 0.10944994129851525, 0.1465024490723214, 0.3574024769563471]"
channel-0 amplitude-silhouette-1-2 dim-2,0.1724660550249685,"[0.5810793825951487, 0.12719993646376396, 0.08547888003012707, 0.045323379656224565, 0.08693358640106098, 0.09988486532909958, 0.1813623546993546]"
channel-0 amplitude-silhouette-1-2 norm-1,0.354059279716276,"[1.492864268264965, 0.13264288887073647, 0.21147164949544242, 0.04927447326230499, 0.06440328016125536, 0.19192745075049597, 0.3358309472087322]"
channel-0 amplitude-silhouette-1-2 norm-2,0.3543004883392057,"[1.492864268264965, 0.10075087478827455, 0.21256138983810713, 0.030645184064475913, 0.08210660048213177, 0.17187972480188543, 0.38929537613459947]"
channel-0 amplitude-silhouette-2-1 dim-1,0.3549347951922928,"[1.6669524187391294, 0.12571981655102243, 0.18411736631303907, 0.03257816860764993, 0.11669025715579913, 0.09113044046064282, 0.2673550985187665]"
channel-0 amplitude-silhouette-2-1 dim-2,0.18328808294409843,"[0.5303129353182092, 0.14522871928264414, 0.13679526505900116, 0.07452525455503095, 0.1432472636702698, 0.0992211342627912, 0.15368600846074268]"
channel-0 amplitude-silhouette-2-1 norm-1,0.3513953274921701,"[1.6316880002998873, 0.12295411852337738, 0.19470658653699544, 0.06643639141169415, 0.08471843357136957, 0.1262042258780835, 0.23305953622378378]"
channel-0 amplitude-silhouette-2-1 norm-2,0.36434850179580147,"[1.671675549384959, 0.1211498293878029, 0.18179904262566565, 0.05846860632260116, 0.10886332679647298, 0.12052286994062927, 0.2879602881124796]"
channel-0 amplitude-silhouette-2-2 dim-1,0.28115482966523225,"[1.2845238373817984, 0.052385423791534186, 0.14174875450328692, 0.039374185475087455, 0.15538701011357436, 0.08352813294483041, 0.2111364634465139]"
channel-0 amplitude-silhouette-2-2 dim-2,0.15656685197282555,"[0.5186947401566734, 0.12017778075912634, 0.08086693566791257, 0.03074115214840131, 0.09573682784861341, 0.08109775278400544, 0.16865277444504626]"
channel-0 amplitude-silhouette-2-2 norm-1,0.2682864359319398,"[1.210430361675942, 0.08315617271849057, 0.11570570430697652, 0.052287411040015025, 0.08569931129181009, 0.10852383874534868, 0.22220225174499572]"
channel-0 amplitude-silhouette-2-2 norm-2,0.25746021167920685,"[1.1605882321716987, 0.07368810341458902, 0.12376761364727121, 0.03662404441215314, 0.10553636900355491, 0.06826030916326657, 0.23375680994191453]"
channel-0 life all max,0.2816472916129283,"[1.145622757444891, 0.07773618341865526, 0.23679877899752647, 0.03186801841520764, 0.20170622186131087, 0.08694465322137226, 0.1908544279315345]"
channel-0 life all mean,0.7777236803427808,"[2.756596159109524, 0.47782955128104393, 0.567956447368564, 0.19553276540560047, 0.3640966052273633, 0.3665229594405658, 0.7155312745668044]"
channel-0 life all std,0.5285191117619722,"[2.2744142660606506, 0.2305392203499952, 0.33998562981036373, 0.07358739633668197, 0.1809873292571267, 0.14844910215039472, 0.4516708383685925]"
channel-0 life all sum,0.7104534982702038,"[2.4088715429018412, 0.5065295900765566, 0.4917010710496841, 0.1067745196160185, 0.5504392368376577, 0.337503883674351, 0.5713546437353169]"
channel-0 life all norm-1,0.7104534982702038,"[2.4088715429018412, 0.5065295900765566, 0.4917010710496841, 0.1067745196160185, 0.5504392368376577, 0.337503883674351, 0.5713546437353169]"
channel-0 life all norm-2,0.7721005899273107,"[2.625083884292911, 0.5019664563857551, 0.6681933114502889, 0.10717174258825862, 0.433566052305955, 0.37672470968716854, 0.6919979727808373]"
channel-0 life dim-1 max,0.2816472916129283,"[1.145622757444891, 0.07773618341865526, 0.23679877899752647, 0.03186801841520764, 0.20170622186131087, 0.08694465322137226, 0.1908544279315345]"
channel-0 life dim-1 mean,0.7948544416830057,"[2.610134776786313, 0.5020813476533335, 0.5638342867579877, 0.17252012938665798, 0.5344936217405933, 0.41099767846323415, 0.7699192509929206]"
channel-0 life dim-1 std,0.4932871127067174,"[2.0660159564489486, 0.24960715337813943, 0.31498416084675085, 0.07049384157350908, 0.14055439408398435, 0.14537641345074442, 0.4659778691649446]"
channel-0 life dim-1 sum,0.761122059575999,"[2.51349881399583, 0.5191709649225271, 0.6241645452522411, 0.12972230643022623, 0.6060190322615949, 0.33055987156685857, 0.6047188826027158]"
channel-0 life dim-1 norm-1,0.761122059575999,"[2.51349881399583, 0.5191709649225271, 0.6241645452522411, 0.12972230643022623, 0.6060190322615949, 0.33055987156685857, 0.6047188826027158]"
channel-0 life dim-1 norm-2,0.7923141410291892,"[2.777739675530971, 0.4712135993266547, 0.7157321778389563, 0.11035330223872128, 0.4917673747196487, 0.3338117753065024, 0.6455810822428704]"
channel-0 life dim-2 max,0.25972591369380305,"[0.9353778857434158, 0.23141491590454724, 0.06918104968847971, 0.050312032296351464, 0.18811784773396445, 0.06939772313921516, 0.2742799413506473]"
channel-0 life dim-2 mean,0.3348003610391154,"[1.2579170440926597, 0.24045464053925555, 0.17446820314391767, 0.08148969568012548, 0.10786617609084348, 0.13414982235731615, 0.34725694536968993]"
channel-0 life dim-2 std,0.2904813646410696,"[1.1758963164998302, 0.2340896753737854, 0.0670876165773569, 0.0669721492971857, 0.11642313569729293, 0.08370312140800108, 0.28919753763403544]"
channel-0 life dim-2 sum,0.3194386435230613,"[1.089079612557078, 0.2475950034624048, 0.1291550185883623, 0.09026061309425326, 0.3052275537816736, 0.11242839479049926, 0.2623243083871577]"
channel-0 life dim-2 norm-1,0.3194386435230613,"[1.089079612557078, 0.2475950034624048, 0.1291550185883623, 0.09026061309425326, 0.3052275537816736, 0.11242839479049926, 0.2623243083871577]"
channel-0 life dim-2 norm-2,0.32484923079530464,"[1.217424974908322, 0.27285800866443677, 0.14771824511949044, 0.08550444877282108, 0.09965214127817726, 0.12602250442473292, 0.324764292399152]"
channel-0 bd2 all max,0.7247323445833348,"[2.7616656008502023, 0.49882932401223457, 0.41943119352368274, 0.06762756648614335, 0.2993464590854145, 0.25131359701146994, 0.774912671114196]"
channel-0 bd2 all mean,1.1474338266494115,"[3.275032656158929, 0.9619038010727912, 0.8281912919769386, 0.36599621858496656, 0.5612194951501069, 0.7431840320471801, 1.2965092915549676]"
channel-0 bd2 all std,0.4229027019611785,"[1.760311629213773, 0.19956208563649874, 0.3026204941605243, 0.06656084230577197, 0.2472463380481928, 0.12738755269028168, 0.25662997167320695]"
channel-0 bd2 all sum,0.8352731404886383,"[2.8750938595321642, 0.665858129908826, 0.5097914480424008, 0.19435120825926705, 0.5673127269703179, 0.3307152687106083, 0.7037893419968843]"
channel-0 bd2 all norm-1,0.8352731404886383,"[2.8750938595321642, 0.665858129908826, 0.5097914480424008, 0.19435120825926705, 0.5673127269703179, 0.3307152687106083, 0.7037893419968843]"
channel-0 bd2 all norm-2,1.0080232750354772,"[3.0140097336555325, 0.815901639151672, 0.7650002059148902, 0.27162689543584434, 0.6751809396013841, 0.5081371708961089, 1.0063063405929085]"
channel-0 bd2 dim-1 max,0.7371742891333508,"[2.505661076023725, 0.5492990937406101, 0.5995874173094349, 0.07832531593879762, 0.472674539840898, 0.2735577289741932, 0.6811148521057968]"
channel-0 bd2 dim-1 mean,1.1209941698180115,"[3.1189525892401795, 0.9106471411824378, 0.7893945139217516, 0.37597501735932515, 0.6643368377398724, 0.7298148981423235, 1.2578381911401904]"
channel-0 bd2 dim-1 std,0.3105200672947306,"[1.3523014298773468, 0.1743749214635952, 0.21077192957701357, 0.07891505571808292, 0.15200799630820316, 0.08080852052777403, 0.1244606175910983]"
channel-0 bd2 dim-1 sum,0.8727852392045946,"[2.7680474126494534, 0.7430425463317928, 0.4993210432043277, 0.217733781117395, 0.6748107279583028, 0.4166975348321937, 0.7898436283386976]"
channel-0 bd2 dim-1 norm-1,0.8727852392045946,"[2.7680474126494534, 0.7430425463317928, 0.4993210432043277, 0.217733781117395, 0.6748107279583028, 0.4166975348321937, 0.7898436283386976]"
channel-0 bd2 dim-1 norm-2,1.0467368308461311,"[3.0539693477840846, 0.8247919271481934, 0.7475642983368067, 0.3278171231859629, 0.7143628926460523, 0.6427640993170302, 1.0158881275047873]"
channel-0 bd2 dim-2 max,0.7432060247834672,"[2.9104149099903545, 0.43325446198605355, 0.43149896404345256, 0.13054670166092636, 0.2786106113417095, 0.3083344378260211, 0.7097820866357525]"
channel-0 bd2 dim-2 mean,1.004887937190346,"[3.306371753755252, 0.8441860990304478, 0.6170422667944957, 0.3413553301570283, 0.46919994555818645, 0.4932465666376403, 0.962813598399372]"
channel-0 bd2 dim-2 std,0.25533178862769235,"[1.1714376235599262, 0.09687028048717869, 0.0892649112716703, 0.05375368223309231, 0.25723210637063915, 0.029673683534960166, 0.08909023293637937]"
channel-0 bd2 dim-2 sum,0.48180685001946155,"[1.7996999870855177, 0.4017176960221512, 0.23908930774824705, 0.08828282267788554, 0.33482022833469527, 0.1478754561297651, 0.3611624521379688]"
channel-0 bd2 dim-2 norm-1,0.48180685001946155,"[1.7996999870855177, 0.4017176960221512, 0.23908930774824705, 0.08828282267788554, 0.33482022833469527, 0.1478754561297651, 0.3611624521379688]"
channel-0 bd2 dim-2 norm-2,0.7584217236849236,"[2.578227006485015, 0.6099061201971568, 0.5464408267139917, 0.15307511717616684, 0.4997953275124465, 0.2863041322832347, 0.6352035354264536]"
channel-1 landscape dim-1 max,0.2929152236424565,"[1.1719495708778462, 0.11103246840993516, 0.18438936305286702, 0.05270339636999439, 0.06250019527911031, 0.16893832763375938, 0.29889324387368327]"
channel-1 landscape dim-1 mean,0.5246874666744049,"[2.0537537051729213, 0.2746570594169968, 0.36970160627922616, 0.08482432301090712, 0.19155097919483377, 0.21851454189922384, 0.47981005174672525]"
channel-1 landscape dim-1 std,0.49400468675912357,"[1.8802357109776278, 0.2253023285168145, 0.3692292661146678, 0.041257611347013064, 0.2502631616338729, 0.1872284063264539, 0.5045163223974154]"
channel-1 landscape dim-1 sum,0.5246874666744049,"[2.0537537051729213, 0.2746570594169968, 0.36970160627922616, 0.08482432301090712, 0.19155097919483377, 0.21851454189922384, 0.47981005174672525]"
channel-1 landscape dim-1 norm-1,0.5246874666744049,"[2.0537537051729213, 0.2746570594169968, 0.36970160627922616, 0.08482432301090712, 0.19155097919483377, 0.21851454189922384, 0.47981005174672525]"
channel-1 landscape dim-1 norm-2,0.49640382885246065,"[1.8953502652365515, 0.23054025397334724, 0.3942002012645728, 0.045165575210922335, 0.24290920055608872, 0.16796960832139085, 0.4986916974043514]"
channel-1 landscape dim-2 max,0.3375181530737278,"[1.0165113859581427, 0.21436822188478502, 0.2079750744843479, 0.09002964307451827, 0.34953400431649306, 0.10756948606920999, 0.37663925572859785]"
channel-1 landscape dim-2 mean,0.373522288124766,"[1.0931135764459796, 0.31028602455495524, 0.1867299918130519, 0.11121653126796929, 0.4466023259632435, 0.0996497302807252, 0.3670578365474372]"
channel-1 landscape dim-2 std,0.3335972444796891,"[0.857846718495535, 0.2670306772328736, 0.2396631652611511, 0.1575507360825773, 0.3642147589728201, 0.0908637793239832, 0.35801087598888276]"
channel-1 landscape dim-2 sum,0.373522288124766,"[1.0931135764459796, 0.31028602455495524, 0.1867299918130519, 0.11121653126796929, 0.4466023259632435, 0.0996497302807252, 0.3670578365474372]"
channel-1 landscape dim-2 norm-1,0.373522288124766,"[1.0931135764459796, 0.31028602455495524, 0.1867299918130519, 0.11121653126796929, 0.4466023259632435, 0.0996497302807252, 0.3670578365474372]"
channel-1 landscape dim-2 norm-2,0.34387604976666697,"[0.9322250781109734, 0.2703582635729219, 0.23037763675531509, 0.1555108127152004, 0.3642147589728201, 0.08949669216845627, 0.364949106070981]"
channel-1 silhouette-1 dim-1 max,0.24323756530839707,"[0.9902673618487616, 0.15252286432039858, 0.11893712021862914, 0.06715529809106131, 0.12188036915491722, 0.10298157321693902, 0.1489183703080726]"
channel-1 silhouette-1 dim-1 mean,0.5204129443686829,"[2.004281181415023, 0.27339553432241953, 0.32846536060525827, 0.08055984294712039, 0.2759840995574483, 0.1962136689854416, 0.483990922748069]"
channel-1 silhouette-1 dim-1 std,0.39428370869379875,"[1.6248390341382435, 0.227940922031117, 0.25154528633426243, 0.05941361928736102, 0.18213144173903245, 0.08311029979994021, 0.33100535752663457]"
channel-1 silhouette-1 dim-1 sum,0.5204129443686829,"[2.004281181415023, 0.27339553432241953, 0.32846536060525827, 0.08055984294712039, 0.2759840995574483, 0.1962136689854416, 0.483990922748069]"
channel-1 silhouette-1 dim-1 norm-1,0.5204129443686829,"[2.004281181415023, 0.27339553432241953, 0.32846536060525827, 0.08055984294712039, 0.2759840995574483, 0.1962136689854416, 0.483990922748069]"
channel-1 silhouette-1 dim-1 norm-2,0.3829461742612894,"[1.5223689813189267, 0.2278610084063578, 0.260083970880919, 0.06420528612583201, 0.18710434481886817, 0.082213885939949, 0.33678574233817327]"
channel-1 silhouette-1 dim-2 max,0.1854748121271297,"[0.4953129289876209, 0.13829474844636544, 0.19704275643874863, 0.06531481066589488, 0.16441746891982903, 0.0688669465218039, 0.16907402490964515]"
channel-1 silhouette-1 dim-2 mean,0.28932455995187595,"[0.9726059971559848, 0.1551110254660842, 0.16321817956351634, 0.08832021100684051, 0.26273123494191075, 0.14803299247908122, 0.23525227904971335]"
channel-1 silhouette-1 dim-2 std,0.19488700231271597,"[0.6141488570513741, 0.10660369191607938, 0.11241511074646808, 0.0766756878904796, 0.20318706882060156, 0.05841963989676284, 0.19275895986724614]"
