,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  572  995 2017],3,1022,423,672.3333333333334,56884.56215835854,14.195311959358287,0.005194550027539907,67.36659824438486,4.3390152089243665,0.17129072958540928,60.36577427838664,3.747364593668993
1,0,40,20,Median,40,[   0  572  994 1174 2017],4,843,180,504.25,47865.15543790295,15.64884185981055,-0.007792222539994553,64.31986852374447,4.504305809739492,0.20924893117005808,58.19894950172628,3.641433078696723
2,0,50,20,Median,40,[   0  490  646  995 1252 2017],5,765,156,403.4,25007.123314895463,13.097316979033312,-0.034500616102602036,49.78794306199667,4.692753034089114,0.17909946199985594,33.60295599904447,4.291067645626839
3,0,50,15,Median,40,[   0  456  646  994 1174 1746 2017],6,572,180,336.1666666666667,23862.6182950559,12.827203185927013,-0.0955861976708962,44.533944864314975,4.422040939011842,0.1530993407299849,30.55153713601711,4.001521341109079
4,0,35,10,Median,40,[   0  372  569  646  994 1174 1746 2017],7,572,77,288.14285714285717,18307.14854681451,13.063114932093383,-0.10452219251915348,41.56030136318619,4.364826690943408,0.16288467871297088,25.864512727891825,3.9777719583461795
5,60,35,20,Mode,40,[   0  372  572  646  995 1116 1275 1746 2017],8,471,74,252.125,14329.98373055538,12.666952855126016,-0.10498414173562017,37.432445834974715,4.5665442619984695,0.14483702991065986,20.706585126094375,4.141206589988114
6,60,35,20,Mode,40,[   0  372  572  646  833  995 1116 1275 1746 2017],9,471,74,224.11111111111111,12845.411144137717,12.139397863566572,-0.10398825912723744,33.86178046778471,4.97322254250378,0.12012653746180806,18.28726133764289,4.443513436451667
7,0,35,20,Median,40,[   0  372  542  645  721  878  994 1116 1275 1746 2017],10,471,76,201.7,11356.964373344937,11.70198150385686,-0.10242021984321036,31.22960514957264,5.199195973957922,0.10012644938079394,16.656794249506316,4.566803726895452
8,0,35,15,Mode,40,[   0  372  572  645  721  930  994 1116 1174 1275 1746 2017],11,471,58,183.36363636363637,10206.200250085785,12.913585816826094,-0.09676500933177296,30.770450808044753,4.956265781005394,0.11453337214491181,13.71631009086288,4.342378876970871
9,0,35,10,Mode,40,[   0  197  372  572  645  721  930  994 1116 1174 1275 1746 2017],12,471,58,168.08333333333334,8513.672203161925,11.981189300339606,-0.1509852517441383,28.280270373519613,4.989228352245473,0.09264360679886806,10.861577172090739,4.367902750188091
10,60,50,10,Mode,40,[   0  201  415  572  646  720  780  930  995 1095 1174 1275 1746 2017],13,471,60,155.15384615384616,8461.859125013094,12.334601312368852,-0.1461235701030921,26.186947275349706,5.144900584072657,0.08643720176149554,10.712151952337877,4.208550441479738
11,0,35,20,Median,40,"[   0  197  415  572  645  721  780  843  930  995 1098 1174 1275 1746
 2017]",14,471,59,144.07142857142858,8233.670194146172,12.764571439392215,-0.14340727476116596,25.28787216603831,5.05940578474907,0.08356075398134284,10.829161588887168,4.053211796449836
12,0,50,15,Median,40,"[   0  197  415  490  542  645  720  780  843  930  995 1097 1171 1275
 1746 2017]",15,471,52,134.46666666666667,6886.113141638362,12.19707786227938,-0.14504307777463854,23.543015151314474,5.317215366176807,0.07996411573449931,10.142280561385133,4.2711418074171945
13,40,40,20,Median,40,"[   0  199  372  483  572  646  721  780  843  931  995 1115 1172 1275
 1660 1746 2017]",16,385,57,126.0625,6879.753085032503,12.148825000255469,-0.1470226279826936,23.049161162221655,5.364917782546453,0.0813902751368536,9.38944901663512,4.091503341437107
