St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  503 1336 1651]
40,50,20,Mode,40,[   0   59 1315 1651]
40,50,20,Median,40,[   0   59  619 1336 1651]
40,50,20,Mode,40,[   0   59  419 1315 1651]
40,50,20,Median,40,[   0   59  560 1253 1651]
40,50,20,Mode,40,[   0   59  419 1315 1651]
40,50,20,Median,40,[   0   59  422  713 1292 1534 1651]
40,50,20,Mode,40,[   0   59  419  680 1315 1478 1651]
40,50,20,Median,40,[   0   59  419  560  770 1292 1651]
40,50,20,Mode,40,[   0   59  419  560  680 1315 1651]
40,50,20,Median,40,[   0   59  419  560 1154 1315 1651]
40,50,20,Mode,40,[   0   59  419  560  713 1154 1315 1651]
40,50,20,Median,40,[   0   59  419  560  680 1154 1315 1651]
40,50,20,Mode,40,[   0   59  419  560  680  780 1154 1315 1651]
40,50,20,Median,40,[   0   59  419  560  680 1154 1315 1478 1561 1651]
40,50,20,Mode,40,[   0   59  419  560  680  780 1154 1315 1478 1534 1651]
40,50,20,Median,40,[   0   59  419  560  680 1154 1315 1478 1561 1651]
40,50,20,Mode,40,[   0   59  419  560  680  780 1154 1315 1478 1534 1651]
