,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  518 1200 2017],3,817,518,672.3333333333334,521528.17369372933,38.19660703842695,0.028268528868198115,172.0814877386138,3.8629344843645987,0.10199798418783439,179.4874847206843,3.2028834859349846
1,0,35,10,Mode,40,[   0  348 2017],2,1669,348,1008.5,709492.8884076439,49.63741794305523,0.10863204567414382,250.15368663477713,1.942484833770825,0.10863204567414382,250.15368663477713,1.942484833770825
2,0,35,10,Median,40,[   0  448 1045 2017],3,972,448,672.3333333333334,415585.76793945517,34.91645816789489,0.023361484275501075,146.7507398363679,5.045732561286314,0.09505923041268645,140.16064582817296,4.157502719105322
3,0,35,10,Mode,40,[   0  348 1200 2017],3,852,348,672.3333333333334,442509.64459950745,36.45514571083278,0.015528163003350942,151.20731929105133,4.575571331593731,0.08155263844503834,147.41179040480563,3.82087934319663
4,0,35,10,Median,40,[   0  346  567 1117 1795 2017],5,678,221,403.4,169841.71519340176,29.70356574826301,-0.004426575795215102,106.23237522989588,4.480264978649187,0.06759933358999777,61.409867482124525,3.649348922353254
5,0,35,10,Mode,40,[   0  348  567 1200 2017],4,817,219,504.25,198718.95409742638,32.11022211854274,0.01891299441335357,133.76460452262313,3.814574269137288,0.07807490957618268,71.6426547723334,3.2697665547125645
6,0,35,10,Median,40,[   0  325  532  811 1125 1795 2017],6,670,207,336.1666666666667,113814.1128217626,26.270996332263035,-0.012769110683842915,84.6504883677442,5.181690359357664,0.05762419053833985,42.059168217053035,4.251104605792016
7,0,35,10,Mode,40,[   0  348  567  838 1200 1746 2017],6,546,219,336.1666666666667,104863.15303793774,24.4005807850071,-0.006709805344865969,85.6936337751073,6.169853644051455,0.05191163327861692,39.24688790417772,4.905152137632564
8,0,35,10,Median,40,[   0  348  548  811 1125 1795 2017],6,670,200,336.1666666666667,116898.23720805168,26.724150873631242,-0.006728630702346511,87.23551715605167,5.2311379929369854,0.06103995437480557,44.01029476913127,4.255351692929908
9,0,35,10,Mode,40,[   0  201  348  567  838 1200 1746 2017],7,546,147,288.14285714285717,74946.20125029472,21.60259883034809,-0.03447234566988907,72.57652166536411,6.747240308166826,0.03722827866210086,27.33005489689216,5.264510180744804
10,0,35,10,Median,40,[   0  154  348  548  811 1095 1200 1795 2017],8,595,105,252.125,60442.60585194176,23.12067713786277,-0.03853125742896483,65.08556075287967,5.923661233760377,0.04553155996631858,22.34430938571693,4.664614271345118
11,0,35,10,Mode,40,[   0  201  348  567  838 1117 1200 1746 2017],8,546,83,252.125,57861.32440315404,23.29912292708204,-0.036767431884784235,67.2236136398548,6.04570448271847,0.038308371937223216,20.74798267768395,4.727450213629784
12,0,35,10,Median,40,[   0  154  348  548  811 1095 1200 1761 2017],8,561,105,252.125,57675.936515315865,22.47755723809809,-0.038534844270951045,64.17037969351586,6.290664736280026,0.04281802842437001,21.129792289866682,4.898886558782967
13,0,35,10,Mode,40,[   0  201  348  567  838 1117 1200 1746 2017],8,546,83,252.125,57861.32440315404,23.29912292708204,-0.036767431884784235,67.2236136398548,6.04570448271847,0.038308371937223216,20.74798267768395,4.727450213629784
14,0,35,10,Median,40,[   0  154  348  548  786  976 1155 1326 1761 2017],9,435,154,224.11111111111111,51844.38297406283,20.264883474099758,-0.042729634595644855,55.97179995944064,7.706622965035551,0.034376276521338595,18.687559700764744,6.140562448480947
15,0,35,10,Mode,40,[   0  201  348  567  838  961 1200 1746 2017],8,546,123,252.125,59771.359674376516,21.08845554426993,-0.04559647429480801,63.19351590083949,6.932265587308676,0.03381902049206732,21.778127087303794,5.3314170534570104
16,0,35,10,Median,40,[   0  154  348  548  742  838 1020 1155 1326 1761 2017],10,435,96,201.7,45630.191477150336,21.546896718345494,-0.04305359687556436,53.507259588595346,6.843541167334102,0.03626397008046943,16.704944970985967,5.265809139592489
17,0,35,10,Mode,40,[   0  201  348  567  742  838  961 1200 1288 1746 2017],10,458,88,201.7,38435.30323238472,20.13496139917279,-0.046964578844116193,50.618052516761914,7.476567308384629,0.028664663957187673,13.691754964717694,5.770539139017812
18,0,35,10,Median,40,[   0   66  201  348  548  742  838 1020 1155 1326 1761 2017],11,435,66,183.36363636363637,39760.22875867616,20.605954614372884,-0.04918443191701448,48.50107684899278,6.92971840779469,0.03218592931242675,14.462990274888702,5.423858093557742
19,0,35,10,Mode,40,[   0   66  201  348  567  742  838  961 1200 1288 1746 2017],11,458,66,183.36363636363637,35073.168785372036,19.479593924864226,-0.054381045490315194,45.991507357874035,7.43327178433675,0.026347552921143012,12.58227613645802,5.829493727700678
20,0,35,10,Median,40,[   0   66  201  348  548  742  838  976 1109 1200 1326 1761 2017],12,435,66,168.08333333333334,34058.45430593963,19.738889211900172,-0.05325847865935581,44.97612639395926,7.512529711022648,0.02982775706456837,12.380541197687911,5.913303755063034
21,0,35,10,Mode,40,[   0   66  201  348  567  742  838  961 1117 1200 1288 1746 2017],12,458,66,168.08333333333334,33584.787961870716,19.5369296629437,-0.053631500237900975,44.75753002471227,7.4583867516344275,0.029112575032302242,12.098117811551525,5.943251781718388
22,0,35,10,Median,40,[   0   66  201  348  507  567  742  838  976 1109 1200 1326 1761 2017],13,435,60,155.15384615384616,24272.585114530502,18.764577057207777,-0.05268178671395025,42.26984808875654,7.374176601992155,0.02540587241228194,9.033595347141118,5.949322131053671
23,0,35,10,Mode,40,[   0   66  201  348  507  567  742  838  961 1117 1200 1288 1746 2017],13,458,60,155.15384615384616,23035.552194973672,18.392737257242292,-0.05372429682115835,41.795810311399215,7.367554920377482,0.024020952806897936,8.500046129574466,6.0258926181547
24,0,35,10,Median,40,[   0   66  201  348  507  567  742  838  976 1109 1200 1456 1761 2017],13,305,60,155.15384615384616,24384.30373193322,18.554922882400703,-0.05298820712290658,42.14339513461531,7.89318165354759,0.02506387723013725,9.077343412394358,6.213284576619517
25,0,35,10,Mode,40,[   0   66  201  348  507  567  742  838  961 1117 1200 1456 1746 2017],13,290,60,155.15384615384616,23678.993736611355,18.41014090171065,-0.054434212624595274,41.82930341314931,7.765398150122696,0.02345811403455463,8.772000954000706,6.203678649679932
26,0,35,10,Median,40,"[   0   66  201  348  507  567  742  838  976 1109 1200 1456 1746 1795
 2017]",14,290,49,144.07142857142858,27189.20267371262,20.994670971259687,-0.08175268348022664,40.589339969908714,7.40982305081332,0.023105047013521625,10.547618227162499,5.463407358470581
27,0,35,10,Mode,40,"[   0   66  201  348  507  567  742  838  961 1117 1200 1456 1746 1795
 2017]",14,290,49,144.07142857142858,26677.41364068514,20.9027211006962,-0.08317657202420754,40.37237654385987,7.2644165685137585,0.021689763007877214,10.326817190080048,5.425059881174241
28,0,35,15,Median,40,[   0  548 1180 2017],3,837,548,672.3333333333334,514355.0601843517,38.37421291411239,0.027685234149007965,165.06888443361345,3.7855656193729406,0.1048313259813192,175.325303577106,3.1183545045757946
29,0,35,15,Mode,40,[   0  348 2017],2,1669,348,1008.5,709492.8884076439,49.63741794305523,0.10863204567414382,250.15368663477713,1.942484833770825,0.10863204567414382,250.15368663477713,1.942484833770825
30,0,35,15,Median,40,[   0  442 2017],2,1575,442,1008.5,714624.0784835131,45.50303430866268,0.10208568638139452,252.1892737413054,2.164808618961297,0.10208568638139452,252.1892737413054,2.164808618961297
31,0,35,15,Mode,40,[   0  348 2017],2,1669,348,1008.5,709492.8884076439,49.63741794305523,0.10863204567414382,250.15368663477713,1.942484833770825,0.10863204567414382,250.15368663477713,1.942484833770825
32,0,35,15,Median,40,[   0  348  721 1109 1771 2017],5,662,246,403.4,197011.04931597563,30.032933920447167,-0.004680499538793416,98.96082611652332,5.0909651624959515,0.06764340491084608,70.45772735822626,3.8275815082840934
33,0,35,15,Mode,40,[   0  348  548  994 1746 2017],5,752,200,403.4,120510.95068872496,26.316692592657848,-0.007400049120906106,93.08007784681743,5.112943843461386,0.055840648522206576,43.73295660827077,4.53339080625271
34,0,35,15,Median,40,[   0  197  507  790 1109 1771 2017],6,662,197,336.1666666666667,121510.78240835266,25.475366126649735,-0.027522881451021504,81.8728731649172,5.780595874416945,0.052074908186678495,44.27860777643641,4.665083749216411
35,0,35,15,Mode,40,[   0  348  843  994 1746 2017],5,752,151,403.4,189664.19759695377,32.47637454673719,-0.012300126020991009,88.39352868423828,6.263545352943302,0.06801658152825148,66.83381235920496,3.6333107817227543
36,0,35,15,Median,40,[   0  197  507  786  995 1200 1795 2017],7,595,197,288.14285714285717,94288.90031109417,23.6309414671109,-0.03059998684342101,69.53568471326558,6.3828875230394875,0.0481358542230012,34.85008422439186,5.082063331332254
37,0,35,15,Mode,40,[   0  348  843  994 1200 2017],5,817,151,403.4,185858.32535047058,32.98302000280024,0.0036475712162387375,96.09710076824533,5.0403695787754685,0.07695756189854483,65.64647914843658,3.343204248437575
38,0,35,15,Median,40,[   0  154  348  540  776  994 1164 1795 2017],8,631,154,252.125,65352.586211143804,22.23850945860538,-0.038856851747108366,63.701945566468154,6.522465472764319,0.0445299976484635,24.452016042192458,5.238410565061466
39,0,35,15,Mode,40,[   0  348  548  843 1109 1746 2017],6,637,200,336.1666666666667,124931.19581471349,28.001493569174386,-0.00484008343703248,89.7832722748987,5.211537428188794,0.06376113147769552,46.71361542922297,3.966798415426368
40,0,35,15,Median,40,[   0  154  348  540  776  994 1155 1326 1795 2017],9,469,154,224.11111111111111,50813.94906331308,20.619792246239626,-0.04357117599362567,56.569795707624664,7.000743965777038,0.03589729583525854,18.533719073755222,5.664441169281951
41,0,35,15,Mode,40,[   0  201  348  548  843  994 1109 1326 1746 2017],9,420,115,224.11111111111111,53211.308811194314,21.75804024406817,-0.043231497045111075,59.50343138219742,7.065599385678979,0.03858313243811699,19.16572595726224,5.406465568443485
