Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-19,885.728813559322,0.9565571985711008,0.23758260460440253,0.2341713792874967,0.059546891504143204,3715.0508474576272,3646.593220338983,68.45762711864407
channel-23,904.0254237288135,1.5644240480073952,0.41234611719252634,0.2763038179658344,0.07527383024319317,2129.0338983050847,3333.5338983050847,-1204.5
channel-9,894.2796610169491,1.552437628249275,0.4088999861488161,0.2912958083696093,0.08086994862733546,2279.186440677966,3320.508474576271,-1041.322033898305
channel-10,895.7627118644068,1.4553818218276386,0.38099615546114546,0.30047449921476316,0.08429611414622419,2488.330508474576,3274.737288135593,-786.4067796610169
channel-14,882.8728813559322,1.1282496927743086,0.28694470322812965,0.307842149111196,0.08704626538851488,3316.1186440677966,3198.330508474576,117.78813559322033
channel-20,882.457627118644,1.4437543064571883,0.3776532104877574,0.316548720443327,0.09029620102630158,2470.406779661017,3103.9576271186443,-633.5508474576271
channel-37,897.4322033898305,1.2168917859564718,0.31242956653667264,0.34717308444454764,0.10172747611214637,3163.101694915254,2992.5338983050847,170.5677966101695
channel-15,901.8983050847457,1.263167437034189,0.3257339527474753,0.34722394705430953,0.10174646179569392,2967.101694915254,2969.093220338983,-1.9915254237288136
channel-5,901.4915254237288,1.2746223923481814,0.3290272861955318,0.3519750807999799,0.1035199359097762,2970.2457627118642,2951.076271186441,19.16949152542373
channel-36,895.5254237288135,1.1554934571519897,0.29477736586334674,0.3582733868945015,0.10587092904512618,3327.1525423728813,2912.0254237288136,415.1271186440678
channel-18,853.542372881356,1.59484221029121,0.42109142859110793,0.36844832681723433,0.10966896831980523,2384.5593220338983,2817.7033898305085,-433.14406779661016
channel-31,889.3728813559322,1.2172349512807292,0.31252822757982923,0.36901970867436096,0.10988225024094536,3034.4745762711864,2827.822033898305,206.65254237288136
channel-4,893.9152542372881,1.3057247896692608,0.3379693171860093,0.3820369945847463,0.11474126302262388,2860.9406779661017,2743.423728813559,117.51694915254237
channel-26,877.8220338983051,1.5584006633282135,0.4106143763266123,0.39035217198029526,0.11784510152821144,2114.4406779661017,2663.5254237288136,-549.0847457627119
channel-21,880.7796610169491,2.0729386866022983,0.5585455760472724,0.3926575768278693,0.118705648934055,1219.3983050847457,2671.3389830508477,-1451.9406779661017
channel-28,883.5847457627119,1.2512990403761515,0.3223217536932395,0.3984125602354985,0.12085383390352765,3015.4576271186443,2607.4406779661017,408.0169491525424
channel-32,888.1186440677966,1.1529335078665253,0.2940413728912179,0.4045819903878207,0.12315672101626213,3336.076271186441,2541.8813559322034,794.1949152542373
channel-13,880.5338983050848,1.6182177898737338,0.427811976685503,0.4223600300651182,0.12979279881465003,1995.822033898305,2501.9406779661017,-506.1186440677966
channel-8,893.7542372881356,1.705534856970331,0.4529158910852527,0.4416838758692502,0.13700588565931646,1767.1186440677966,2299.584745762712,-532.4661016949152
channel-22,889.7881355932203,1.430123242155373,0.37373423928557886,0.4416908121520876,0.13700847479250416,2470.3389830508477,2301.2033898305085,169.135593220339
overall,837.99375,1.4520488997937506,0.38003793054336166,0.44568913750015227,0.1385009451972646,2492.25,2333.30625,158.94375
channel-35,906.8983050847457,1.4625609376221418,0.38306017243244067,0.4510741815427038,0.14051104146562604,2377.5,2225.7457627118642,151.75423728813558
channel-2,908.8135593220339,1.5277048066358851,0.4017892269663079,0.45295378419917137,0.1412126480366983,2238.084745762712,2247.3813559322034,-9.296610169491526
channel-33,907.7033898305085,1.527178409512029,0.40163788624018226,0.45753288588620694,0.14292190707726068,2188.9406779661017,2218.7203389830506,-29.779661016949152
channel-34,907.5508474576271,1.4840392148361126,0.3892352404983105,0.46450865511465267,0.14552577950323353,2319.1271186440677,2172.3898305084745,146.73728813559322
channel-27,887.0932203389831,1.4101160879810404,0.3679821234338244,0.4703596698163924,0.14770981044618614,2531.423728813559,2101.1271186440677,430.29661016949154
channel-17,886.8813559322034,1.4269608262537636,0.37282503538386536,0.4769293299271053,0.1501620929472388,2588.35593220339,2176.5508474576272,411.8050847457627
channel-1,893.542372881356,1.5345494699405606,0.4037570878600503,0.4856595974413852,0.1534208737508098,2225.2118644067796,2036.2288135593221,188.98305084745763
channel-0,892.457627118644,1.6200170522733608,0.42832926993371717,0.4945836101208871,0.15675197456338133,1946.8474576271187,1995.2288135593221,-48.38135593220339
channel-3,886.0593220338983,1.438175679314632,0.3760493387257808,0.4969306003747093,0.1576280447150478,2479.4491525423728,1933.822033898305,545.6271186440678
channel-24,885.542372881356,1.8404230339701313,0.49169663993009366,0.5074319119252485,0.16154790999262833,1430.7627118644068,2008.3898305084747,-577.6271186440678
channel-30,884.7372881355932,1.7046645105631806,0.45266566392543456,0.5117093151572288,0.16314455288114352,1914.1101694915253,2000.6694915254238,-86.55932203389831
channel-29,893.9491525423729,1.4934327951537292,0.39193592255328313,0.540090192830776,0.17373839312713513,2330.2542372881358,1812.135593220339,518.1186440677966
channel-25,886.0338983050848,2.253195337993713,0.6103698951292394,0.6077376981465132,0.19898943971554808,711.7118644067797,1652.1949152542372,-940.4830508474577
channel-16,883.1186440677966,1.317136956239094,0.3412503487438816,0.6651866900338536,0.22043364765542486,2799.8474576271187,1759.4830508474577,1040.364406779661
channel-11,898.7203389830509,1.845326600539819,0.49310642978575536,0.9364854881796995,0.3217024019041866,1410.6186440677966,640.9152542372881,769.7033898305085
channel-7,903.8559322033898,1.7642474798201084,0.46979594337302627,0.9536186053605259,0.32809774698185856,1844.8389830508474,769.4745762711865,1075.364406779661
channel-6,905.0932203389831,2.0322175080803837,0.5468381170834921,1.0992597467457013,0.3824617804985707,982.4745762711865,312.39830508474574,670.0762711864406
channel-12,877.1186440677966,2.2211473615791952,0.6011560073596788,1.117340491844126,0.3892108503231357,680.9152542372881,499.23728813559325,181.67796610169492
