Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
max,885.799154334038,1.3498243495587952,0.3506480707601391,0.42533622500568236,0.13090373463925467,2744.196617336152,2531.6405919661734,212.55602536997887
std,880.7885835095137,1.363397674552609,0.3545504417409202,0.37560674289274243,0.11234101804252943,2712.972515856237,2764.5095137420717,-51.53699788583509
norm-2,885.8202959830867,1.5422562192062863,0.4059728010109866,0.5289645035969051,0.1695854639708943,2282.154334038055,2206.6511627906975,75.5031712473573
norm-1,885.8076109936575,1.5883988854021422,0.4192389536759119,0.530671407287478,0.17022260652938812,2165.4080338266385,2289.5496828752644,-124.1416490486258
sum,885.8076109936575,1.5883988854021422,0.4192389536759119,0.530671407287478,0.17022260652938812,2165.3572938689217,2289.6701902748414,-124.31289640591966
mean,885.8139534883721,1.6001057927731743,0.42260472408369554,0.5019699104030223,0.1595090875074534,2155.970401691332,2211.811839323467,-55.8414376321353
