Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-3,625.047619047619,1.254270875393456,0.3231761650284491,0.22492292297422894,0.056094684358480744,3091.595238095238,3740.9523809523807,-649.3571428571429
dim-2,837.3382173382173,1.3753393332058568,0.35798370383492206,0.3097592106253002,0.0877618543726106,2678.520757020757,3391.5830280830282,-713.0622710622711
norm-2,921.9440559440559,1.636010998203986,0.4329275765753324,0.5507039026896555,0.17770021375705444,2006.4522144522145,1727.079254079254,279.3729603729604
norm-1,921.9440559440559,1.6360404211527466,0.43293603575990675,0.5520867003719057,0.17821637600921553,2016.3939393939395,1740.4149184149185,275.97902097902096
dim-1,921.9487179487179,1.5944684345212417,0.4209839669545002,0.5655168800133087,0.18322951123471998,2142.937728937729,1770.8327228327228,372.1050061050061
all,921.9957264957264,1.5690372791053468,0.413672434743494,0.6799796205196796,0.22595546217221016,2206.181623931624,1463.628205128205,742.5534188034188
