Feature,IV,IVs
channel-0 silhouette-2 dim-1 max,0.5284954347370128,"[0.07656872263524953, 0.143947320035623, 0.4397668230494178, 2.3195181958158644, 0.547166450584974, 0.08026206342171015, 0.09223846761625043]"
channel-0 silhouette-2 dim-1 mean,0.5729349411864648,"[0.08945443311871293, 0.1580828377959927, 0.36252846515625203, 2.626962759897135, 0.6480840733414387, 0.07385963910451895, 0.051572379891203814]"
channel-0 silhouette-2 dim-1 std,0.5585640888021093,"[0.08454670557003677, 0.2477284986845881, 0.38353523465903083, 2.4749766393791575, 0.6338804864464991, 0.0477412102350009, 0.03753984664045179]"
channel-0 silhouette-2 dim-1 sum,0.5729349411864648,"[0.08945443311871293, 0.1580828377959927, 0.36252846515625203, 2.626962759897135, 0.6480840733414387, 0.07385963910451895, 0.051572379891203814]"
channel-0 silhouette-2 dim-1 norm-1,0.5729349411864648,"[0.08945443311871293, 0.1580828377959927, 0.36252846515625203, 2.626962759897135, 0.6480840733414387, 0.07385963910451895, 0.051572379891203814]"
channel-0 silhouette-2 dim-1 norm-2,0.5503673006924686,"[0.08454670557003677, 0.1850929399229675, 0.38353523465903083, 2.4944808217334242, 0.6097645169033755, 0.0477412102350009, 0.04740967582344514]"
channel-0 silhouette-2 dim-2 max,0.258506038267583,"[0.20239089708555036, 0.13429186740821492, 0.07241870273441393, 0.5513053568448023, 0.3785604667014185, 0.16752437601237774, 0.30305060108630333]"
channel-0 silhouette-2 dim-2 mean,0.21930691673703887,"[0.1832373938469553, 0.071558172216159, 0.05975223702949456, 0.668477741474009, 0.30334634544596933, 0.10742920078475125, 0.14134732636193356]"
channel-0 silhouette-2 dim-2 std,0.23272778678626344,"[0.1896677159498566, 0.08434294703446132, 0.08796254668258255, 0.5643232731534504, 0.3820560363815783, 0.13433532192139458, 0.18640666638052036]"
channel-0 silhouette-2 dim-2 sum,0.21930691673703887,"[0.1832373938469553, 0.071558172216159, 0.05975223702949456, 0.668477741474009, 0.30334634544596933, 0.10742920078475125, 0.14134732636193356]"
channel-0 silhouette-2 dim-2 norm-1,0.21930691673703887,"[0.1832373938469553, 0.071558172216159, 0.05975223702949456, 0.668477741474009, 0.30334634544596933, 0.10742920078475125, 0.14134732636193356]"
channel-0 silhouette-2 dim-2 norm-2,0.23272778678626344,"[0.1896677159498566, 0.08434294703446132, 0.08796254668258255, 0.5643232731534504, 0.3820560363815783, 0.13433532192139458, 0.18640666638052036]"
channel-0 entropy dim-1,0.20960155796751997,"[0.15144504184333654, 0.2959085481398568, 0.06626766460320685, 0.12468576302118908, 0.4352109611061065, 0.26977427289899986, 0.12391865415994434]"
channel-0 entropy dim-2,0.22304440268547396,"[0.172250305488537, 0.06794332360143075, 0.3153747024993525, 0.5058752599750687, 0.35142097489415736, 0.09561040321213635, 0.05283584912763525]"
channel-0 amplitude-bottleneck dim-1,0.5582414390004636,"[0.06958625194838397, 0.19068633891192383, 0.37370934305261344, 2.537273365870416, 0.6481250974236075, 0.04081827057308966, 0.047491405223211616]"
channel-0 amplitude-bottleneck dim-2,0.202883645714655,"[0.1597915913894331, 0.15860619829864134, 0.06115054781019122, 0.528181266608601, 0.17061546280964832, 0.11821209354843945, 0.22362835953763083]"
channel-0 amplitude-bottleneck norm-1,0.5952115943831249,"[0.09109608809688956, 0.18904801187789338, 0.37088976914477784, 2.7030483227628004, 0.6988682990518006, 0.0429426246262657, 0.07058804512144719]"
channel-0 amplitude-bottleneck norm-2,0.581511557553625,"[0.06660451799298231, 0.24054728838359246, 0.3861105474498862, 2.6121299021644604, 0.6549856984012382, 0.03594051410044441, 0.07426243438277147]"
channel-0 amplitude-wasserstein-1 dim-1,0.7178560009291927,"[0.4567274523325047, 0.5167484800472101, 0.3098699242524403, 2.2698530453386594, 1.075762517513996, 0.19762032113479072, 0.19841026588474667]"
channel-0 amplitude-wasserstein-1 dim-2,0.15647004750256852,"[0.09349210005712247, 0.06855269035500772, 0.14012134777452137, 0.10048757181962073, 0.2824121980289905, 0.03743674324965179, 0.37278768123306527]"
channel-0 amplitude-wasserstein-1 norm-1,0.7249762184181628,"[0.5494264212140215, 0.4614468696028299, 0.33013636080128816, 2.261199086559796, 1.0369554942171328, 0.19780722129610653, 0.23786207523596478]"
channel-0 amplitude-wasserstein-1 norm-2,0.7182014678828892,"[0.45595613364336823, 0.5030522939073928, 0.31300426723234837, 2.2867906714472075, 1.075762517513996, 0.1944341255511648, 0.19841026588474667]"
channel-0 amplitude-wasserstein-2 dim-1,0.7290321192583311,"[0.3067109254613635, 0.3363263070190731, 0.41710698593408374, 2.8210815871448567, 0.8999061138055119, 0.18022177103084838, 0.14187114441257948]"
channel-0 amplitude-wasserstein-2 dim-2,0.1635342519531022,"[0.1365580883813119, 0.10447288026878261, 0.10284494855303813, 0.3382297967956921, 0.14797500173248368, 0.045467683880347554, 0.26919136406005945]"
channel-0 amplitude-wasserstein-2 norm-1,0.7356408026025268,"[0.3904733093118989, 0.42786579065211106, 0.34822491605391853, 2.701516764725767, 0.9019828964250071, 0.14711986793286985, 0.23230207311611548]"
channel-0 amplitude-wasserstein-2 norm-2,0.7136667798925685,"[0.2853162997433605, 0.3302676257537022, 0.406779819132979, 2.725855705434849, 0.8664376057207808, 0.20362528450885714, 0.17738511895345155]"
channel-0 amplitude-landscape-1-1 dim-1,0.5891188194964843,"[0.15717284040459517, 0.22286609892632991, 0.33944674412001374, 2.558232188949805, 0.62626979946432, 0.07124422030809578, 0.14859984430222994]"
channel-0 amplitude-landscape-1-1 dim-2,0.1730544253639444,"[0.11867724524633054, 0.11359629917340068, 0.02177423430218906, 0.487255793712147, 0.17351498473198154, 0.07721656020752017, 0.21934586017404173]"
channel-0 amplitude-landscape-1-1 norm-1,0.6025492782445067,"[0.15959698468471306, 0.17048830808660978, 0.3618379047305264, 2.6644076565369015, 0.6300968354468263, 0.0553544604031941, 0.17606279782277584]"
channel-0 amplitude-landscape-1-1 norm-2,0.5877541479888189,"[0.15004218734518204, 0.20901990438581763, 0.34187739988078525, 2.5458517924225257, 0.6192531105524397, 0.081106513603953, 0.1671281277310292]"
channel-0 amplitude-landscape-1-2 dim-1,0.632531256005486,"[0.23635910993197978, 0.26680770754656036, 0.28383874543813997, 2.6586483533637657, 0.7117405953310587, 0.13063335980881516, 0.13969092061808172]"
channel-0 amplitude-landscape-1-2 dim-2,0.1895032482287284,"[0.1275505014987513, 0.10680574857891018, 0.0330170302084901, 0.4707791663704044, 0.24967913351693202, 0.06810211901206778, 0.27058903841554294]"
channel-0 amplitude-landscape-1-2 norm-1,0.6635131621399232,"[0.28162163530971535, 0.2916661037986447, 0.3403107605934467, 2.752305832905691, 0.6851577234736388, 0.168376659732681, 0.1251534191656457]"
channel-0 amplitude-landscape-1-2 norm-2,0.6328427809987621,"[0.2374534382544297, 0.27286638881193126, 0.2822935503621261, 2.6586483533637657, 0.713657486917638, 0.13161482299288293, 0.13336542628856218]"
channel-0 amplitude-landscape-2-1 dim-1,0.6331730497281536,"[0.1828349470093901, 0.23491810967158216, 0.4074203409176784, 2.683582474939686, 0.6824840692158947, 0.07878250853394862, 0.1621888978088955]"
channel-0 amplitude-landscape-2-1 dim-2,0.20071233931492655,"[0.19490988689694963, 0.1191175699339358, 0.07948138197476012, 0.4836909403600259, 0.17418230095367057, 0.16990586615112332, 0.18369842893402058]"
channel-0 amplitude-landscape-2-1 norm-1,0.6219781850310931,"[0.1821509103520591, 0.14844956563549383, 0.3631040194725395, 2.755184320182144, 0.6637122552912216, 0.05343525177376708, 0.187810972510427]"
channel-0 amplitude-landscape-2-1 norm-2,0.6186330683691529,"[0.1674972237001287, 0.21365627111728192, 0.3879261385974349, 2.683582474939686, 0.6887471184680951, 0.07878250853394862, 0.11023974322749491]"
channel-0 amplitude-landscape-2-2 dim-1,0.6383222816731872,"[0.1764763276450555, 0.24507474921728295, 0.4160295787649891, 2.7560533867133676, 0.7332224799164255, 0.059740725295093645, 0.08165872416009531]"
channel-0 amplitude-landscape-2-2 dim-2,0.17610581272595935,"[0.1642470645519041, 0.11166337175992877, 0.03156619952940065, 0.4467670052000753, 0.18929664945061467, 0.10440952493278687, 0.18479087365700525]"
channel-0 amplitude-landscape-2-2 norm-1,0.6380872716513428,"[0.22677533587609702, 0.26859972445879843, 0.30024113506882855, 2.83279485383697, 0.6904898784950643, 0.05908634168026543, 0.08862363214337632]"
channel-0 amplitude-landscape-2-2 norm-2,0.6362369464531433,"[0.1735979119288764, 0.24184171130507554, 0.41520999236383394, 2.7560533867133676, 0.7360372088857835, 0.060616744264247756, 0.07030166971081835]"
channel-0 amplitude-silhouette-1-1 dim-1,0.6138896439732257,"[0.16595410373185956, 0.22820618559150285, 0.3849817905410704, 2.7243867889182005, 0.6082974809778197, 0.051243779560964486, 0.13415737849116244]"
channel-0 amplitude-silhouette-1-1 dim-2,0.2014750180284702,"[0.18486376365163604, 0.05835624804477529, 0.0743360011605016, 0.5976798319269823, 0.25418425566881, 0.13189162938104954, 0.10901339636553685]"
channel-0 amplitude-silhouette-1-1 norm-1,0.6112593996599358,"[0.18080809139339687, 0.19651445191121303, 0.3822155847528636, 2.7218263467192267, 0.6175978398636232, 0.0617729687232885, 0.1180805142559383]"
channel-0 amplitude-silhouette-1-1 norm-2,0.635888479434216,"[0.2073483966064145, 0.2340521192108691, 0.39899051947276165, 2.8019236115329424, 0.6105609023836642, 0.049997840137567175, 0.14834596669529243]"
channel-0 amplitude-silhouette-1-2 dim-1,0.5729349411864648,"[0.08945443311871293, 0.1580828377959927, 0.36252846515625203, 2.626962759897135, 0.6480840733414387, 0.07385963910451895, 0.051572379891203814]"
channel-0 amplitude-silhouette-1-2 dim-2,0.21930691673703887,"[0.1832373938469553, 0.071558172216159, 0.05975223702949456, 0.668477741474009, 0.30334634544596933, 0.10742920078475125, 0.14134732636193356]"
channel-0 amplitude-silhouette-1-2 norm-1,0.5678549047073512,"[0.06880622891077443, 0.13302512111878573, 0.4473173910244754, 2.586068795237022, 0.6136981284061488, 0.08191324418089105, 0.04415542407336143]"
channel-0 amplitude-silhouette-1-2 norm-2,0.5561618058415122,"[0.09096605927725589, 0.12461236193238645, 0.3703874267461109, 2.560740594823169, 0.6136981284061488, 0.08097279526562184, 0.05175527443989238]"
channel-0 amplitude-silhouette-2-1 dim-1,0.6692728600274381,"[0.22336296773831288, 0.3462797388224024, 0.4618773200549395, 2.810954630479258, 0.6123434008453488, 0.11443883710020675, 0.11565312515159859]"
channel-0 amplitude-silhouette-2-1 dim-2,0.21840209533903976,"[0.17609525714776653, 0.08699865141065892, 0.07439674721925377, 0.5237745731324435, 0.4096736574898657, 0.17271217979840098, 0.08516360117488893]"
channel-0 amplitude-silhouette-2-1 norm-1,0.6019351291607301,"[0.141042145579481, 0.22480296093654584, 0.37086521621351853, 2.5899950755594574, 0.6281360669007828, 0.08812354329113475, 0.17058089564419004]"
channel-0 amplitude-silhouette-2-1 norm-2,0.6120754803298804,"[0.12397959711793168, 0.3194682608405359, 0.38594921157792383, 2.6020344529611314, 0.6170015445121787, 0.05553643576512186, 0.18055885953433826]"
channel-0 amplitude-silhouette-2-2 dim-1,0.5503673006924686,"[0.08454670557003677, 0.1850929399229675, 0.38353523465903083, 2.4944808217334242, 0.6097645169033755, 0.0477412102350009, 0.04740967582344514]"
channel-0 amplitude-silhouette-2-2 dim-2,0.23272778678626344,"[0.1896677159498566, 0.08434294703446132, 0.08796254668258255, 0.5643232731534504, 0.3820560363815783, 0.13433532192139458, 0.18640666638052036]"
channel-0 amplitude-silhouette-2-2 norm-1,0.5643477866325773,"[0.11173617849024146, 0.16142715717511308, 0.36236116880428076, 2.5147015802490573, 0.6625510858315153, 0.07617351752827733, 0.06148381834955599]"
channel-0 amplitude-silhouette-2-2 norm-2,0.546880403518353,"[0.07714346267424611, 0.16142715717511308, 0.3851803278203837, 2.4750507169043123, 0.6272314080232949, 0.05832424058353151, 0.043805511447589124]"
channel-0 life all max,0.5582414390004636,"[0.06958625194838397, 0.19068633891192383, 0.37370934305261344, 2.537273365870416, 0.6481250974236075, 0.04081827057308966, 0.047491405223211616]"
channel-0 life all mean,0.6957500528010361,"[0.2812904691011458, 0.36278773934787045, 0.4243657649549772, 2.5599763631075914, 0.8711857806594191, 0.15463255680187368, 0.21601169563437528]"
channel-0 life all std,0.6874258611705129,"[0.14254116803192043, 0.5395195164176657, 0.35197065261911104, 2.7985714277320177, 0.7056977016467352, 0.13144283429469866, 0.1422377274514409]"
channel-0 life all sum,0.7249762184181628,"[0.5494264212140215, 0.4614468696028299, 0.33013636080128816, 2.261199086559796, 1.0369554942171328, 0.19780722129610653, 0.23786207523596478]"
channel-0 life all norm-1,0.7249762184181628,"[0.5494264212140215, 0.4614468696028299, 0.33013636080128816, 2.261199086559796, 1.0369554942171328, 0.19780722129610653, 0.23786207523596478]"
channel-0 life all norm-2,0.7136667798925685,"[0.2853162997433605, 0.3302676257537022, 0.406779819132979, 2.725855705434849, 0.8664376057207808, 0.20362528450885714, 0.17738511895345155]"
channel-0 life dim-1 max,0.5582414390004636,"[0.06958625194838397, 0.19068633891192383, 0.37370934305261344, 2.537273365870416, 0.6481250974236075, 0.04081827057308966, 0.047491405223211616]"
channel-0 life dim-1 mean,0.7042816643486155,"[0.27661797626820955, 0.3896334732030036, 0.5134705255673923, 2.4086155207792226, 0.8081353919785123, 0.19263622525540763, 0.34086253738856176]"
channel-0 life dim-1 std,0.6777204954499336,"[0.16365962906825765, 0.48022366315793186, 0.3506246489769492, 2.814806823803158, 0.6632173835421952, 0.10394933783973707, 0.16756198176130677]"
channel-0 life dim-1 sum,0.7178560009291927,"[0.4567274523325047, 0.5167484800472101, 0.3098699242524403, 2.2698530453386594, 1.075762517513996, 0.19762032113479072, 0.19841026588474667]"
channel-0 life dim-1 norm-1,0.7178560009291927,"[0.4567274523325047, 0.5167484800472101, 0.3098699242524403, 2.2698530453386594, 1.075762517513996, 0.19762032113479072, 0.19841026588474667]"
channel-0 life dim-1 norm-2,0.7290321192583311,"[0.3067109254613635, 0.3363263070190731, 0.41710698593408374, 2.8210815871448567, 0.8999061138055119, 0.18022177103084838, 0.14187114441257948]"
channel-0 life dim-2 max,0.202883645714655,"[0.1597915913894331, 0.15860619829864134, 0.06115054781019122, 0.528181266608601, 0.17061546280964832, 0.11821209354843945, 0.22362835953763083]"
channel-0 life dim-2 mean,0.3073374286858915,"[0.2313904821753368, 0.16463337719505336, 0.060569191450726825, 0.971310275778375, 0.14803652177383272, 0.10885488789930943, 0.4665672645286061]"
channel-0 life dim-2 std,0.2551115343095846,"[0.17702914360272676, 0.3333314978556275, 0.06060011632327497, 0.6235057518056424, 0.13606091138745408, 0.1387613389635684, 0.3164919802287983]"
channel-0 life dim-2 sum,0.15647004750256852,"[0.09349210005712247, 0.06855269035500772, 0.14012134777452137, 0.10048757181962073, 0.2824121980289905, 0.03743674324965179, 0.37278768123306527]"
channel-0 life dim-2 norm-1,0.15647004750256852,"[0.09349210005712247, 0.06855269035500772, 0.14012134777452137, 0.10048757181962073, 0.2824121980289905, 0.03743674324965179, 0.37278768123306527]"
channel-0 life dim-2 norm-2,0.1635342519531022,"[0.1365580883813119, 0.10447288026878261, 0.10284494855303813, 0.3382297967956921, 0.14797500173248368, 0.045467683880347554, 0.26919136406005945]"
channel-0 bd2 all max,0.6447319017134341,"[0.31089053891475116, 0.31173595819693556, 0.25121301423506326, 2.4891031558367973, 0.64026921848442, 0.16356212919497684, 0.3463492971310942]"
channel-0 bd2 all mean,0.9056319170882882,"[0.844596882628683, 0.6713723440264222, 0.42941014375289055, 2.691816764298258, 0.7425006497239605, 0.26121633897849983, 0.698510296209303]"
channel-0 bd2 all std,0.4530079691555372,"[0.255420184410294, 0.36064630365059974, 0.18689813818142612, 1.3946109008204508, 0.4278895930251132, 0.14807962069378053, 0.39751104330709613]"
channel-0 bd2 all sum,0.6852933008612856,"[0.7039730293423943, 0.4180727704114949, 0.2167528897498134, 1.7455371531616715, 0.8400766428882752, 0.3761035167092249, 0.4965371037661248]"
channel-0 bd2 all norm-1,0.6852933008612856,"[0.7039730293423943, 0.4180727704114949, 0.2167528897498134, 1.7455371531616715, 0.8400766428882752, 0.3761035167092249, 0.4965371037661248]"
channel-0 bd2 all norm-2,0.884308899915001,"[0.8749541095117297, 0.6140093015986734, 0.32385427584379267, 2.491749830334402, 1.0558329280614664, 0.2680234775508122, 0.5617383765041295]"
channel-0 bd2 dim-1 max,0.7388090567773367,"[0.6072867510790991, 0.6548978143237455, 0.17372325939629468, 2.2477053161723677, 0.7706057754433189, 0.24667768660929862, 0.47076679441723246]"
channel-0 bd2 dim-1 mean,0.9027655861044257,"[0.8356711261102014, 0.6670940231226952, 0.5253423791540164, 2.6576899593096224, 0.7815265288625683, 0.25899308152893524, 0.5930420046429409]"
channel-0 bd2 dim-1 std,0.40174377892072805,"[0.20609607469869068, 0.5375492878320186, 0.10924307616221415, 0.926040617208888, 0.35922876781226987, 0.27171842695685244, 0.40233020177416234]"
channel-0 bd2 dim-1 sum,0.792688452907331,"[0.77844794521102, 0.5879131989219344, 0.24667019273730317, 2.087322517548275, 1.057295272322623, 0.34940996810426334, 0.4417600755058991]"
channel-0 bd2 dim-1 norm-1,0.792688452907331,"[0.77844794521102, 0.5879131989219344, 0.24667019273730317, 2.087322517548275, 1.057295272322623, 0.34940996810426334, 0.4417600755058991]"
channel-0 bd2 dim-1 norm-2,0.904782941266091,"[0.8307224466776095, 0.5880244169331071, 0.5335357567933122, 2.5402827120452938, 1.0003176750356462, 0.29785037073933857, 0.5427472106383311]"
channel-0 bd2 dim-2 max,0.5747678266887931,"[0.477807223641856, 0.14677296338878648, 0.34862366823763297, 2.259092645536316, 0.29828677535151005, 0.19270821147659944, 0.3000832991888501]"
channel-0 bd2 dim-2 mean,0.7316489510893851,"[0.651453058953799, 0.4387540885267947, 0.38562573445530496, 2.3436202756477975, 0.492770613037503, 0.2275392923751411, 0.5817795946293558]"
channel-0 bd2 dim-2 std,0.2684663959477377,"[0.08273200124055288, 0.05346205408246874, 0.09913346249266505, 1.1318330834835582, 0.33968060781465914, 0.06195001282229872, 0.11047354969796118]"
channel-0 bd2 dim-2 sum,0.16625258871590196,"[0.15511329524394168, 0.08406358523135694, 0.166652869655049, 0.21050543202909766, 0.16986231934657156, 0.06337513833549345, 0.3141954811698034]"
channel-0 bd2 dim-2 norm-1,0.16625258871590196,"[0.15511329524394168, 0.08406358523135694, 0.166652869655049, 0.21050543202909766, 0.16986231934657156, 0.06337513833549345, 0.3141954811698034]"
channel-0 bd2 dim-2 norm-2,0.37116918823548645,"[0.3706782293698753, 0.14722493071503578, 0.09043780401980049, 1.1581622403531957, 0.19100307153936166, 0.09383292230713938, 0.5468451193439974]"
channel-1 landscape dim-1 max,0.5723944020459577,"[0.20378206619416467, 0.22451205437524838, 0.33409394347379845, 2.3858439818391854, 0.7194777804212484, 0.07220611140045083, 0.06684487661760805]"
channel-1 landscape dim-1 mean,0.6068926634663193,"[0.21082398702850524, 0.3681253084380751, 0.3198393112054016, 2.3357247765349194, 0.790364622367575, 0.12032772104104268, 0.10304291764871681]"
channel-1 landscape dim-1 std,0.5853573051725212,"[0.2168017433692075, 0.2731590253194315, 0.3518467719580065, 2.3726351185558165, 0.7125003331028399, 0.1010738678132744, 0.0694842760890716]"
channel-1 landscape dim-1 sum,0.6068926634663193,"[0.21082398702850524, 0.3681253084380751, 0.3198393112054016, 2.3357247765349194, 0.790364622367575, 0.12032772104104268, 0.10304291764871681]"
channel-1 landscape dim-1 norm-1,0.6068926634663193,"[0.21082398702850524, 0.3681253084380751, 0.3198393112054016, 2.3357247765349194, 0.790364622367575, 0.12032772104104268, 0.10304291764871681]"
channel-1 landscape dim-1 norm-2,0.5800829203477338,"[0.2166640297357007, 0.2759846686725949, 0.3545114511684772, 2.3726351185558165, 0.6774166531787543, 0.1010738678132744, 0.062294653309517924]"
channel-1 landscape dim-2 max,0.19324417546347347,"[0.15907113447406637, 0.11735199613279132, 0.0892732809065896, 0.45830885725525605, 0.23460024799790452, 0.0658585637459592, 0.22824514773174703]"
channel-1 landscape dim-2 mean,0.20127810345067312,"[0.19581807743223884, 0.07279448869503032, 0.06896720843817696, 0.48654786273767336, 0.28105488719073474, 0.07237599851463136, 0.23138820114622632]"
channel-1 landscape dim-2 std,0.2029032638730673,"[0.19339495430540354, 0.1329672598393703, 0.07853423799683434, 0.5013286947510072, 0.2651452131087928, 0.04634581905168273, 0.20260666805838035]"
channel-1 landscape dim-2 sum,0.20127810345067312,"[0.19581807743223884, 0.07279448869503032, 0.06896720843817696, 0.48654786273767336, 0.28105488719073474, 0.07237599851463136, 0.23138820114622632]"
channel-1 landscape dim-2 norm-1,0.20127810345067312,"[0.19581807743223884, 0.07279448869503032, 0.06896720843817696, 0.48654786273767336, 0.28105488719073474, 0.07237599851463136, 0.23138820114622632]"
channel-1 landscape dim-2 norm-2,0.2028754331027021,"[0.18665482526197824, 0.14035180850415963, 0.07769500298291372, 0.5013286947510072, 0.2651452131087928, 0.04634581905168273, 0.20260666805838035]"
channel-1 silhouette-1 dim-1 max,0.5692357125862216,"[0.27302835514564294, 0.4492435122188397, 0.340499445428566, 2.036886858443979, 0.6316252207098796, 0.07735652701937155, 0.17601006913727218]"
channel-1 silhouette-1 dim-1 mean,0.6063863486412434,"[0.23457210708554455, 0.4288417058786108, 0.3630855013243802, 2.1941318589405236, 0.6925072693774923, 0.10495981058008415, 0.22660618730206877]"
channel-1 silhouette-1 dim-1 std,0.6198729630188357,"[0.23558670953487654, 0.4793453563905772, 0.40087196066799446, 2.258618666710083, 0.6448768848526762, 0.11738599519031412, 0.20242516778532885]"
channel-1 silhouette-1 dim-1 sum,0.6063863486412434,"[0.23457210708554455, 0.4288417058786108, 0.3630855013243802, 2.1941318589405236, 0.6925072693774923, 0.10495981058008415, 0.22660618730206877]"
channel-1 silhouette-1 dim-1 norm-1,0.6063863486412434,"[0.23457210708554455, 0.4288417058786108, 0.3630855013243802, 2.1941318589405236, 0.6925072693774923, 0.10495981058008415, 0.22660618730206877]"
channel-1 silhouette-1 dim-1 norm-2,0.6158107153305964,"[0.2426813628923437, 0.4664260741475756, 0.4116200726644112, 2.224426466200055, 0.6319576026096747, 0.10350001437996123, 0.2300634144201527]"
channel-1 silhouette-1 dim-2 max,0.20428282563029324,"[0.2032664317434025, 0.15896316605686228, 0.14015063780251977, 0.48625057093514645, 0.16309474233136087, 0.11286358028414292, 0.16539065025861766]"
channel-1 silhouette-1 dim-2 mean,0.21577862876634613,"[0.26961492501251116, 0.1367149082763101, 0.0790303868183984, 0.5077347826896472, 0.1750761809727776, 0.12348655195779976, 0.2187926656369788]"
channel-1 silhouette-1 dim-2 std,0.18652929891406314,"[0.2004190906418949, 0.12020756225717467, 0.11214044367173932, 0.4506651215012226, 0.15938412480772926, 0.08397062322364646, 0.17891812629503467]"
