Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
all,2955.9423076923076,0.8431347225622241,0.16238718443851202,0.5323385375312324,0.5807208891844331,2896.1837606837607,1373.9337606837607,1522.25
dim-3,2017.1904761904761,1.040284382074106,0.20315939728028068,0.1520474795799903,0.11777462745533585,2417.190476190476,3982.7380952380954,-1565.547619047619
dim-2,2470.3229548229547,1.0824717323143982,0.21188409722389775,0.20970320043827287,0.18796165888971791,2664.8205128205127,3497.942612942613,-833.1221001221002
dim-1,2758.6068376068374,1.5524467063825376,0.30907888680889345,0.48460197030747443,0.522608911839828,2046.046398046398,1688.905982905983,357.14041514041514
norm-1,2875.927738927739,1.6483987651356469,0.32892258205936326,0.47569108275060923,0.5117612676554938,1913.6620046620046,1728.3962703962704,185.26573426573427
norm-2,2875.948717948718,1.672173553115266,0.3338394087897413,0.4780033296436818,0.5145760749799404,1844.7389277389277,1719.986013986014,124.75291375291376
