Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,2938.5822784810125,0.35150320577197514,0.06071363911298464,0.2648734622866737,0.2551230237109945,4212.164556962025,2985.0632911392404,1227.1012658227849
silhouette-2,2397.6455696202534,1.9245429477160136,0.38603152870963325,0.2975013294908487,0.29484246710717044,1487.3945147679324,2977.3396624472575,-1489.945147679325
silhouette-1,2397.6455696202534,1.9840867608251016,0.3983456916024579,0.29792223344223934,0.2953548533617752,1426.0527426160338,2955.1518987341774,-1529.0991561181434
landscape,2397.4135021097045,1.2332205116086807,0.24306021657526225,0.3099591709874088,0.31000798580518196,2418.181434599156,2859.6286919831223,-441.44725738396625
amplitude-silhouette-2-1,2620.3694267515925,2.011527519926928,0.4040206720889036,0.36799501958733155,0.38065776468863605,1405.624203821656,2460.420382165605,-1054.7961783439491
amplitude-silhouette-2-2,2620.3694267515925,1.9443074024051272,0.3901189846823252,0.37234962061386123,0.38595882613723864,1455.6369426751592,2454.229299363057,-998.5923566878981
amplitude-silhouette-1-1,2620.3694267515925,2.3267947082263762,0.4692205863834368,0.3729450670163003,0.3866836911591886,1130.0700636942674,2423.5923566878982,-1293.5222929936306
amplitude-silhouette-1-2,2620.3694267515925,2.2995633425977906,0.4635889102338069,0.3730536673526212,0.3868158954765689,1133.6114649681529,2437.917197452229,-1304.3057324840765
amplitude-landscape-1-1,2620.2229299363057,1.6092925153172393,0.3208350796767208,0.38329563709410275,0.39928392885633174,1905.3949044585988,2341.140127388535,-435.7452229299363
amplitude-landscape-2-2,2620.3503184713377,1.1506096236181107,0.22597558799138165,0.38681100065035484,0.4035633469045843,2522.872611464968,2334.872611464968,188.0
amplitude-landscape-1-2,2620.3184713375795,1.4835039571348898,0.2948209446284132,0.387696653213652,0.4046414935893317,2035.8598726114649,2309.108280254777,-273.2484076433121
amplitude-landscape-2-1,2620.2229299363057,1.252972459376351,0.247145086011085,0.38784936159682804,0.4048273927148776,2373.6496815286623,2329.5732484076434,44.07643312101911
amplitude-bottleneck,2951.917197452229,1.0310765073550412,0.20125513110606794,0.4423197250436478,0.4711367381635513,2723.764331210191,1945.9299363057326,777.8343949044586
life,2950.1045197740114,0.7971138447718894,0.1528696786559597,0.4473349919198792,0.4772420593468402,3065.5225988700563,1903.1850282485875,1162.337570621469
amplitude-wasserstein-1,2952.5732484076434,0.6960001524233118,0.13195851403178313,0.4535384789977167,0.484793857087869,3175.2611464968154,1860.9808917197452,1314.28025477707
bd2,2950.268361581921,0.7519776943314876,0.14353514195338304,0.4810681031485856,0.5183069684823679,3065.608757062147,1671.9449152542372,1393.6638418079096
amplitude-wasserstein-2,2952.605095541401,0.863385913716131,0.16657530161847942,0.49597628856750386,0.5364554065393503,2971.9872611464966,1632.2547770700637,1339.7324840764331
