Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
std,2670.3784355179705,1.2175865007388167,0.23982697123091407,0.3411120810496504,0.3479318942267852,2432.661733615222,2594.858350951374,-162.19661733615223
norm-1,2673.9323467230442,1.2797371369811348,0.2526802471401754,0.3715342118228666,0.38496619051334136,2417.164904862579,2424.399577167019,-7.234672304439746
sum,2673.9323467230442,1.2797371369811348,0.2526802471401754,0.3715342118228666,0.38496619051334136,2417.171247357294,2424.3171247357295,-7.145877378435518
max,2673.6405919661734,1.1711715911608975,0.2302279763504369,0.37993918999585896,0.39519796731625617,2484.1437632135307,2371.07822410148,113.06553911205074
norm-2,2673.942917547569,1.2020583928807558,0.23661562752285842,0.40420768274475216,0.42474114946843883,2466.2663847780127,2245.5898520084565,220.67653276955602
mean,2673.9323467230442,1.321154936894035,0.2612457975837701,0.42862993162698326,0.45447150622191296,2302.7463002114164,2101.8224101479914,200.92389006342495
