,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 204.3)","(205.1, 317.1)","(319.5, 508.3)","(509.1, 620.3)","(621.1, 711.5)","(713.1, 758.7)","(759.5, 877.9)","(878.7, 938.7)"
"Time length, sec",108.8,84.80000000000001,112.00000000000003,188.8,111.19999999999993,90.39999999999998,45.60000000000002,118.39999999999998,60.0
Number of epochs,124,93,124,215,126,107,53,135,69
