,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.1819970581672992,175.4470738068299,1.8153503853489121,0,[   0  168  210 1046]
1,2,20,0.1819970581672992,175.4470738068299,1.8153503853489121,20,[   0  168  210 1046]
2,2,20,0.1819970581672992,175.4470738068299,1.8153503853489121,40,[   0  168  210 1046]
3,2,20,0.1819970581672992,175.4470738068299,1.8153503853489121,60,[   0  210 1046]
4,2,21,0.1819970581672992,175.4470738068299,1.8153503853489121,0,[   0  168  210 1046]
5,2,21,0.1819970581672992,175.4470738068299,1.8153503853489121,20,[   0  168  210 1046]
6,2,21,0.1819970581672992,175.4470738068299,1.8153503853489121,40,[   0  168  210 1046]
7,2,21,0.1819970581672992,175.4470738068299,1.8153503853489121,60,[   0  210 1046]
8,2,22,0.18199922103865274,176.0606208673871,1.814923873209979,0,[   0  168  210 1046]
9,2,22,0.18199922103865274,176.0606208673871,1.814923873209979,20,[   0  168  210 1046]
10,2,22,0.18199922103865274,176.0606208673871,1.814923873209979,40,[   0  168  210 1046]
11,2,22,0.18199922103865274,176.0606208673871,1.814923873209979,60,[   0  210 1046]
12,2,23,0.1819970581672992,175.4470738068299,1.8153503853489121,0,[   0  168  210 1046]
13,2,23,0.1819970581672992,175.4470738068299,1.8153503853489121,20,[   0  168  210 1046]
14,2,23,0.1819970581672992,175.4470738068299,1.8153503853489121,40,[   0  168  210 1046]
15,2,23,0.1819970581672992,175.4470738068299,1.8153503853489121,60,[   0  210 1046]
16,2,24,0.1767908955869139,166.27990075343257,1.8021707943319918,0,[   0  140  209 1046]
17,2,24,0.1767908955869139,166.27990075343257,1.8021707943319918,20,[   0  140  209 1046]
18,2,24,0.1767908955869139,166.27990075343257,1.8021707943319918,40,[   0  140  209 1046]
19,2,24,0.1767908955869139,166.27990075343257,1.8021707943319918,60,[   0  140  209 1046]
20,2,25,0.18168132097582934,176.09281475402585,1.8249361369121662,0,[   0  168  238 1046]
21,2,25,0.18168132097582934,176.09281475402585,1.8249361369121662,20,[   0  168  238 1046]
22,2,25,0.18168132097582934,176.09281475402585,1.8249361369121662,40,[   0  168  238 1046]
23,2,25,0.18168132097582934,176.09281475402585,1.8249361369121662,60,[   0  168  238 1046]
24,2,26,0.18199922103865274,176.0606208673871,1.814923873209979,0,[   0  168  210 1046]
25,2,26,0.18199922103865274,176.0606208673871,1.814923873209979,20,[   0  168  210 1046]
26,2,26,0.18199922103865274,176.0606208673871,1.814923873209979,40,[   0  168  210 1046]
27,2,26,0.18199922103865274,176.0606208673871,1.814923873209979,60,[   0  210 1046]
28,2,27,0.09424163678045386,127.59225612126386,2.7858311423158515,0,[   0  352  555 1046]
29,2,27,0.09424163678045386,127.59225612126386,2.7858311423158515,20,[   0  352  555 1046]
30,2,27,0.09424163678045386,127.59225612126386,2.7858311423158515,40,[   0  352  555 1046]
31,2,27,0.09424163678045386,127.59225612126386,2.7858311423158515,60,[   0  352  555 1046]
32,2,28,0.1752802003602887,165.1014967868738,1.7889308030722562,0,[   0  115  210 1046]
33,2,28,0.1752802003602887,165.1014967868738,1.7889308030722562,20,[   0  115  210 1046]
34,2,28,0.1752802003602887,165.1014967868738,1.7889308030722562,40,[   0  115  210 1046]
35,2,28,0.1752802003602887,165.1014967868738,1.7889308030722562,60,[   0  115  210 1046]
36,2,29,0.17766912182776062,171.3768983308729,1.933632672660111,0,[   0  168  340 1046]
37,2,29,0.17766912182776062,171.3768983308729,1.933632672660111,20,[   0  168  340 1046]
38,2,29,0.17766912182776062,171.3768983308729,1.933632672660111,40,[   0  168  340 1046]
39,2,29,0.17766912182776062,171.3768983308729,1.933632672660111,60,[   0  168  340 1046]
40,2,30,0.18172245817172356,176.62306854325334,1.8373926779415102,0,[   0  168  307 1046]
41,2,30,0.18172245817172356,176.62306854325334,1.8373926779415102,20,[   0  168  307 1046]
42,2,30,0.18172245817172356,176.62306854325334,1.8373926779415102,40,[   0  168  307 1046]
43,2,30,0.18172245817172356,176.62306854325334,1.8373926779415102,60,[   0  168  307 1046]
44,2,31,0.17766912182776062,171.3768983308729,1.933632672660111,0,[   0  168  340 1046]
45,2,31,0.17766912182776062,171.3768983308729,1.933632672660111,20,[   0  168  340 1046]
46,2,31,0.17766912182776062,171.3768983308729,1.933632672660111,40,[   0  168  340 1046]
47,2,31,0.17766912182776062,171.3768983308729,1.933632672660111,60,[   0  168  340 1046]
48,2,32,0.18172245817172356,176.62306854325334,1.8373926779415102,0,[   0  168  307 1046]
49,2,32,0.18172245817172356,176.62306854325334,1.8373926779415102,20,[   0  168  307 1046]
50,2,32,0.18172245817172356,176.62306854325334,1.8373926779415102,40,[   0  168  307 1046]
51,2,32,0.18172245817172356,176.62306854325334,1.8373926779415102,60,[   0  168  307 1046]
52,2,33,0.17447194389849696,161.35119110291765,1.7753474714475117,0,[   0  105  209 1046]
53,2,33,0.17447194389849696,161.35119110291765,1.7753474714475117,20,[   0  105  209 1046]
54,2,33,0.17447194389849696,161.35119110291765,1.7753474714475117,40,[   0  105  209 1046]
55,2,33,0.17447194389849696,161.35119110291765,1.7753474714475117,60,[   0  105  209 1046]
56,2,34,0.17645437735137723,163.36353516198494,1.9459639868447585,0,[   0   94  340 1046]
57,2,34,0.17645437735137723,163.36353516198494,1.9459639868447585,20,[   0   94  340 1046]
58,2,34,0.17645437735137723,163.36353516198494,1.9459639868447585,40,[   0   94  340 1046]
59,2,34,0.17645437735137723,163.36353516198494,1.9459639868447585,60,[   0   94  340 1046]
60,2,35,0.17738645762453834,171.80176468796202,1.9483494844113802,0,[   0  168  340 1046]
61,2,35,0.17738645762453834,171.80176468796202,1.9483494844113802,20,[   0  168  340 1046]
62,2,35,0.17738645762453834,171.80176468796202,1.9483494844113802,40,[   0  168  340 1046]
63,2,35,0.17738645762453834,171.80176468796202,1.9483494844113802,60,[   0  168  340 1046]
64,2,36,0.17779625214669997,172.18540959974212,1.9325745555897407,0,[   0  168  340 1046]
65,2,36,0.17779625214669997,172.18540959974212,1.9325745555897407,20,[   0  168  340 1046]
66,2,36,0.17779625214669997,172.18540959974212,1.9325745555897407,40,[   0  168  340 1046]
67,2,36,0.17779625214669997,172.18540959974212,1.9325745555897407,60,[   0  168  340 1046]
68,2,37,0.17469580768786505,155.5615371144171,1.774069399133502,0,[   0  209 1046]
69,2,37,0.17469580768786505,155.5615371144171,1.774069399133502,20,[   0  209 1046]
70,2,37,0.17469580768786505,155.5615371144171,1.774069399133502,40,[   0  209 1046]
71,2,37,0.17469580768786505,155.5615371144171,1.774069399133502,60,[   0  209 1046]
72,2,38,0.18182129028190053,177.336672403364,1.8271243290186552,0,[   0  168  264 1046]
73,2,38,0.18182129028190053,177.336672403364,1.8271243290186552,20,[   0  168  264 1046]
74,2,38,0.18182129028190053,177.336672403364,1.8271243290186552,40,[   0  168  264 1046]
75,2,38,0.18182129028190053,177.336672403364,1.8271243290186552,60,[   0  168  264 1046]
76,2,39,0.12558097702832335,162.1628649412566,2.3787424910993815,0,[   0  180  547 1046]
77,2,39,0.12558097702832335,162.1628649412566,2.3787424910993815,20,[   0  180  547 1046]
78,2,39,0.12558097702832335,162.1628649412566,2.3787424910993815,40,[   0  180  547 1046]
79,2,39,0.12558097702832335,162.1628649412566,2.3787424910993815,60,[   0  180  547 1046]
80,2,40,0.17725555714113966,172.67393353798175,1.9314238305974345,0,[   0  168  340 1046]
81,2,40,0.17725555714113966,172.67393353798175,1.9314238305974345,20,[   0  168  340 1046]
82,2,40,0.17725555714113966,172.67393353798175,1.9314238305974345,40,[   0  168  340 1046]
83,2,40,0.17725555714113966,172.67393353798175,1.9314238305974345,60,[   0  168  340 1046]
84,2,41,0.1811673817293235,177.77103783314692,1.8371692287201626,0,[   0  168  307 1046]
85,2,41,0.1811673817293235,177.77103783314692,1.8371692287201626,20,[   0  168  307 1046]
86,2,41,0.1811673817293235,177.77103783314692,1.8371692287201626,40,[   0  168  307 1046]
87,2,41,0.1811673817293235,177.77103783314692,1.8371692287201626,60,[   0  168  307 1046]
88,2,42,0.1811673817293235,177.77103783314692,1.8371692287201626,0,[   0  168  307 1046]
