St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  408 2019]
40,50,20,Mode,40,[   0  302 1897 2019]
40,50,20,Median,40,[   0  302 1897 2019]
40,50,20,Mode,40,[   0  302  859 1897 2019]
40,50,20,Median,40,[   0  302  859 1379 1897 2019]
40,50,20,Mode,40,[   0  302  859 1379 1897 2019]
40,50,20,Median,40,[   0  288  545 1379 2019]
40,50,20,Mode,40,[   0  302  545 1379 1897 2019]
40,50,20,Median,40,[   0  288  545 1334 1897 2019]
40,50,20,Mode,40,[   0  302  545 1379 1897 2019]
40,50,20,Median,40,[   0   87  302  545 1379 2019]
40,50,20,Mode,40,[   0   87  302  545 1379 2019]
40,50,20,Median,40,[   0   87  302  545 1334 2019]
40,50,20,Mode,40,[   0   87  302  545 1379 1495 1897 2019]
40,50,20,Median,40,[   0   87  302  545 1897 1958 2019]
40,50,20,Mode,40,[   0   87  302  545 1379 1495 1897 1958 2019]
40,50,20,Median,40,[   0   87  302  545 1897 1958 2019]
40,50,20,Mode,40,[   0   87  302  545 1379 1495 1897 1958 2019]
