St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  468 2017]
40,50,20,Mode,40,[   0  468 1872 2017]
40,50,20,Median,40,[   0  352 1109 1770 2017]
40,50,20,Mode,40,[   0  468 1117 1872 2017]
40,50,20,Median,40,[   0  104  716 1162 1795 2017]
40,50,20,Mode,40,[   0   56  468 1117 1872 2017]
40,50,20,Median,40,[   0  104  716 1117 1835 2017]
40,50,20,Mode,40,[   0   56  468 1117 1872 2017]
40,50,20,Median,40,[   0  104  468  737 1117 1815 2017]
40,50,20,Mode,40,[   0   56  468  716 1117 1872 2017]
40,50,20,Median,40,[   0  104  468  737 1117 1491 1662 1835 2017]
40,50,20,Mode,40,[   0   56  468  716 1117 1491 1662 1872 2017]
40,50,20,Median,40,[   0  104  352  737 1117 1491 1662 1835 2017]
40,50,20,Mode,40,[   0   56  352  716 1117 1491 1662 1872 2017]
40,50,20,Median,40,[   0  104  352  716  838 1117 1491 1662 1835 2017]
40,50,20,Mode,40,[   0   56  352  838 1117 1491 1662 1872 2017]
40,50,20,Median,40,[   0  104  352  838 1115 1491 1662 1835 2017]
40,50,20,Mode,40,[   0   56  352  838 1117 1491 1662 1872 2017]
