St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  144  721 1046]
40,50,20,Mode,40,[   0  144  721 1046]
40,50,20,Median,40,[   0  144  589  798 1046]
40,50,20,Mode,40,[   0  144  622  721 1046]
40,50,20,Median,40,[   0  144  850 1046]
40,50,20,Mode,40,[   0  144  796 1046]
40,50,20,Median,40,[   0  144  450  605  796 1046]
40,50,20,Mode,40,[   0  144  622  721 1046]
40,50,20,Median,40,[   0  144  589  721 1046]
40,50,20,Mode,40,[   0  144  622  721  796  944 1046]
40,50,20,Median,40,[   0   78  144  589  721 1046]
40,50,20,Mode,40,[   0   78  144  622  721  796  944 1046]
40,50,20,Median,40,[   0   78  144  551  605  721 1046]
40,50,20,Mode,40,[   0   78  144  388  551  622  721  796  944 1046]
40,50,20,Median,40,[   0   78  144  551  622  721  850 1046]
40,50,20,Mode,40,[   0   78  144  388  551  622  721  850  944 1046]
40,50,20,Median,40,[   0   78  144  551  622  721  850  944 1046]
40,50,20,Mode,40,[   0   78  144  388  551  622  721  850  944 1046]
