,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 174.7)","(175.5, 241.9)","(242.7, 325.9)","(326.7, 434.7)","(435.5, 522.7)","(523.5, 704.3)","(705.1, 777.9)","(778.7, 840.3)","(841.1, 938.7)"
"Time length, sec",164.79999999999998,66.4,83.19999999999999,108.0,87.20000000000005,180.79999999999995,72.79999999999995,61.59999999999991,97.60000000000002
Number of epochs,184,75,91,119,103,208,84,68,114
