,scale,n_clusters_min,n_clusters_max,k_neighbours_min,k_neighbours_max,len_st_thr,n_cl_max_thr,k_neighb_max_thr,n_edge_clusters_min,n_edge_clusters_max,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,time,AMI,ARI,FMI
28,False,2,14,20,25,[0],[14],[25],8,8,0,25,14,9,Median,"[0, 124, 237, 360, 492, 560, 682, 857, 956, 1046]",19705.926562055334,17.71000273965241,0.029150198598534335,73.29493890086444,3.210289991438762,0.16356984827043786,54.55332592776067,2.2617716169095243,1.4406321048736572,0.8232777615145381,0.6263851582627178,0.6784630720709797
29,False,2,14,20,30,[0],[14],[30],8,8,0,30,14,9,Mode,"[0, 124, 237, 360, 492, 560, 682, 857, 971, 1046]",20977.605633003586,18.277009569349243,0.027193171308009023,76.4628609364707,3.213984871472162,0.1677330729933434,57.66787145155048,2.1682912184012424,2.7052769660949707,0.8374900682252446,0.6468935781249947,0.6963611922954537
30,False,2,14,20,35,[0],[14],[35],8,8,0,35,14,9,Mode,"[0, 92, 282, 490, 560, 682, 784, 857, 976, 1046]",23207.336414120724,20.608057561530284,0.0489096389542885,84.42729456553529,3.0048415273893037,0.19566553192982936,67.10235582749696,1.7335942002050881,4.349201917648315,0.9510012737119553,0.901802674036919,0.9166100931797851
31,False,2,14,20,40,[0],[14],[40],8,8,0,40,14,9,Mode,"[0, 92, 282, 492, 560, 682, 784, 857, 976, 1046]",23293.316587956127,20.69830108413973,0.05009804512231761,84.72916528986421,2.9984813392789893,0.19726433295812978,67.48261852815286,1.7227659559411208,6.073580026626587,0.9557214973619423,0.9062189690639857,0.920357325722637
32,False,2,14,20,45,[0],[14],[45],8,8,0,45,14,9,Mode,"[0, 92, 282, 492, 560, 682, 784, 857, 976, 1046]",23293.316587956127,20.69830108413973,0.05009804512231761,84.72916528986421,2.9984813392789893,0.19726433295812978,67.48261852815286,1.7227659559411208,8.220587730407715,0.9557214973619423,0.9062189690639857,0.920357325722637
33,False,2,14,20,50,[0],[14],[50],8,8,0,50,14,9,Median,"[0, 92, 154, 282, 492, 560, 682, 857, 975, 1046]",22707.469508313912,19.778765253917747,0.040656646855295304,81.12830729080049,2.864655244655505,0.19091412956707168,63.9399775339819,1.8544439556639434,10.718215703964233,0.8975666118854426,0.7852769037204123,0.8158608050346929
34,False,2,17,20,20,[0],[17],[20],8,8,0,20,17,9,Median,"[0, 95, 237, 492, 560, 682, 777, 857, 976, 1046]",22394.09653798617,20.3764800422896,0.04706645876026195,84.1303092804802,3.0573636429914934,0.19405766734282404,64.3704643940903,1.7718698718731942,0.4859936237335205,0.8910133439892814,0.7739829578326198,0.8059874303262817
35,False,2,17,20,25,[0],[17],[25],8,8,0,25,17,9,Median,"[0, 124, 237, 360, 492, 560, 682, 857, 956, 1046]",19705.926562055334,17.71000273965241,0.029150198598534335,73.29493890086444,3.210289991438762,0.16356984827043786,54.55332592776067,2.2617716169095243,1.758363962173462,0.8232777615145381,0.6263851582627178,0.6784630720709797
36,False,2,17,20,30,[0],[17],[30],8,8,0,30,17,9,Mode,"[0, 124, 237, 360, 492, 560, 682, 857, 971, 1046]",20977.605633003586,18.277009569349243,0.027193171308009023,76.4628609364707,3.213984871472162,0.1677330729933434,57.66787145155048,2.1682912184012424,3.4110023975372314,0.8374900682252446,0.6468935781249947,0.6963611922954537
37,False,2,17,20,35,[0],[17],[35],8,8,0,35,17,9,Mode,"[0, 95, 124, 282, 492, 560, 682, 857, 976, 1046]",22323.402331214515,20.08063526779055,0.03384957133375418,79.8447845411007,2.8171812349880394,0.19228772583331738,62.37339157631161,1.8003661095701184,5.461510419845581,0.9072175598697436,0.8119346840151831,0.8386704518583864
38,False,2,17,20,40,[0],[17],[40],8,8,0,40,17,9,Mode,"[0, 92, 282, 492, 560, 682, 784, 857, 976, 1046]",23293.316587956127,20.69830108413973,0.05009804512231761,84.72916528986421,2.9984813392789893,0.19726433295812978,67.48261852815286,1.7227659559411208,7.600476026535034,0.9557214973619423,0.9062189690639857,0.920357325722637
39,False,2,17,20,45,[0],[17],[45],8,8,0,45,17,9,Mode,"[0, 39, 282, 492, 560, 682, 784, 857, 976, 1046]",24209.602080876557,21.382082286990958,0.04034224017320857,81.95137087646924,2.9222608243279726,0.1993961405684552,69.90867530727269,1.637017876621227,10.89774775505066,1.0,1.0,1.0
40,False,2,17,20,50,[0],[17],[50],8,8,0,50,17,9,Median,"[0, 92, 154, 277, 492, 560, 681, 855, 973, 1046]",22431.710570336036,19.638569162664417,0.040729656026352035,80.46278339190003,2.865115104769747,0.1886576020608201,63.00614623787144,1.8777051105472606,12.732009887695312,0.8766187019749103,0.7662746909360819,0.7993977147365678
41,False,2,20,20,20,[0],[20],[20],8,8,0,20,20,9,Mode,"[0, 95, 237, 282, 492, 560, 682, 857, 976, 1046]",20777.500197376172,18.567200693240025,0.03174276338779175,78.01712837889832,3.0811337811505157,0.1651330963527483,56.60210736529923,2.0573286816589142,0.5360891819000244,0.9024523519670343,0.7961631853745904,0.8251508112012214
42,False,2,20,20,25,[0],[20],[25],8,8,0,25,20,9,Median,"[0, 124, 237, 360, 492, 560, 682, 856, 956, 1046]",19771.411259790024,17.725935972108218,0.029451023253489708,73.44953819642609,3.2066312306200206,0.16395918971799905,54.76659296416783,2.259953571551706,2.0576298236846924,0.8210006472643329,0.6256697856302311,0.6778472810429647
43,False,2,20,20,30,[0],[20],[30],8,8,0,30,20,9,Mode,"[0, 39, 124, 237, 360, 560, 682, 857, 971, 1046]",20755.50646419414,17.4695631684733,0.023720725347557266,72.95766810957056,3.4742238714392175,0.1596959074404955,56.10114965117388,2.3250520164280815,3.9797067642211914,0.823670552778137,0.6139357056673129,0.6675526088357959
44,False,2,20,20,35,[0],[20],[35],8,8,0,35,20,9,Median,"[0, 104, 259, 360, 555, 666, 784, 857, 971, 1046]",20730.812558234993,18.45283742109558,0.03785751223511601,77.68493078238625,3.4411583469057634,0.16816290564471237,58.17101170832309,2.2368852773024406,6.256077289581299,0.8233388654869633,0.6573032785541544,0.7052025646184867
45,False,2,20,20,40,[0],[20],[40],8,8,0,40,20,9,Median,"[0, 104, 259, 389, 555, 666, 784, 857, 971, 1046]",21781.299096658928,18.946663412619856,0.03972018176460044,78.79306511910168,3.198112243985151,0.17567088811463685,61.97768181832447,2.102616441420687,9.103252410888672,0.8236444818680917,0.6571081311598909,0.7052960930134757
46,False,2,20,20,45,[0],[20],[45],8,8,0,45,20,9,Mode,"[0, 39, 282, 492, 560, 682, 784, 857, 976, 1046]",24209.602080876557,21.382082286990958,0.04034224017320857,81.95137087646924,2.9222608243279726,0.1993961405684552,69.90867530727269,1.637017876621227,11.999279260635376,1.0,1.0,1.0
47,False,2,20,20,50,[0],[20],[50],8,8,0,50,20,9,Mode,"[0, 39, 154, 282, 560, 682, 784, 857, 976, 1046]",22895.465528395976,20.00209716098989,0.043899566172622376,81.22401447561799,3.0796193273169963,0.1923444842942804,65.83414005866767,1.8211719418239105,15.743392944335938,0.9239319677147249,0.784860247972911,0.8158598318301108
48,False,2,2,20,25,[20],[2],[25],8,8,20,25,2,9,Median,"[0, 95, 124, 168, 232, 237, 282, 283, 1046]",2628.505848582776,16.760322804297886,-0.0812816836365722,35.13549714638288,2.413497366319066,0.08673507166656783,9.553276957548876,1.7089403227152933,1.88966965675354,0.40044163514416264,0.0820854962444743,0.3593078358532095
49,False,2,2,20,30,[20],[2],[30],8,8,20,30,2,9,Median,"[0, 92, 95, 104, 124, 168, 232, 237, 282, 1046]",2403.7504268382154,17.18351905495667,-0.05829881518111268,31.718701737408033,2.559249795297022,0.14733696415288572,8.18171803749227,1.94190844225975,1.1452300548553467,0.3953980040231415,0.08083062229978877,0.3582789869782009
50,False,2,2,20,35,[20],[2],[35],8,8,20,35,2,9,Median,"[0, 92, 95, 104, 124, 168, 232, 237, 282, 1046]",2403.7504268382154,17.18351905495667,-0.05829881518111268,31.718701737408033,2.559249795297022,0.14733696415288572,8.18171803749227,1.94190844225975,0.458937406539917,0.3953980040231415,0.08083062229978877,0.3582789869782009
51,False,2,2,20,40,[20],[2],[40],8,8,20,40,2,9,Median,"[0, 92, 104, 124, 128, 168, 232, 237, 282, 1046]",2515.62659801903,16.190073449785636,-0.046995278390332657,31.458799933914655,2.631692724212111,0.1273831855751485,8.427922327296097,1.9857349586704731,0.5963950157165527,0.3943891802679818,0.08007763477618061,0.35749392532861424
52,False,2,2,20,45,[20],[2],[45],8,8,20,45,2,9,Median,"[0, 92, 104, 124, 132, 168, 232, 237, 282, 1046]",2568.008080196428,15.227650090903513,-0.041182166455014914,31.395526668057087,2.7926912561855577,0.127278443875406,8.538212921285396,2.240470036200859,0.7581944465637207,0.393217431697152,0.07935249444664633,0.3567380648477962
53,False,2,2,20,50,[20],[2],[50],8,8,20,50,2,9,Median,"[0, 92, 104, 124, 132, 168, 178, 235, 282, 1046]",2306.3961601270635,12.876196747640623,-0.03588960979710509,31.089717465594745,3.161539917211606,0.09674413534291712,7.514024148417444,2.7062800359790398,0.9691352844238281,0.3916641447516573,0.07768522487053343,0.3550007859541292
54,False,2,5,20,20,[20],[5],[20],8,8,20,20,5,9,Median,"[0, 237, 282, 560, 609, 682, 857, 1046]",18104.86098983066,18.490953373110063,0.03294128332298999,77.40847708478664,2.973356959461843,0.1622581278070264,51.07406432320329,2.12836276360058,0.2175281047821045,0.8216651317597691,0.671667819120107,0.7326671093191196
55,False,2,5,20,25,[20],[5],[25],8,8,20,25,5,9,Mode,"[0, 124, 168, 237, 282, 560, 609, 682, 857, 1046]",14304.938688144248,16.820969364041353,0.025984580765948954,67.12182585817132,2.9263840839687423,0.15028519486594072,41.36543651622813,2.286766827636157,0.5379526615142822,0.7874706157155268,0.5850254019269454,0.6487535004463737
56,False,2,5,20,30,[20],[5],[30],8,8,20,30,5,9,Median,"[0, 104, 168, 237, 282, 560, 682, 857, 973, 1046]",21303.249660131278,17.971177634844075,0.03286105369703592,73.81295506809259,3.171003736398765,0.16387660883957728,57.68458326365474,2.135908996630448,0.9539170265197754,0.8335715352625306,0.6575651284601409,0.7077689529194122
57,False,2,5,20,35,[20],[5],[35],8,8,20,35,5,9,Mode,"[0, 92, 168, 282, 490, 560, 682, 857, 976, 1046]",22263.013372232894,19.341515909021194,0.03838078620173777,81.10013641954004,2.907813297614224,0.18304092957396773,62.208839701891236,1.9068076827790061,1.4747998714447021,0.893794756008564,0.7756272150617347,0.8076256875723441
58,False,2,5,20,40,[20],[5],[40],8,8,20,40,5,9,Median,"[0, 104, 235, 282, 490, 560, 682, 857, 976, 1046]",20828.520287289124,18.54424731716881,0.032780475421223775,78.06798377236504,3.072653575523452,0.1677044314830632,56.84527167405547,2.053432112784903,2.0121877193450928,0.8946034828801912,0.781611034413527,0.8126399840883716
59,False,2,5,20,45,[20],[5],[45],8,8,20,45,5,9,Median,"[0, 124, 235, 282, 490, 560, 682, 857, 976, 1046]",20705.705655311565,18.44895376423501,0.03369331881007673,77.79493142183756,3.1040723465602063,0.16761647793706821,56.478061212051315,2.076763859138681,2.538850784301758,0.8904338587194774,0.7682954495035678,0.8011384483231803
60,False,2,5,20,50,[20],[5],[50],8,8,20,50,5,9,Median,"[0, 114, 175, 282, 490, 560, 682, 857, 976, 1046]",21083.559962013926,18.62486608872709,0.030190428920767634,78.30178712582851,3.0449587338699016,0.1712718940822065,57.99318145368203,2.028938192276793,3.3246214389801025,0.8900602048256396,0.766482218314758,0.799647123297224
61,False,2,8,20,20,[20],[8],[20],8,8,20,20,8,9,Median,"[0, 95, 237, 282, 560, 609, 682, 857, 976, 1046]",18306.425142253083,18.492091149080977,0.022340201506047184,74.27283938480151,3.267733898862956,0.16147776673596098,50.90613239249251,2.13068644554318,0.32724952697753906,0.8444789117064176,0.6776423033857897,0.7253857082389681
62,False,2,8,20,25,[20],[8],[25],8,8,20,25,8,9,Median,"[0, 124, 237, 360, 560, 609, 682, 857, 956, 1046]",16672.872524305138,17.296027947594567,0.024436653495064846,69.54393020872801,3.582238133491035,0.15585864828834317,46.49415470808519,2.446973743626557,0.8469119071960449,0.7724843394909086,0.5396535524727658,0.6031003027664957
63,False,2,8,20,30,[20],[8],[30],8,8,20,30,8,9,Median,"[0, 104, 168, 277, 490, 560, 682, 857, 956, 1046]",19965.030742706207,18.29284063664271,0.04217954406249,75.25716529211321,2.95471856200099,0.17084530952541105,55.6802831580058,2.0713150860473455,1.5402889251708984,0.8580091462401778,0.7326420962837895,0.7703589302543628
64,False,2,8,20,35,[20],[8],[35],8,8,20,35,8,9,Mode,"[0, 92, 168, 282, 490, 560, 682, 857, 976, 1046]",22263.013372232894,19.341515909021194,0.03838078620173777,81.10013641954004,2.907813297614224,0.18304092957396773,62.208839701891236,1.9068076827790061,2.3238415718078613,0.893794756008564,0.7756272150617347,0.8076256875723441
65,False,2,8,20,40,[20],[8],[40],8,8,20,40,8,9,Mode,"[0, 92, 282, 490, 560, 682, 784, 857, 976, 1046]",23207.336414120724,20.608057561530284,0.0489096389542885,84.42729456553529,3.0048415273893037,0.19566553192982936,67.10235582749696,1.7335942002050881,3.239051580429077,0.9510012737119553,0.901802674036919,0.9166100931797851
66,False,2,8,20,45,[20],[8],[45],8,8,20,45,8,9,Mode,"[0, 92, 282, 490, 560, 682, 784, 857, 976, 1046]",23207.336414120724,20.608057561530284,0.0489096389542885,84.42729456553529,3.0048415273893037,0.19566553192982936,67.10235582749696,1.7335942002050881,4.381039142608643,0.9510012737119553,0.901802674036919,0.9166100931797851
67,False,2,8,20,50,[20],[8],[50],8,8,20,50,8,9,Median,"[0, 92, 132, 282, 490, 560, 682, 857, 976, 1046]",22121.330507317107,19.487139522163297,0.03354478025796521,79.19033038651851,2.925930353748334,0.18686853490389152,61.53995244806165,1.895649567308557,5.457802057266235,0.9000771713500845,0.7993436660567237,0.8278705313526126
68,False,2,11,20,20,[20],[11],[20],8,8,20,20,11,9,Median,"[0, 95, 237, 282, 492, 560, 682, 857, 976, 1046]",20777.500197376172,18.567200693240025,0.03174276338779175,78.01712837889832,3.0811337811505157,0.1651330963527483,56.60210736529923,2.0573286816589142,0.34096813201904297,0.9024523519670343,0.7961631853745904,0.8251508112012214
69,False,2,11,20,25,[20],[11],[25],8,8,20,25,11,9,Median,"[0, 124, 237, 360, 492, 560, 682, 857, 956, 1046]",19705.926562055334,17.71000273965241,0.029150198598534335,73.29493890086444,3.210289991438762,0.16356984827043786,54.55332592776067,2.2617716169095243,1.0882823467254639,0.8232777615145381,0.6263851582627178,0.6784630720709797
70,False,2,11,20,30,[20],[11],[30],8,8,20,30,11,9,Median,"[0, 104, 206, 282, 490, 560, 682, 857, 956, 1046]",20061.49748014531,18.22632059157986,0.04349287938668608,74.44245911104278,3.0594564146035195,0.16924672962127124,55.83899851676032,2.1085995754880815,2.1054790019989014,0.867331714080772,0.7400583712781196,0.7768756149323424
71,False,2,11,20,35,[20],[11],[35],8,8,20,35,11,9,Mode,"[0, 92, 282, 490, 560, 682, 784, 857, 976, 1046]",23207.336414120724,20.608057561530284,0.0489096389542885,84.42729456553529,3.0048415273893037,0.19566553192982936,67.10235582749696,1.7335942002050881,3.242549419403076,0.9510012737119553,0.901802674036919,0.9166100931797851
72,False,2,11,20,40,[20],[11],[40],8,8,20,40,11,9,Mode,"[0, 92, 282, 490, 560, 682, 784, 857, 976, 1046]",23207.336414120724,20.608057561530284,0.0489096389542885,84.42729456553529,3.0048415273893037,0.19566553192982936,67.10235582749696,1.7335942002050881,4.816006660461426,0.9510012737119553,0.901802674036919,0.9166100931797851
73,False,2,11,20,45,[20],[11],[45],8,8,20,45,11,9,Mode,"[0, 92, 282, 492, 560, 682, 784, 857, 976, 1046]",23293.316587956127,20.69830108413973,0.05009804512231761,84.72916528986421,2.9984813392789893,0.19726433295812978,67.48261852815286,1.7227659559411208,6.442762613296509,0.9557214973619423,0.9062189690639857,0.920357325722637
74,False,2,11,20,50,[20],[11],[50],8,8,20,50,11,9,Median,"[0, 92, 154, 282, 492, 560, 682, 857, 976, 1046]",22812.198789589478,19.827783660839096,0.040139777473454485,81.43803184973146,2.8634248386791086,0.19160006547085398,64.23798866781561,1.8482681448186034,8.246212005615234,0.9001220014589865,0.7867902559030153,0.8171647596439817
75,False,2,14,20,20,[20],[14],[20],8,8,20,20,14,9,Median,"[0, 95, 237, 282, 492, 560, 682, 857, 976, 1046]",20777.500197376172,18.567200693240025,0.03174276338779175,78.01712837889832,3.0811337811505157,0.1651330963527483,56.60210736529923,2.0573286816589142,0.3252737522125244,0.9024523519670343,0.7961631853745904,0.8251508112012214
76,False,2,14,20,25,[20],[14],[25],8,8,20,25,14,9,Median,"[0, 124, 237, 360, 492, 560, 682, 857, 956, 1046]",19705.926562055334,17.71000273965241,0.029150198598534335,73.29493890086444,3.210289991438762,0.16356984827043786,54.55332592776067,2.2617716169095243,1.4281439781188965,0.8232777615145381,0.6263851582627178,0.6784630720709797
77,False,2,14,20,30,[20],[14],[30],8,8,20,30,14,9,Mode,"[0, 124, 237, 360, 492, 560, 682, 857, 971, 1046]",20977.605633003586,18.277009569349243,0.027193171308009023,76.4628609364707,3.213984871472162,0.1677330729933434,57.66787145155048,2.1682912184012424,2.726818799972534,0.8374900682252446,0.6468935781249947,0.6963611922954537
78,False,2,14,20,35,[20],[14],[35],8,8,20,35,14,9,Mode,"[0, 92, 282, 490, 560, 682, 784, 857, 976, 1046]",23207.336414120724,20.608057561530284,0.0489096389542885,84.42729456553529,3.0048415273893037,0.19566553192982936,67.10235582749696,1.7335942002050881,4.434000730514526,0.9510012737119553,0.901802674036919,0.9166100931797851
