,scale,n_clusters_min,n_clusters_max,k_neighbours_min,k_neighbours_max,len_st_thr,n_cl_max_thr,k_neighb_max_thr,n_edge_clusters_min,n_edge_clusters_max,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,time,AMI,ARI,FMI
0,False,2,2,20,25,[0],[2],[25],8,8,0,25,2,9,Median,"[0, 148, 168, 216, 225, 238, 335, 554, 682, 1046]",42783.8111173049,24.07039743535625,-0.07452189017958491,41.22587490299717,4.659085928091304,0.04285296480418145,28.871068033187615,3.0931142485913945,2.0375003814697266,0.6686841749621375,0.40448434826059987,0.5155091001355825
1,False,2,2,20,30,[0],[2],[30],8,8,0,30,2,9,Mean,"[0, 148, 168, 221, 235, 335, 512, 554, 682, 1046]",29744.658517032705,23.564833219023463,-0.05941064146160034,42.16052236881674,4.2496543858397615,0.04607836512952714,18.95551701628161,3.0354947701565917,1.2590055465698242,0.6878825672821317,0.4239260659051406,0.5265611371988939
2,False,2,2,20,35,[0],[2],[35],8,8,0,35,2,9,Mean,"[0, 148, 168, 221, 233, 335, 512, 553, 682, 1046]",29053.408270661086,22.995692955536068,-0.05948583752773278,41.81406948543575,4.309298244198002,0.04191906956568265,18.40512810987497,3.135726498179252,0.5694687366485596,0.6865476735609292,0.4233795433235465,0.5263002037674992
3,False,2,2,20,40,[0],[2],[40],8,8,0,40,2,9,Median,"[0, 168, 232, 269, 335, 459, 512, 553, 682, 1046]",30768.73279015568,22.17315129428688,-0.03051943590739165,41.906846829284646,4.893152719611957,0.07255828399653658,19.560216353874793,3.5240393978043167,0.7113432884216309,0.701910074069405,0.42094982558064026,0.5202216678239583
4,False,2,2,20,45,[0],[2],[45],8,8,0,45,2,9,Median,"[0, 168, 232, 269, 335, 459, 512, 553, 682, 1046]",30768.73279015568,22.17315129428688,-0.03051943590739165,41.906846829284646,4.893152719611957,0.07255828399653658,19.560216353874793,3.5240393978043167,0.9160761833190918,0.701910074069405,0.42094982558064026,0.5202216678239583
5,False,2,2,20,50,[0],[2],[50],8,8,0,50,2,9,Median,"[0, 168, 232, 269, 335, 459, 512, 553, 682, 1046]",30768.73279015568,22.17315129428688,-0.03051943590739165,41.906846829284646,4.893152719611957,0.07255828399653658,19.560216353874793,3.5240393978043167,1.0850074291229248,0.701910074069405,0.42094982558064026,0.5202216678239583
6,False,2,5,20,20,[0],[5],[20],8,8,0,20,5,9,Median,"[0, 52, 302, 335, 554, 682, 918, 976, 1046]",80161.96855001592,37.42127560616568,-0.040203300996544525,56.892554551412076,4.054551021264425,0.12915789627525148,53.19480441170652,1.9666003513069783,0.23310565948486328,0.7982183423240642,0.6645231800881352,0.7216220586428032
7,False,2,5,20,25,[0],[5],[25],8,8,0,25,5,9,Mode,"[0, 92, 225, 302, 459, 554, 682, 856, 976, 1046]",75789.32117441283,32.74202444983054,0.003403313591094082,61.939400503371196,3.8467515986421454,0.14267414865398337,52.4509210958289,2.5397524247769194,0.5820841789245605,0.8295850133816289,0.6768907738824953,0.7223934403467113
8,False,2,5,20,30,[0],[5],[30],8,8,0,30,5,9,Mode,"[0, 92, 168, 225, 302, 554, 682, 856, 976, 1046]",83237.78271582177,32.415041611247176,0.009573500449163294,60.72159167103978,4.236807948351973,0.14451666778479727,57.92631707146967,2.7991651696753754,1.0890116691589355,0.8071944972910862,0.6283468250756288,0.6811189863644317
9,False,2,5,20,35,[0],[5],[35],8,8,0,35,5,9,Mode,"[0, 92, 168, 225, 335, 554, 682, 856, 976, 1046]",81371.34812382913,32.283556707291766,0.008107286061285222,61.371324589951016,4.185962018344465,0.14330570847851307,56.8626094704713,2.776977949529232,1.5861499309539795,0.7911997731321351,0.5851846920878089,0.6428842438764925
