,scale,n_clusters_min,n_clusters_max,k_neighbours_min,k_neighbours_max,len_st_thr,n_cl_max_thr,k_neighb_max_thr,n_edge_clusters_min,n_edge_clusters_max,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,time,AMI,ARI,FMI
357,False,2,2,30,45,[0],[2],[45],8,8,0,45,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,0.714038610458374,0.3886437653765391,0.09398260248132591,0.3664556879151489
358,False,2,2,30,50,[0],[2],[50],8,8,0,50,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,0.9160006046295166,0.3886437653765391,0.09398260248132591,0.3664556879151489
359,False,2,5,30,30,[0],[5],[30],8,8,0,30,5,9,Median,"[0, 101, 210, 246, 509, 554, 681, 789, 1046]",208.71276646144673,1.8960421936852592,0.02475973777472973,324.72044596873343,2.795007733925132,0.27441027760505676,133.23233994488345,1.374093139691435,0.3098640441894531,0.7676273545512414,0.5971250810003303,0.662708748415886
360,False,2,5,30,35,[0],[5],[35],8,8,0,35,5,9,Median,"[0, 101, 210, 246, 304, 509, 554, 682, 789, 1046]",173.16585100785665,1.6804604530334473,0.019511783495545387,290.31254863203793,2.923307573734375,0.2493080049753189,113.72887258354679,1.6821158011539192,0.821406364440918,0.7770373169328924,0.6003314644010966,0.6592028994006894
361,False,2,5,30,40,[0],[5],[40],8,8,0,40,5,9,Median,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,1.4584343433380127,0.7463797781008962,0.539266347737405,0.6104727796190922
362,False,2,5,30,45,[0],[5],[45],8,8,0,45,5,9,Median,"[0, 101, 169, 210, 246, 304, 554, 681, 789, 1046]",227.35280180275174,1.6908640041947365,0.02059433050453663,284.92855669795733,2.619575320281155,0.24795383214950562,139.22439331184665,1.716271022346601,2.2360267639160156,0.7436404052876594,0.5376534063038835,0.6090923166826839
363,False,2,5,30,50,[0],[5],[50],8,8,0,50,5,9,Median,"[0, 101, 169, 246, 304, 554, 615, 667, 789, 1046]",159.3604670213896,1.6361743099987507,-0.03332947567105293,271.89982263620254,3.0309781725865386,0.23521849513053894,86.76516722426858,1.9575939926391932,2.9761962890625,0.7223027178363917,0.5052519199906373,0.5805716596954743
364,False,2,8,30,30,[0],[8],[30],8,8,0,30,8,9,Median,"[0, 101, 210, 246, 509, 554, 681, 682, 789, 1046]",95.63617231126835,1.7278685122728348,-0.06248161941766739,285.3106398476495,2.6127713687557,0.23570576310157776,52.215291192045385,1.279213374113075,0.37296032905578613,0.7691101452760977,0.59764981391127,0.6630875251308681
365,False,2,8,30,35,[0],[8],[35],8,8,0,35,8,9,Median,"[0, 101, 210, 246, 304, 509, 554, 682, 789, 1046]",173.16585100785665,1.6804604530334473,0.019511783495545387,290.31254863203793,2.923307573734375,0.2493080049753189,113.72887258354679,1.6821158011539192,1.3563222885131836,0.7770373169328924,0.6003314644010966,0.6592028994006894
366,False,2,8,30,40,[0],[8],[40],8,8,0,40,8,9,Median,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,2.4460792541503906,0.7463797781008962,0.539266347737405,0.6104727796190922
367,False,2,8,30,45,[0],[8],[45],8,8,0,45,8,9,Mode,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,3.7397727966308594,0.7463797781008962,0.539266347737405,0.6104727796190922
368,False,2,8,30,50,[0],[8],[50],8,8,0,50,8,9,Mode,"[0, 101, 169, 246, 304, 554, 615, 682, 789, 1046]",176.73462145051704,1.710865430533886,-0.026967206969857216,286.2347589629438,2.7764931916292372,0.24450111389160156,104.2396736579123,1.7767585538180628,5.203065872192383,0.7423099469884734,0.5202299510583155,0.5928465373501958
369,False,2,11,30,30,[0],[11],[30],8,8,0,30,11,9,Median,"[0, 101, 210, 246, 509, 554, 681, 682, 789, 1046]",95.63617231126835,1.7278685122728348,-0.06248161941766739,285.3106398476495,2.6127713687557,0.23570576310157776,52.215291192045385,1.279213374113075,0.42547011375427246,0.7691101452760977,0.59764981391127,0.6630875251308681
370,False,2,11,30,35,[0],[11],[35],8,8,0,35,11,9,Median,"[0, 101, 210, 246, 304, 554, 682, 789, 856, 1046]",233.6544618858464,1.8223562985658646,0.02725418470799923,313.2543647401443,2.7299274786832424,0.2699702978134155,148.48375185729813,1.5009477255236727,1.8032987117767334,0.8003552604661318,0.6293334832191864,0.6826703310004844
371,False,2,11,30,40,[0],[11],[40],8,8,0,40,11,9,Median,"[0, 101, 169, 246, 304, 554, 682, 789, 856, 1046]",232.4664214576356,1.7825401052832603,0.021805502474308014,312.52124721771105,2.9253828958159107,0.26485997438430786,146.59117391425804,1.6379803923562823,3.4532456398010254,0.7967979635086265,0.6169351835010634,0.6716358226755944
372,False,2,11,30,45,[0],[11],[45],8,8,0,45,11,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 856, 1046]",232.4664214576356,1.7825401052832603,0.021805502474308014,312.52124721771105,2.9253828958159107,0.26485997438430786,146.59117391425804,1.6379803923562823,5.287237882614136,0.7967979635086265,0.6169351835010634,0.6716358226755944
373,False,2,11,30,50,[0],[11],[50],8,8,0,50,11,9,Median,"[0, 101, 169, 246, 304, 554, 681, 789, 856, 1046]",231.56184904493483,1.7802183851599693,0.021058209240436554,311.19161942835154,2.9265030846992572,0.2635945677757263,144.4427074381711,1.6414082394817942,7.339998245239258,0.7941177471305502,0.6152339651929876,0.6701710637042719
374,False,2,14,30,30,[0],[14],[30],8,8,0,30,14,9,Median,"[0, 101, 246, 509, 554, 682, 789, 856, 976, 1046]",301.0146639835473,2.165858671069145,0.059130679816007614,363.46575886089636,4.267015258305319,0.32846882939338684,182.23083118436261,1.293414285101346,0.48613572120666504,0.8610026788903377,0.7487406727608462,0.7845654756814352
375,False,2,14,30,35,[0],[14],[35],8,8,0,35,14,9,Mean,"[0, 100, 197, 248, 553, 681, 789, 856, 976, 1046]",303.63134422889715,2.167250245809555,0.03402051329612732,349.12649479975187,4.646273372916493,0.3260197639465332,170.33137199244385,1.1843367084220897,2.348198175430298,0.8228147096255726,0.6518065199321652,0.7035503167543257
376,False,2,14,30,40,[0],[14],[40],8,8,0,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,4.447444677352905,0.8506638584448747,0.7141060158549916,0.7544503121437125
377,False,2,14,30,45,[0],[14],[45],8,8,0,45,14,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,6.923954010009766,0.8506638584448747,0.7141060158549916,0.7544503121437125
378,False,2,14,30,50,[0],[14],[50],8,8,0,50,14,9,Median,"[0, 101, 169, 246, 304, 554, 681, 789, 857, 1046]",230.59959858997186,1.7727856263518333,0.02291163057088852,309.4972168934868,3.042577905433971,0.26269251108169556,143.91654731002993,1.655484672983235,9.451215267181396,0.7968622109563323,0.6169001768560985,0.6715628255544673
379,False,2,17,30,30,[0],[17],[30],8,8,0,30,17,9,Median,"[0, 101, 246, 509, 554, 682, 789, 856, 976, 1046]",301.0146639835473,2.165858671069145,0.059130679816007614,363.46575886089636,4.267015258305319,0.32846882939338684,182.23083118436261,1.293414285101346,0.6671111583709717,0.8610026788903377,0.7487406727608462,0.7845654756814352
380,False,2,17,30,35,[0],[17],[35],8,8,0,35,17,9,Mean,"[0, 100, 197, 247, 554, 681, 789, 856, 976, 1046]",306.5533593075494,2.1743477135896683,0.03428046032786369,354.98910834428233,4.610679538225327,0.3269616365432739,175.27586232298944,1.1788121827630973,2.8772518634796143,0.8229522271225587,0.6500083778030905,0.7021969186454357
381,False,2,17,30,40,[0],[17],[40],8,8,0,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,5.474809408187866,0.8506638584448747,0.7141060158549916,0.7544503121437125
382,False,2,17,30,45,[0],[17],[45],8,8,0,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,8.494961261749268,0.8506638584448747,0.7141060158549916,0.7544503121437125
383,False,2,17,30,50,[0],[17],[50],8,8,0,50,17,9,Median,"[0, 101, 169, 246, 554, 681, 789, 857, 976, 1046]",322.69086694596996,2.1552292481064796,0.029182203114032745,354.58035116353693,4.842659042367258,0.3194308876991272,182.11146693308993,1.2746885190687467,11.995684146881104,0.8232352427035791,0.6443116507278245,0.6972091383261059
384,False,2,20,30,30,[0],[20],[30],8,8,0,30,20,9,Median,"[0, 101, 246, 509, 554, 682, 789, 856, 976, 1046]",301.0146639835473,2.165858671069145,0.059130679816007614,363.46575886089636,4.267015258305319,0.32846882939338684,182.23083118436261,1.293414285101346,0.7505764961242676,0.8610026788903377,0.7487406727608462,0.7845654756814352
385,False,2,20,30,35,[0],[20],[35],8,8,0,35,20,9,Median,"[0, 101, 210, 246, 556, 682, 789, 856, 976, 1046]",305.1697476898088,2.2074339538812637,0.033101972192525864,359.18913437471014,4.517208139486101,0.3262476921081543,177.3405085046465,1.1270820557492671,3.402343273162842,0.8289251677629608,0.6562197507510533,0.7080972680157743
386,False,2,20,30,40,[0],[20],[40],8,8,0,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,6.81499981880188,0.8506638584448747,0.7141060158549916,0.7544503121437125
387,False,2,20,30,45,[0],[20],[45],8,8,0,45,20,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,11.143613815307617,0.8506638584448747,0.7141060158549916,0.7544503121437125
388,False,2,20,30,50,[0],[20],[50],8,8,0,50,20,9,Median,"[0, 101, 169, 246, 554, 681, 789, 857, 976, 1046]",322.69086694596996,2.1552292481064796,0.029182203114032745,354.58035116353693,4.842659042367258,0.3194308876991272,182.11146693308993,1.2746885190687467,14.965075731277466,0.8232352427035791,0.6443116507278245,0.6972091383261059
389,False,2,2,30,35,[20],[2],[35],8,8,20,35,2,9,Median,"[0, 167, 210, 246, 304, 1046]",70.61684038160377,1.39756678044796,0.03665739670395851,302.09252039656997,1.9428147207358062,0.16908736526966095,35.69391722526707,1.6623112717651263,2.1328132152557373,0.39081839049401357,0.09445310432737786,0.36694428229371717
390,False,2,2,30,40,[20],[2],[40],8,8,20,40,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,1.425778865814209,0.3886437653765391,0.09398260248132591,0.3664556879151489
391,False,2,2,30,45,[20],[2],[45],8,8,20,45,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,0.7673535346984863,0.3886437653765391,0.09398260248132591,0.3664556879151489
392,False,2,2,30,50,[20],[2],[50],8,8,20,50,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,0.9681417942047119,0.3886437653765391,0.09398260248132591,0.3664556879151489
393,False,2,5,30,30,[20],[5],[30],8,8,20,30,5,9,Median,"[0, 101, 210, 246, 509, 554, 681, 789, 1046]",208.71276646144673,1.8960421936852592,0.02475973777472973,324.72044596873343,2.795007733925132,0.27441027760505676,133.23233994488345,1.374093139691435,0.3243229389190674,0.7676273545512414,0.5971250810003303,0.662708748415886
394,False,2,5,30,35,[20],[5],[35],8,8,20,35,5,9,Median,"[0, 101, 210, 246, 304, 509, 554, 682, 789, 1046]",173.16585100785665,1.6804604530334473,0.019511783495545387,290.31254863203793,2.923307573734375,0.2493080049753189,113.72887258354679,1.6821158011539192,0.8599190711975098,0.7770373169328924,0.6003314644010966,0.6592028994006894
395,False,2,5,30,40,[20],[5],[40],8,8,20,40,5,9,Median,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,1.523515224456787,0.7463797781008962,0.539266347737405,0.6104727796190922
396,False,2,5,30,45,[20],[5],[45],8,8,20,45,5,9,Median,"[0, 101, 169, 210, 246, 304, 554, 681, 789, 1046]",227.35280180275174,1.6908640041947365,0.02059433050453663,284.92855669795733,2.619575320281155,0.24795383214950562,139.22439331184665,1.716271022346601,2.3543241024017334,0.7436404052876594,0.5376534063038835,0.6090923166826839
397,False,2,5,30,50,[20],[5],[50],8,8,20,50,5,9,Median,"[0, 101, 169, 246, 304, 554, 615, 667, 789, 1046]",159.3604670213896,1.6361743099987507,-0.03332947567105293,271.89982263620254,3.0309781725865386,0.23521849513053894,86.76516722426858,1.9575939926391932,3.1545445919036865,0.7223027178363917,0.5052519199906373,0.5805716596954743
398,False,2,8,30,30,[20],[8],[30],8,8,20,30,8,9,Median,"[0, 101, 210, 246, 509, 554, 681, 682, 789, 1046]",95.63617231126835,1.7278685122728348,-0.06248161941766739,285.3106398476495,2.6127713687557,0.23570576310157776,52.215291192045385,1.279213374113075,0.38820528984069824,0.7691101452760977,0.59764981391127,0.6630875251308681
399,False,2,8,30,35,[20],[8],[35],8,8,20,35,8,9,Median,"[0, 101, 210, 246, 304, 509, 554, 682, 789, 1046]",173.16585100785665,1.6804604530334473,0.019511783495545387,290.31254863203793,2.923307573734375,0.2493080049753189,113.72887258354679,1.6821158011539192,1.4460394382476807,0.7770373169328924,0.6003314644010966,0.6592028994006894
400,False,2,8,30,40,[20],[8],[40],8,8,20,40,8,9,Median,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,2.6253740787506104,0.7463797781008962,0.539266347737405,0.6104727796190922
401,False,2,8,30,45,[20],[8],[45],8,8,20,45,8,9,Mode,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,4.26093602180481,0.7463797781008962,0.539266347737405,0.6104727796190922
402,False,2,8,30,50,[20],[8],[50],8,8,20,50,8,9,Mode,"[0, 101, 169, 246, 304, 554, 615, 682, 789, 1046]",176.73462145051704,1.710865430533886,-0.026967206969857216,286.2347589629438,2.7764931916292372,0.24450111389160156,104.2396736579123,1.7767585538180628,5.447585821151733,0.7423099469884734,0.5202299510583155,0.5928465373501958
403,False,2,11,30,30,[20],[11],[30],8,8,20,30,11,9,Median,"[0, 101, 210, 246, 509, 554, 681, 682, 789, 1046]",95.63617231126835,1.7278685122728348,-0.06248161941766739,285.3106398476495,2.6127713687557,0.23570576310157776,52.215291192045385,1.279213374113075,0.46452951431274414,0.7691101452760977,0.59764981391127,0.6630875251308681
404,False,2,11,30,35,[20],[11],[35],8,8,20,35,11,9,Median,"[0, 101, 210, 246, 304, 554, 682, 789, 856, 1046]",233.6544618858464,1.8223562985658646,0.02725418470799923,313.2543647401443,2.7299274786832424,0.2699702978134155,148.48375185729813,1.5009477255236727,1.9062764644622803,0.8003552604661318,0.6293334832191864,0.6826703310004844
405,False,2,11,30,40,[20],[11],[40],8,8,20,40,11,9,Median,"[0, 101, 169, 246, 304, 554, 682, 789, 856, 1046]",232.4664214576356,1.7825401052832603,0.021805502474308014,312.52124721771105,2.9253828958159107,0.26485997438430786,146.59117391425804,1.6379803923562823,3.6399645805358887,0.7967979635086265,0.6169351835010634,0.6716358226755944
406,False,2,11,30,45,[20],[11],[45],8,8,20,45,11,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 789, 856, 1046]",232.4664214576356,1.7825401052832603,0.021805502474308014,312.52124721771105,2.9253828958159107,0.26485997438430786,146.59117391425804,1.6379803923562823,5.563400983810425,0.7967979635086265,0.6169351835010634,0.6716358226755944
407,False,2,11,30,50,[20],[11],[50],8,8,20,50,11,9,Median,"[0, 101, 169, 246, 304, 554, 681, 789, 856, 1046]",231.56184904493483,1.7802183851599693,0.021058209240436554,311.19161942835154,2.9265030846992572,0.2635945677757263,144.4427074381711,1.6414082394817942,8.02882981300354,0.7941177471305502,0.6152339651929876,0.6701710637042719
408,False,2,14,30,30,[20],[14],[30],8,8,20,30,14,9,Median,"[0, 101, 246, 509, 554, 682, 789, 856, 976, 1046]",301.0146639835473,2.165858671069145,0.059130679816007614,363.46575886089636,4.267015258305319,0.32846882939338684,182.23083118436261,1.293414285101346,0.5340309143066406,0.8610026788903377,0.7487406727608462,0.7845654756814352
409,False,2,14,30,35,[20],[14],[35],8,8,20,35,14,9,Mean,"[0, 100, 197, 248, 553, 681, 789, 856, 976, 1046]",303.63134422889715,2.167250245809555,0.03402051329612732,349.12649479975187,4.646273372916493,0.3260197639465332,170.33137199244385,1.1843367084220897,2.599855899810791,0.8228147096255726,0.6518065199321652,0.7035503167543257
410,False,2,14,30,40,[20],[14],[40],8,8,20,40,14,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,4.90068244934082,0.8506638584448747,0.7141060158549916,0.7544503121437125
411,False,2,14,30,45,[20],[14],[45],8,8,20,45,14,9,Mode,"[0, 101, 169, 246, 304, 554, 682, 856, 976, 1046]",309.55018238091316,1.997127540409565,0.023380164057016373,348.8414510398535,4.34517290946472,0.2886427640914917,165.78579252271263,1.4977921166478456,7.904969215393066,0.8078866189655844,0.6287219677338806,0.6814010804944002
412,False,2,14,30,50,[20],[14],[50],8,8,20,50,14,9,Median,"[0, 101, 169, 246, 554, 681, 789, 857, 976, 1046]",322.69086694596996,2.1552292481064796,0.029182203114032745,354.58035116353693,4.842659042367258,0.3194308876991272,182.11146693308993,1.2746885190687467,10.07207703590393,0.8232352427035791,0.6443116507278245,0.6972091383261059
413,False,2,17,30,30,[20],[17],[30],8,8,20,30,17,9,Median,"[0, 101, 246, 509, 554, 682, 789, 856, 976, 1046]",301.0146639835473,2.165858671069145,0.059130679816007614,363.46575886089636,4.267015258305319,0.32846882939338684,182.23083118436261,1.293414285101346,0.6683850288391113,0.8610026788903377,0.7487406727608462,0.7845654756814352
414,False,2,17,30,35,[20],[17],[35],8,8,20,35,17,9,Mean,"[0, 100, 197, 247, 554, 681, 789, 856, 976, 1046]",306.5533593075494,2.1743477135896683,0.03428046032786369,354.98910834428233,4.610679538225327,0.3269616365432739,175.27586232298944,1.1788121827630973,2.959519624710083,0.8229522271225587,0.6500083778030905,0.7021969186454357
415,False,2,17,30,40,[20],[17],[40],8,8,20,40,17,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,5.7851104736328125,0.8506638584448747,0.7141060158549916,0.7544503121437125
416,False,2,17,30,45,[20],[17],[45],8,8,20,45,17,9,Mode,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,9.20799708366394,0.8506638584448747,0.7141060158549916,0.7544503121437125
417,False,2,17,30,50,[20],[17],[50],8,8,20,50,17,9,Median,"[0, 101, 169, 246, 554, 681, 789, 857, 976, 1046]",322.69086694596996,2.1552292481064796,0.029182203114032745,354.58035116353693,4.842659042367258,0.3194308876991272,182.11146693308993,1.2746885190687467,13.084205150604248,0.8232352427035791,0.6443116507278245,0.6972091383261059
418,False,2,20,30,30,[20],[20],[30],8,8,20,30,20,9,Median,"[0, 101, 246, 509, 554, 682, 789, 856, 976, 1046]",301.0146639835473,2.165858671069145,0.059130679816007614,363.46575886089636,4.267015258305319,0.32846882939338684,182.23083118436261,1.293414285101346,0.8295571804046631,0.8610026788903377,0.7487406727608462,0.7845654756814352
419,False,2,20,30,35,[20],[20],[35],8,8,20,35,20,9,Mean,"[0, 100, 197, 247, 554, 681, 789, 855, 976, 1046]",306.3386775142767,2.1743200570344925,0.033744052052497864,355.0605823150954,4.577417003975471,0.32690906524658203,175.2067711058121,1.1786727020372076,3.769092559814453,0.820980577181148,0.6487747888262757,0.7011685852558631
420,False,2,20,30,40,[20],[20],[40],8,8,20,40,20,9,Median,"[0, 101, 246, 304, 554, 682, 789, 856, 976, 1046]",298.59901044334947,2.1627562195062637,0.060667734593153,362.30232352816824,4.513937691206765,0.3279961943626404,180.5382473899637,1.3446705745007403,6.907113313674927,0.8506638584448747,0.7141060158549916,0.7544503121437125
421,False,2,20,30,45,[20],[20],[45],8,8,20,45,20,9,Mode,"[0, 101, 169, 246, 554, 682, 789, 856, 976, 1046]",325.0874797229406,2.1654220446944237,0.028272194787859917,358.74917953755096,4.749210698633192,0.3226005434989929,185.37588768187177,1.261834733756845,10.642149686813354,0.8233065868794514,0.6447043351452216,0.6975736586791911
422,False,2,20,30,50,[20],[20],[50],8,8,20,50,20,9,Median,"[0, 101, 169, 246, 554, 681, 789, 856, 976, 1046]",324.1189121584194,2.1631044074892998,0.027672823518514633,357.1274947971785,4.748860855372479,0.32132700085639954,183.19285299963136,1.2652825833979389,14.802685022354126,0.8206101276791089,0.6430594339274996,0.6961636807752031
423,False,2,2,30,35,[40],[2],[35],8,8,40,35,2,9,Median,"[0, 167, 210, 246, 304, 1046]",70.61684038160377,1.39756678044796,0.03665739670395851,302.09252039656997,1.9428147207358062,0.16908736526966095,35.69391722526707,1.6623112717651263,2.20532488822937,0.39081839049401357,0.09445310432737786,0.36694428229371717
424,False,2,2,30,40,[40],[2],[40],8,8,40,40,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,1.4480278491973877,0.3886437653765391,0.09398260248132591,0.3664556879151489
425,False,2,2,30,45,[40],[2],[45],8,8,40,45,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,0.7597646713256836,0.3886437653765391,0.09398260248132591,0.3664556879151489
426,False,2,2,30,50,[40],[2],[50],8,8,40,50,2,9,Median,"[0, 167, 169, 210, 246, 304, 1046]",44.18289951621094,1.3879018783569337,0.0262749120593071,241.6283926513715,2.8474928729269777,0.16990235447883606,19.893033575479574,1.6868184842611609,0.9882030487060547,0.3886437653765391,0.09398260248132591,0.3664556879151489
427,False,2,5,30,30,[40],[5],[30],8,8,40,30,5,9,Median,"[0, 101, 210, 246, 509, 554, 681, 789, 1046]",208.71276646144673,1.8960421936852592,0.02475973777472973,324.72044596873343,2.795007733925132,0.27441027760505676,133.23233994488345,1.374093139691435,0.3410770893096924,0.7676273545512414,0.5971250810003303,0.662708748415886
428,False,2,5,30,35,[40],[5],[35],8,8,40,35,5,9,Median,"[0, 101, 210, 246, 304, 509, 554, 682, 789, 1046]",173.16585100785665,1.6804604530334473,0.019511783495545387,290.31254863203793,2.923307573734375,0.2493080049753189,113.72887258354679,1.6821158011539192,0.8729205131530762,0.7770373169328924,0.6003314644010966,0.6592028994006894
429,False,2,5,30,40,[40],[5],[40],8,8,40,40,5,9,Median,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,1.6177170276641846,0.7463797781008962,0.539266347737405,0.6104727796190922
430,False,2,5,30,45,[40],[5],[45],8,8,40,45,5,9,Median,"[0, 101, 169, 210, 246, 304, 554, 681, 789, 1046]",227.35280180275174,1.6908640041947365,0.02059433050453663,284.92855669795733,2.619575320281155,0.24795383214950562,139.22439331184665,1.716271022346601,2.4279212951660156,0.7436404052876594,0.5376534063038835,0.6090923166826839
431,False,2,5,30,50,[40],[5],[50],8,8,40,50,5,9,Median,"[0, 101, 169, 246, 304, 554, 615, 667, 789, 1046]",159.3604670213896,1.6361743099987507,-0.03332947567105293,271.89982263620254,3.0309781725865386,0.23521849513053894,86.76516722426858,1.9575939926391932,3.228026866912842,0.7223027178363917,0.5052519199906373,0.5805716596954743
432,False,2,8,30,30,[40],[8],[30],8,8,40,30,8,9,Median,"[0, 101, 210, 246, 509, 554, 681, 682, 789, 1046]",95.63617231126835,1.7278685122728348,-0.06248161941766739,285.3106398476495,2.6127713687557,0.23570576310157776,52.215291192045385,1.279213374113075,0.38773655891418457,0.7691101452760977,0.59764981391127,0.6630875251308681
433,False,2,8,30,35,[40],[8],[35],8,8,40,35,8,9,Median,"[0, 101, 210, 246, 304, 509, 554, 682, 789, 1046]",173.16585100785665,1.6804604530334473,0.019511783495545387,290.31254863203793,2.923307573734375,0.2493080049753189,113.72887258354679,1.6821158011539192,1.4164538383483887,0.7770373169328924,0.6003314644010966,0.6592028994006894
434,False,2,8,30,40,[40],[8],[40],8,8,40,40,8,9,Median,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,2.6589395999908447,0.7463797781008962,0.539266347737405,0.6104727796190922
435,False,2,8,30,45,[40],[8],[45],8,8,40,45,8,9,Mode,"[0, 101, 169, 210, 246, 304, 554, 682, 789, 1046]",228.7393120672092,1.695075012743473,0.02121647074818611,286.104260078055,2.618112024599038,0.24891500174999237,141.40030750723065,1.7118748941768427,3.9770619869232178,0.7463797781008962,0.539266347737405,0.6104727796190922
436,False,2,8,30,50,[40],[8],[50],8,8,40,50,8,9,Mode,"[0, 101, 169, 246, 304, 554, 615, 682, 789, 1046]",176.73462145051704,1.710865430533886,-0.026967206969857216,286.2347589629438,2.7764931916292372,0.24450111389160156,104.2396736579123,1.7767585538180628,5.5810205936431885,0.7423099469884734,0.5202299510583155,0.5928465373501958
