,scale,n_clusters_min,n_clusters_max,k_neighbours_min,k_neighbours_max,len_st_thr,n_cl_max_thr,k_neighb_max_thr,n_edge_clusters_min,n_edge_clusters_max,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,time,AMI,ARI,FMI
0,False,2,2,20,25,[0],[2],[25],8,8,0,25,2,9,Median,"[0, 194, 232, 263, 282, 1046]",71.80467062223308,1.6337506920099258,0.01745046116411686,266.3480714519308,1.9303916082878032,0.22625398635864258,41.531681235684125,1.6039611384396733,1.9855103492736816,0.4066842894333586,0.11864669547220008,0.40062287047093675
1,False,2,2,20,30,[0],[2],[30],8,8,0,30,2,9,Median,"[0, 194, 232, 263, 282, 1046]",71.80467062223308,1.6337506920099258,0.01745046116411686,266.3480714519308,1.9303916082878032,0.22625398635864258,41.531681235684125,1.6039611384396733,1.2166857719421387,0.4066842894333586,0.11864669547220008,0.40062287047093675
2,False,2,2,20,35,[0],[2],[35],8,8,0,35,2,9,Median,"[0, 194, 232, 263, 282, 1046]",71.80467062223308,1.6337506920099258,0.01745046116411686,266.3480714519308,1.9303916082878032,0.22625398635864258,41.531681235684125,1.6039611384396733,0.5042970180511475,0.4066842894333586,0.11864669547220008,0.40062287047093675
3,False,2,2,20,40,[0],[2],[40],8,8,0,40,2,9,Median,"[0, 194, 232, 263, 282, 1046]",71.80467062223308,1.6337506920099258,0.01745046116411686,266.3480714519308,1.9303916082878032,0.22625398635864258,41.531681235684125,1.6039611384396733,0.6314282417297363,0.4066842894333586,0.11864669547220008,0.40062287047093675
4,False,2,2,20,45,[0],[2],[45],8,8,0,45,2,9,Median,"[0, 194, 232, 263, 282, 1046]",71.80467062223308,1.6337506920099258,0.01745046116411686,266.3480714519308,1.9303916082878032,0.22625398635864258,41.531681235684125,1.6039611384396733,0.7750105857849121,0.4066842894333586,0.11864669547220008,0.40062287047093675
5,False,2,2,20,50,[0],[2],[50],8,8,0,50,2,9,Median,"[0, 194, 232, 263, 282, 1046]",71.80467062223308,1.6337506920099258,0.01745046116411686,266.3480714519308,1.9303916082878032,0.22625398635864258,41.531681235684125,1.6039611384396733,0.985156774520874,0.4066842894333586,0.11864669547220008,0.40062287047093675
6,False,2,5,20,20,[0],[5],[20],8,8,0,20,5,9,Median,"[0, 263, 282, 555, 681, 777, 1046]",968.3425999943163,3.7979543685913084,0.1821155548095703,663.7473265227136,1.5691647186559836,0.45914584398269653,472.1361038277922,0.8813648373646765,0.23470044136047363,0.8112225583845984,0.683898753479414,0.7554218731257719
7,False,2,5,20,25,[0],[5],[25],8,8,0,25,5,9,Median,"[0, 194, 232, 263, 282, 555, 558, 681, 777, 1046]",504.6326227261896,2.579065077006817,0.0964648574590683,505.9844697993387,1.7831463876730231,0.33892232179641724,255.2542714755006,1.1655222035693589,0.5685508251190186,0.7784772114182025,0.6047145303707484,0.6769384220859037
8,False,2,5,20,30,[0],[5],[30],8,8,0,30,5,9,Median,"[0, 194, 232, 263, 282, 555, 558, 681, 777, 1046]",504.6326227261896,2.579065077006817,0.0964648574590683,505.9844697993387,1.7831463876730231,0.33892232179641724,255.2542714755006,1.1655222035693589,0.9814305305480957,0.7784772114182025,0.6047145303707484,0.6769384220859037
9,False,2,5,20,35,[0],[5],[35],8,8,0,35,5,9,Median,"[0, 194, 232, 263, 282, 555, 558, 681, 777, 1046]",504.6326227261896,2.579065077006817,0.0964648574590683,505.9844697993387,1.7831463876730231,0.33892232179641724,255.2542714755006,1.1655222035693589,1.461040735244751,0.7784772114182025,0.6047145303707484,0.6769384220859037
