,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,15,Mode,40,[   0  599 1046],2,599,447,523.0,382.97203214622317,1.223156983275835,-0.0006474180856812702,0.6686531721048607,37.87878721787547,-0.0006474180856812702,0.6686531721048607,37.87878721787547
1,0,45,20,Median,40,[   0  186  981 1046],3,795,65,348.6666666666667,120.41193846176155,1.1816961524935756,-0.0019474733015034493,0.20691539145865342,51.60903731245866,0.00897649314835134,0.2106487968680562,45.87295473068339
2,20,50,10,Mode,40,[   0  350  570  932 1046],4,362,114,261.5,406.12314216026715,1.8635172487424694,-0.009758464770444024,0.6975020757374145,31.162038315872806,0.0032453138823517343,0.7077028940765074,25.47572902484207
3,60,45,15,Mode,40,[   0  350  599  815  932 1046],5,350,114,209.2,1070.912317383236,3.479031909380182,-0.019296022640885535,1.3265546729539952,24.537258705616207,0.0053375376448175724,1.860316943414419,16.01602913930852
4,60,45,20,Mode,40,[   0  350  467  599  815  932 1046],6,350,114,174.33333333333334,1293.8225630018806,4.235693904488367,-0.021964752240087676,1.4613704294058312,22.450829538159283,0.008053109501781744,2.257591679125857,11.200356553717148
5,40,40,15,Mode,40,[   0  161  350  467  599  814  932 1046],7,215,114,149.42857142857142,1235.996646063273,4.116732712672726,-0.023605015851229805,1.3751323107203266,22.576143739702303,0.006714156744194292,2.158867593063208,11.826923351331175
6,60,35,15,Median,40,[   0  121  259  350  467  599  814  932 1046],8,215,91,130.75,1190.913582674785,4.295961051195638,-0.026140100581254665,1.4021848175551646,22.413630297865353,0.005470653375952386,2.078004269644578,10.989452406383899
7,0,45,10,Mode,40,[   0  216  259  300  350  467  599  814  932 1046],9,216,41,116.22222222222223,1186.15379408841,5.201672105327076,-0.039877967415508586,1.3855361739082734,19.550232282020794,0.005514172828138367,2.082315371725806,9.226450511290732
8,0,50,20,Mode,40,[   0  300  350  407  467  570  757  815  857  932 1046],10,300,42,104.6,939.299258313556,5.143421416348443,-0.05084643255256937,1.398607952298992,18.291042447025564,0.0049234220167962495,1.6356496081109428,9.817958337847102
9,20,45,10,Mode,40,[   0  216  259  300  350  426  467  599  780  868  932 1046],11,216,41,95.0909090909091,951.268823223797,5.250619252297406,-0.042842873474801355,1.2924366952060073,18.43326769697386,0.0063432289600103,1.6679577343561849,9.19589961917648
10,60,40,20,Median,40,[   0  161  259  350  426  467  599  699  742  814  860  932 1046],12,161,41,87.16666666666667,901.8834587419228,4.945231210045005,-0.04934095419835491,1.3299226332387772,18.85530113064062,0.006425798288586482,1.5835342870273494,9.841729973364297
11,60,50,10,Mode,40,[   0   88  161  259  350  407  467  570  689  736  814  868  932 1046],13,119,47,80.46153846153847,798.552946152653,4.539765542271712,-0.046879342061223836,1.2283664668446728,18.821630102347868,0.005271645759589245,1.4013774734811435,10.978248279614613
12,40,45,10,Median,40,"[   0  161  216  259  300  350  426  469  599  689  757  814  857  932
 1046]",14,161,41,74.71428571428571,824.5089742929176,5.138667391827583,-0.05684186834693571,1.2673032001595683,16.751813140436077,0.003983162274611941,1.4539817029505275,9.631097825221278
13,40,35,20,Mode,40,"[   0   64  161  216  259  300  350  407  467  599  714  814  857  932
  981 1046]",15,132,41,69.73333333333333,849.2134424488728,5.119368800322493,-0.05355048754408267,1.2639602539018657,16.645357009521952,0.002983203658987851,1.4941006181594296,10.128430939471118
14,40,40,20,Median,40,"[   0   64  170  216  259  300  350  426  467  599  693  742  814  857
  932  981 1046]",16,132,41,65.375,802.6710034495317,5.161446374093599,-0.05786698560077725,1.1994357660956734,16.395749537414403,0.002835051047247706,1.4167621860475905,9.77084816010444
