,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 203.5)","(204.3, 241.9)","(242.7, 280.3)","(281.1, 325.9)","(326.7, 433.1)","(433.9, 547.5)","(548.3, 733.9)","(734.7, 840.3)","(841.1, 938.7)"
"Time length, sec",193.6,37.599999999999994,37.60000000000002,44.799999999999955,106.40000000000003,113.60000000000002,185.60000000000002,105.59999999999991,97.60000000000002
Number of epochs,216,43,41,50,117,132,215,118,114
