St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  321  805 1046]
40,50,20,Mode,40,[   0  426  647 1046]
40,50,20,Median,40,[   0  208  484  873 1046]
40,50,20,Mode,40,[   0  164  426 1046]
40,50,20,Median,40,[   0  164  321  873 1046]
40,50,20,Mode,40,[   0  426  484 1046]
40,50,20,Median,40,[   0  314  426  647 1046]
40,50,20,Mode,40,[   0  321  426  647  805 1046]
40,50,20,Median,40,[   0   85  314  426  647 1046]
40,50,20,Mode,40,[   0   85  164  321  426  647  805 1046]
40,50,20,Median,40,[   0   85  314  426  647  805  873 1046]
40,50,20,Mode,40,[   0   85  164  321  426  647  805  873 1046]
40,50,20,Median,40,[   0   85  314  426  492  805  873 1046]
40,50,20,Mode,40,[   0   85  321  426  484  805  873 1046]
40,50,20,Median,40,[   0   85  314  426  492  805  959 1046]
40,50,20,Mode,40,[   0   85  321  426  484  805  959 1046]
40,50,20,Median,40,[   0   85  314  426  492  805  959 1046]
40,50,20,Mode,40,[   0   85  321  426  484  805  959 1046]
