,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 198.7)","(199.5, 320.3)","(321.1, 506.7)","(507.5, 620.3)","(621.1, 708.3)","(709.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,79.19999999999999,120.80000000000001,185.59999999999997,112.79999999999995,87.19999999999993,49.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,124,86,133,211,128,103,57,134,70
