,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 72.3)","(73.1, 253.9)","(254.7, 349.1)","(349.9, 505.1)","(505.9, 561.1)","(561.9, 649.9)","(650.7, 734.7)","(735.5, 840.3)","(841.1, 938.7)"
"Time length, sec",62.4,180.8,94.40000000000003,155.20000000000005,55.200000000000045,88.0,84.0,104.79999999999995,97.60000000000002
Number of epochs,72,199,105,176,62,101,100,117,114
