,N_clusters,K_neighb,Len_min,St_edges,Silh,Cal-Har,Dav-Bold
0,2,20,0,[   0  158  230 1046],0.2427061230867839,159.0865983511287,1.6392415060304886
1,2,20,20,[   0  158  230 1046],0.2427061230867839,159.0865983511287,1.6392415060304886
2,2,20,40,[   0  158  230 1046],0.2427061230867839,159.0865983511287,1.6392415060304886
3,2,20,60,[   0  158  230 1046],0.2427061230867839,159.0865983511287,1.6392415060304886
4,2,21,0,[   0  168  210 1046],0.24365741208777977,166.63802921233406,1.6164181834066484
5,2,21,20,[   0  168  210 1046],0.24365741208777977,166.63802921233406,1.6164181834066484
6,2,21,40,[   0  168  210 1046],0.24365741208777977,166.63802921233406,1.6164181834066484
7,2,21,60,[   0  210 1046],0.24365741208777977,166.63802921233406,1.6164181834066484
8,2,22,0,[   0  229  292 1046],0.19863876391894128,163.11999305910783,1.7979933983264818
9,2,22,20,[   0  229  292 1046],0.19863876391894128,163.11999305910783,1.7979933983264818
10,2,22,40,[   0  229  292 1046],0.19863876391894128,163.11999305910783,1.7979933983264818
11,2,22,60,[   0  229  292 1046],0.19863876391894128,163.11999305910783,1.7979933983264818
12,2,23,0,[   0  229  292 1046],0.19871147139759887,162.74747523291705,1.798319526031297
13,2,23,20,[   0  229  292 1046],0.19871147139759887,162.74747523291705,1.798319526031297
14,2,23,40,[   0  229  292 1046],0.19871147139759887,162.74747523291705,1.798319526031297
15,2,23,60,[   0  229  292 1046],0.19871147139759887,162.74747523291705,1.798319526031297
16,2,24,0,[   0  252  292 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
17,2,24,20,[   0  252  292 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
18,2,24,40,[   0  252 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
19,2,24,60,[   0  252 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
20,2,25,0,[   0  252  292 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
21,2,25,20,[   0  252  292 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
22,2,25,40,[   0  252 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
23,2,25,60,[   0  252 1046],0.20016045180924255,163.7459384472757,1.7986129715352974
24,2,26,0,[   0  250  292 1046],0.2015956260746553,164.81283078722933,1.786339424440344
25,2,26,20,[   0  250  292 1046],0.2015956260746553,164.81283078722933,1.786339424440344
26,2,26,40,[   0  250  292 1046],0.2015956260746553,164.81283078722933,1.786339424440344
27,2,26,60,[   0  250 1046],0.2015956260746553,164.81283078722933,1.786339424440344
