,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 198.7)","(199.5, 449.9)","(450.7, 508.3)","(509.1, 619.5)","(620.3, 704.3)","(705.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",78.39999999999999,109.6,250.39999999999998,57.60000000000002,110.39999999999998,84.0,53.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,91,119,276,70,125,99,62,134,70
