Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
norm-1,982.1247357293869,0.9402341209749354,0.337620388752791,0.23394395613379737,0.21515529028100813,2617.4735729386894,2532.7188160676533,84.75475687103594
sum,982.1247357293869,0.9402341209749354,0.337620388752791,0.23394395613379737,0.21515529028100813,2617.3488372093025,2532.767441860465,84.5813953488372
norm-2,982.1310782241014,0.9374261179905021,0.3365997010655594,0.23411006435579626,0.21539331260387493,2514.788583509514,2528.0993657505287,-13.310782241014799
max,982.0909090909091,0.923599622145997,0.3315738751870686,0.2404799931290753,0.22452100793928056,2500.909090909091,2415.849894291755,85.05919661733616
std,979.6701902748414,1.0255511629270833,0.3686324833674797,0.24762240821199058,0.23475562612046585,2260.264270613108,2262.737843551797,-2.473572938689218
mean,982.1310782241014,1.1336255937815947,0.40791671543179076,0.2736879575920869,0.27210587004933445,2032.940803382664,1981.3932346723045,51.54756871035941
