,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 89.1)","(89.9, 147.5)","(148.3, 221.1)","(221.9, 511.5)","(513.1, 620.3)","(621.1, 707.5)","(708.3, 771.5)","(772.3, 877.1)","(877.9, 938.7)"
"Time length, sec",79.19999999999999,57.599999999999994,72.79999999999998,289.6,107.19999999999993,86.39999999999998,63.200000000000045,104.80000000000007,60.80000000000007
Number of epochs,92,64,81,323,122,102,73,119,70
