St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  776 1180]
40,50,20,Mode,40,[   0  143  776 1180]
40,50,20,Median,40,[   0  148  519  870 1180]
40,50,20,Mode,40,[   0  143  519  776 1180]
40,50,20,Median,40,[   0  148  519  776 1043 1180]
40,50,20,Mode,40,[   0  143  519  776 1180]
40,50,20,Median,40,[   0  143  519  776 1043 1180]
40,50,20,Mode,40,[   0  143  519  776 1180]
40,50,20,Median,40,[   0  143  519  649  776 1180]
40,50,20,Mode,40,[   0  143  519  776 1180]
40,50,20,Median,40,[   0  143  519  649  776 1180]
40,50,20,Mode,40,[   0  143  519  776 1180]
40,50,20,Median,40,[   0  143  519  649  776 1180]
40,50,20,Mode,40,[   0  143  519  776 1180]
40,50,20,Median,40,[   0  143  519  649  776 1180]
40,50,20,Mode,40,[   0  143  330  473  519  776 1180]
40,50,20,Median,40,[   0  143  273  473  519  649  776 1180]
40,50,20,Mode,40,[   0  143  281  330  473  519  776 1180]
