St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  824 1180]
40,50,20,Mode,40,[   0   58 1119 1180]
40,50,20,Median,40,[   0  757 1180]
40,50,20,Mode,40,[   0  824 1180]
40,50,20,Median,40,[   0  757 1180]
40,50,20,Mode,40,[   0  824 1180]
40,50,20,Median,40,[   0   58  242  683  817 1040 1180]
40,50,20,Mode,40,[   0   58  280  683  824 1180]
40,50,20,Median,40,[   0   58  242  683  817 1039 1119 1180]
40,50,20,Mode,40,[   0   58  280  683  824 1035 1119 1180]
40,50,20,Median,40,[   0   58  242  683  817 1039 1119 1180]
40,50,20,Mode,40,[   0   58  280  683  824 1035 1119 1180]
40,50,20,Median,40,[   0   58  215  683  817 1039 1119 1180]
40,50,20,Mode,40,[   0   58  215  683  824 1035 1119 1180]
40,50,20,Median,40,[   0   58  215  683  824 1039 1119 1180]
40,50,20,Mode,40,[   0   58  215  683  824 1035 1119 1180]
40,50,20,Median,40,[   0   58  215  683  824  998 1039 1119 1180]
40,50,20,Mode,40,[   0   58  215  683  824 1035 1119 1180]
