St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  198  841 1046]
40,50,20,Mode,40,[   0  198  880 1046]
40,50,20,Median,40,[   0  198  673  880 1046]
40,50,20,Mode,40,[   0  198  675  880 1046]
40,50,20,Median,40,[   0  140  333  675  880 1046]
40,50,20,Mode,40,[   0  198  675  880 1046]
40,50,20,Median,40,[   0   45  409  675  880 1046]
40,50,20,Mode,40,[   0   45  409  675  880 1046]
40,50,20,Median,40,[   0   45  409  675  880  925 1046]
40,50,20,Mode,40,[   0   45  409  675  880  925 1046]
40,50,20,Median,40,[   0   45  409  675  880  925 1046]
40,50,20,Mode,40,[   0   45  198  265  409  675  880  925 1046]
40,50,20,Median,40,[   0   45  409  675  770  880  925 1046]
40,50,20,Mode,40,[   0   45  198  265  409  675  789  880  925 1046]
40,50,20,Median,40,[   0   45  409  576  675  770  880  925 1046]
40,50,20,Mode,40,[   0   45  198  265  409  576  675  789  880  925 1046]
40,50,20,Median,40,[   0   45  409  576  675  770  880  925 1046]
40,50,20,Mode,40,[   0   45  198  265  409  576  675  789  880  925 1046]
