St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  494  917 1180]
40,50,20,Mode,40,[   0 1112 1180]
40,50,20,Median,40,[   0  456 1112 1180]
40,50,20,Mode,40,[   0  456  917 1112 1180]
40,50,20,Median,40,[   0  233  526 1112 1180]
40,50,20,Mode,40,[   0  233  917 1112 1180]
40,50,20,Median,40,[   0  494  766  917 1112 1180]
40,50,20,Mode,40,[   0  233  766  917 1112 1180]
40,50,20,Median,40,[   0   58  494  766  917 1112 1180]
40,50,20,Mode,40,[   0   58  233  766  917 1112 1180]
40,50,20,Median,40,[   0   58  494  648  766  917 1112 1180]
40,50,20,Mode,40,[   0   58  233  456  648  766  917 1112 1180]
40,50,20,Median,40,[   0   58  494  648  766  917 1023 1112 1180]
40,50,20,Mode,40,[   0   58  233  456  648  766  917 1023 1112 1180]
40,50,20,Median,40,[   0   58  524  648  766  917 1023 1112 1180]
40,50,20,Mode,40,[   0   58  233  494  648  766  917 1023 1112 1180]
40,50,20,Median,40,[   0   58  524  648  766  854  917 1023 1112 1180]
40,50,20,Mode,40,[   0   58  233  494  648  766  854  917 1023 1112 1180]
