,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,20,35,10,Median,40,[   0  509 2017],2,1508,509,1008.5,738555.7360443765,44.053967280669276,0.11067679056983541,265.6824559599177,2.258130255873867,0.11067679056983541,265.6824559599177,2.258130255873867
1,0,40,20,Mode,40,[   0  843 1109 2017],3,908,266,672.3333333333334,375630.19698243093,42.14412888649024,0.00917011878511074,100.95458337443408,4.334001469748304,0.11682406357178728,126.15161716285338,2.536055907969164
2,0,40,15,Mode,40,[   0  348  843 1109 2017],4,908,266,504.25,282647.88599798596,37.535317921594306,0.01357704246513546,125.05701701708047,5.261447028882097,0.09455546660653584,101.64733066907314,2.7666489228180122
3,0,35,10,Mode,40,[   0  348  843 1109 1795 2017],5,686,222,403.4,229786.82423427075,33.23403733560877,-0.008227347781502954,99.73047922775967,5.601450253965309,0.0784386790985601,83.5423034049818,3.343392825419551
4,60,35,15,Median,40,[   0  348  507  843 1116 1795 2017],6,679,159,336.1666666666667,124073.67062966751,28.5346231887521,-0.007265843251749471,90.77261912067648,4.86761552671561,0.06684331285332698,47.10569977160069,3.7164760948479767
5,40,35,20,Mode,40,[   0  348  567  776  843 1109 1546 2017],7,471,67,288.14285714285717,119944.01765107621,32.59901465699555,-0.01839998147620909,78.83241005199858,6.475988827928697,0.06637035940234125,44.81647786928651,3.3744798895487276
6,0,45,10,Mode,40,[   0   54  348  567  716  843 1116 1464 2017],8,553,54,252.125,78943.82611538238,25.51235746539436,-0.03333296475469551,67.33386881097248,5.4572831132855075,0.04803525395480595,29.69394810380044,4.168380377804983
7,20,35,20,Mode,40,[   0   54  348  567  776  843 1109 1393 1795 2017],9,402,54,224.11111111111111,82124.13459199347,28.178852126569392,-0.04928841315519272,62.20343610860243,5.884207946844069,0.04946784795900347,30.555411841155127,3.8890483875717288
8,0,40,15,Mode,40,[   0   54  348  567  722  843  994 1109 1464 1795 2017],10,355,54,201.7,54309.539337449096,23.052173121319875,-0.04718573585130891,55.00097102092724,6.270072024047174,0.042770592810410867,20.78478635029302,4.801608337400712
9,0,40,20,Mode,40,[   0   54  348  567  776  843  994 1109 1203 1546 1746 2017],11,343,54,183.36363636363637,55928.87733358539,25.330416791896045,-0.05408115407676954,51.019986872820915,6.844413525221575,0.04431958916567196,21.12875711152703,4.702032867125281
10,60,35,20,Median,40,[   0  168  348  509  771  843  995 1116 1339 1546 1746 1812 2017],12,262,66,168.08333333333334,51592.26354001107,25.506001199129642,-0.07030207326757529,47.98904503034628,7.001908270196822,0.03959512807602132,19.979519964443515,4.5550320590934925
11,60,50,20,Median,40,[   0  201  348  499  573  776  843  994 1109 1174 1544 1746 1812 2017],13,370,65,155.15384615384616,39019.798881260525,25.39024608015612,-0.06860749757090051,46.04437091056113,6.952434882261969,0.03898619235585462,15.674574036338027,4.347579151548254
12,60,50,20,Median,40,"[   0  201  348  505  573  776  843  994 1109 1174 1544 1746 1812 1915
 2017]",14,370,65,144.07142857142858,34927.16451988927,24.30808695924776,-0.07143063851171735,43.138154513502776,6.895955120444993,0.03803089162951916,14.140717640738355,4.4431186701192305
13,60,45,20,Median,40,"[   0  197  348  499  572  776  843  994 1109 1174 1326 1544 1746 1810
 1915 2017]",15,218,64,134.46666666666667,32000.71812493328,23.17484848231764,-0.07151885829489348,40.514494841958694,7.135407915630193,0.03563332173886298,12.981060066381408,4.837520049846994
14,60,50,20,Median,40,"[   0  201  348  499  567  635  776  843  994 1109 1174 1300 1544 1746
 1812 1915 2017]",16,244,65,126.0625,29077.66839741736,22.550284643958893,-0.07092971675426528,38.11217432707537,7.193395197754204,0.03520533260398968,11.781913866923922,5.031482570997574
