,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,40,35,20,Median,40,[   0  203 1046],2,843,203,523.0,319801.51996741915,44.212421097502315,0.08665949122213457,83.50012237113198,2.4958865910881034,0.08665949122213457,83.50012237113198,2.4958865910881034
1,60,35,10,Median,40,[   0  194  555 1046],3,491,194,348.6666666666667,184105.292556271,34.229432378367385,0.039410176349686445,60.6579197797326,3.8600961107205136,0.07964458309960712,56.939450928991974,3.484068215537479
2,40,50,20,Median,40,[   0  201  554  682 1046],4,364,128,261.5,276707.3731670521,51.614921957717286,0.03196160530127643,66.78635482642545,5.137144369870857,0.13976191095281904,85.0152539547353,2.134591860516046
3,60,50,15,Median,40,[   0  201  554  682  888 1046],5,353,128,209.2,239757.76276559822,48.58272089936775,0.02783159794399348,56.470164522556544,5.203010831745909,0.13429502720541864,74.05300360311821,2.559000951032183
4,60,50,15,Median,40,[   0  201  554  682  842  976 1046],6,353,70,174.33333333333334,258606.30884776748,56.68093009944764,0.029622699792927566,60.09396173133331,4.488788335781668,0.16727477525120518,79.69638203380732,1.979077098942189
5,0,40,20,Mode,40,[   0   91  210  556  682  842  976 1046],7,346,70,149.42857142857142,211267.23149196967,52.85605534126034,0.010826818121995166,54.77732488949731,4.248401338101664,0.15315071480854067,65.21908351821497,2.1228129562649913
6,40,45,10,Median,40,[   0   91  204  288  553  682  842  976 1046],8,265,70,130.75,167137.00992497566,47.037472796988354,0.003306247077065644,48.48596051125623,4.540554117335574,0.12790462954972986,51.542575817479026,2.5629209774718893
7,0,45,20,Mode,40,[   0   91  194  288  556  682  795  842  976 1046],9,268,47,116.22222222222223,133223.77383795189,46.43079277135842,0.0018389057520833605,45.30552748223757,4.378107863362156,0.12918673343007653,42.151584113778654,2.586296106477324
8,60,40,20,Median,40,[   0  128  210  288  486  556  682  791  842  976 1046],10,198,51,104.6,100762.33615792044,43.96624828832222,0.0001435988127491802,43.42085011672395,4.2390207849652795,0.1175911229196779,32.03119062230998,2.602924171986434
9,40,40,20,Median,40,[   0   91  205  288  486  556  682  793  842  931  976 1046],11,198,45,95.0909090909091,91396.69257261363,44.0845075754406,-0.011220545779765985,40.696432732384004,4.186523631582211,0.11241154404261325,29.026137067075958,2.6213079483498634
10,40,40,20,Median,40,[   0   45  128  206  288  486  556  682  793  842  931  976 1046],12,198,45,87.16666666666667,81911.59287236971,42.16985089502327,-0.021979375487212426,38.14571017587458,4.1279445425816625,0.1047437618071373,26.15048232328205,2.692952772149443
11,0,40,20,Median,40,[   0   45   91  204  263  341  486  556  682  791  842  931  976 1046],13,145,45,80.46153846153847,74613.83828186586,40.57572940871332,-0.0373547185593943,35.62533734729928,4.163488479868219,0.0970483781048117,24.127775094673186,2.7905844756693288
