,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 88.3)","(89.1, 195.5)","(196.3, 449.9)","(450.7, 508.3)","(509.1, 619.5)","(620.3, 708.3)","(709.1, 758.7)","(759.5, 877.1)","(877.9, 938.7)"
"Time length, sec",78.39999999999999,106.4,253.59999999999997,57.60000000000002,110.39999999999998,88.0,49.60000000000002,117.60000000000002,60.80000000000007
Number of epochs,91,115,280,70,125,104,57,134,70
