St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  267 1046]
40,50,20,Mode,40,[   0  133  649 1046]
40,50,20,Median,40,[   0  257  649 1046]
40,50,20,Mode,40,[   0  133  649 1046]
40,50,20,Median,40,[   0  133  322  649 1046]
40,50,20,Mode,40,[   0  133  322  649 1046]
40,50,20,Median,40,[   0  133  267  649 1046]
40,50,20,Mode,40,[   0  133  267  649 1046]
40,50,20,Median,40,[   0  133  267  649  819  917 1046]
40,50,20,Mode,40,[   0  133  267  649  819  917 1046]
40,50,20,Median,40,[   0  133  267  351  573  649  819  917 1046]
40,50,20,Mode,40,[   0  133  267  573  649  819  917 1046]
40,50,20,Median,40,[   0  133  267  649  917  970 1046]
40,50,20,Mode,40,[   0  133  267  649  819  917  970 1046]
40,50,20,Median,40,[   0  133  267  388  649  690  917  970 1046]
40,50,20,Mode,40,[   0  133  267  388  649  690  917  970 1046]
40,50,20,Median,40,[   0  133  267  322  388  649  690  819  917  970 1046]
40,50,20,Mode,40,[   0  133  267  322  388  649  690  819  917  970 1046]
