,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0  210 1046],2,836,210,523.0,145851.6794131982,29.478730265820737,0.236696995522838,171.04355426540485,1.6372285945944807,0.236696995522838,171.04355426540485,1.6372285945944807
1,40,35,10,Mode,40,[   0  210  556 1046],3,490,210,348.6666666666667,59286.626705050694,18.92416842826169,0.06777450881956601,102.85586492147976,3.483696535506553,0.13747410351002043,74.22744033944885,3.041428828183051
2,40,35,10,Mode,40,[   0  210  556  682 1046],4,364,126,261.5,83008.75944044172,28.183696952289235,0.06634840169826951,106.48282407775885,4.028354758074261,0.21373190959224145,111.9176624628537,1.6203887796432677
3,40,35,15,Median,40,[   0  210  556  682  842 1046],5,346,126,209.2,80945.148602925,29.29541900950764,0.054197588076316326,100.03282832765665,2.7965399931672352,0.24211754134012312,116.927317050015,1.5790924930873114
4,40,35,15,Median,40,[   0  210  556  682  838  976 1046],6,346,70,174.33333333333334,74022.21322647626,29.801131645236893,0.038372104608978753,90.46209386256632,3.3937440523897107,0.26360464465768935,115.76620039763,1.4563218831867204
5,20,35,15,Mode,40,[   0  124  193  556  682  838  976 1046],7,363,69,149.42857142857142,56797.45796570987,28.14592303902175,0.016348354836597308,78.53059067014954,3.4738605224642254,0.2447734815416924,89.26012170762051,1.6659533487188882
6,40,45,20,Median,40,[   0  124  202  332  556  682  838  976 1046],8,224,70,130.75,44866.70581774756,24.97645767953557,0.021919958686071214,73.11567227892533,3.289504249892304,0.21133260946817697,74.05490081638548,1.9699395724276336
7,40,40,10,Median,40,[   0  124  210  335  556  682  795  855  976 1046],9,221,60,116.22222222222223,36108.58380854183,23.9054471333979,-0.0022024764690543254,69.19475942779131,3.457985932046886,0.2061356221180926,61.54141975281944,1.9827311372627676
8,40,40,10,Median,40,[   0  124  210  273  335  556  682  795  855  976 1046],10,221,60,104.6,31851.67103424261,23.184913956401132,-0.0020365672616002614,63.59337957908171,3.4516098046782027,0.1966647107563453,54.51234209281496,2.04601433031955
9,20,35,10,Median,40,[   0   52  141  210  273  335  556  667  795  855  976 1046],11,221,52,95.0909090909091,27108.155649309134,21.37200751562505,-0.013300738591119417,55.714719833070866,3.6554397735301625,0.17675063746161776,46.25903478453078,2.286192288806097
10,40,35,20,Median,40,[   0   55  124  210  265  335  486  556  682  792  856  976 1046],12,151,55,87.16666666666667,23051.549888247227,20.930569933187538,-0.0330604835220552,55.891871458517905,3.242553512625499,0.1572343496827675,40.71867105740975,2.165968488451193
11,0,45,10,Median,40,[   0   52  142  194  288  335  492  556  682  795  838  930  976 1046],13,157,43,80.46153846153847,18620.272980625083,19.369232840233973,-0.059363459606949984,48.672346711909775,3.3849098883770625,0.13312954188159445,30.97521751485198,2.3836279438612364
