,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 118.7)","(119.5, 198.7)","(199.5, 278.7)","(280.3, 508.3)","(509.1, 620.3)","(621.1, 721.1)","(721.9, 769.9)","(770.7, 877.1)","(877.9, 938.7)"
"Time length, sec",108.8,79.19999999999999,79.19999999999999,228.0,111.19999999999993,100.0,48.0,106.39999999999998,60.80000000000007
Number of epochs,124,86,89,257,126,116,57,121,70
