Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,1905.1830985915492,0.6872955883464416,0.10970630411851853,0.3539846509903944,0.11634852654079748,3214.774647887324,2438.0704225352115,776.7042253521126
amplitude-bottleneck,1909.4751773049645,1.0533708986428092,0.17693640093223462,0.3653668836767385,0.12085812629064643,2539.6099290780144,2224.8936170212764,314.7163120567376
landscape,1828.0,1.2335757324167256,0.21003119886086788,0.3696872103249715,0.12256982420695352,2347.6384976525824,2346.699530516432,0.9389671361502347
amplitude-landscape-2-1,1869.2198581560283,1.2636466205103092,0.21555374753034612,0.40465927695328097,0.13642563152215095,2253.078014184397,2135.0921985815603,117.98581560283688
life,1908.9669811320755,1.2948351699011742,0.221281555814739,0.5461557681124545,0.19248603361720493,2328.553459119497,1817.5911949685535,510.9622641509434
amplitude-landscape-2-2,1869.22695035461,1.3099024625866125,0.22404867918381438,0.4326899001805408,0.1475312638683794,2180.68085106383,2061.8581560283687,118.822695035461
amplitude-wasserstein-2,1909.8510638297873,1.4222772111977662,0.24468641414176198,0.6255243005639184,0.22393156139300047,2190.5602836879434,1623.7375886524824,566.822695035461
silhouette-1,1828.056338028169,1.4254586911900076,0.24527069612383864,0.31537190998521986,0.10105029710055512,2028.6032863849766,2515.3028169014083,-486.69953051643193
amplitude-wasserstein-1,1909.822695035461,1.4375627668888982,0.24749362173009753,0.6539353849572578,0.2351879310881006,2198.3617021276596,1578.659574468085,619.7021276595744
silhouette-2,1828.056338028169,1.509033588770249,0.26061930963991325,0.2757109260223174,0.08533675756165152,1884.2863849765258,2664.6338028169016,-780.3474178403756
amplitude-silhouette-2-1,1869.2340425531916,1.5242035716212639,0.2634052921605877,0.34436530252912795,0.1125373751955362,1868.6524822695035,2302.0070921985816,-433.35460992907804
amplitude-landscape-1-2,1869.22695035461,1.5245994035223833,0.26347798708506287,0.47601787137208795,0.16469765058979016,1953.723404255319,1949.9716312056737,3.75177304964539
amplitude-landscape-1-1,1869.212765957447,1.5821925141548998,0.27405501944622496,0.43681354010192774,0.14916503520923982,1859.1702127659576,2056.631205673759,-197.46099290780143
bd2,1909.064465408805,1.5958574808382027,0.2765646042426727,0.7208186559306158,0.2616868430645182,2016.0471698113208,1461.3003144654087,554.746855345912
amplitude-silhouette-2-2,1869.2340425531916,1.6353817557134205,0.28382327684804887,0.28706340769712363,0.08983457006747848,1692.0212765957447,2533.7375886524824,-841.7163120567376
amplitude-silhouette-1-1,1869.2340425531916,1.8164795514548844,0.31708206813499024,0.39637144134797064,0.1331420207928309,1535.3900709219859,2163.2978723404253,-627.9078014184397
amplitude-silhouette-1-2,1869.2340425531916,1.9699346239240096,0.34526424565005626,0.33513752697109805,0.10888136362953824,1334.9787234042553,2349.2127659574467,-1014.2340425531914
