Dimension,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
dim-2,1812.6972789115646,1.0596202783131534,0.1780841057581153,0.34539206572862197,0.11294417509105649,2604.251020408163,2618.5251700680274,-14.274149659863946
dim-3,1623.1190476190477,1.1292821569355957,0.19087757942947695,0.252599879237268,0.0761802437499415,2392.2619047619046,2560.0,-167.73809523809524
all,1910.9809523809524,1.5850631281501222,0.274582210577081,0.701784584822901,0.25414561238761063,2008.7238095238095,1424.1619047619047,584.5619047619048
dim-1,1910.9877551020409,1.6577626357860884,0.2879335478544259,0.49601048158202266,0.17261865101967222,1768.0142857142857,1848.360544217687,-80.34625850340136
norm-2,1911.0,1.6658248534297837,0.28941418218696274,0.47002951143619315,0.16232508386996577,1743.1714285714286,1876.5792207792208,-133.4077922077922
norm-1,1910.9922077922079,1.6776634125074545,0.2915883454002162,0.4880651391472597,0.16947073485562658,1720.4883116883118,1845.2077922077922,-124.71948051948051
