Feature,IV,IVs
channel-0 landscape dim-1 max,0.5670496628265999,"[0.0343888177270583, 1.4717054372195737, 0.3338239484634932, 1.3277386549080337, 0.20868640641898822, 0.14659814004073626, 0.285988121334196, 0.2268219336574149, 1.0676955056699047]"
channel-0 landscape dim-1 mean,0.8042232060029175,"[0.07894958266236261, 1.6517314343979423, 0.29078247748471964, 1.8800662171248745, 0.35483791539240267, 0.3204423472152652, 0.5178933978579283, 0.16511352365885382, 1.9781919582319076]"
channel-0 landscape dim-1 std,0.719719344707668,"[0.05107960701863, 1.5423769249529906, 0.44566922137889187, 1.650336850812647, 0.275002262232952, 0.22296555277277963, 0.4572501542122054, 0.20559670939830413, 1.6271968195896114]"
channel-0 landscape dim-1 sum,0.8042232060029175,"[0.07894958266236261, 1.6517314343979423, 0.29078247748471964, 1.8800662171248745, 0.35483791539240267, 0.3204423472152652, 0.5178933978579283, 0.16511352365885382, 1.9781919582319076]"
channel-0 landscape dim-1 norm-1,0.8042232060029175,"[0.07894958266236261, 1.6517314343979423, 0.29078247748471964, 1.8800662171248745, 0.35483791539240267, 0.3204423472152652, 0.5178933978579283, 0.16511352365885382, 1.9781919582319076]"
channel-0 landscape dim-1 norm-2,0.7220537768757916,"[0.06267056801850955, 1.5423769249529906, 0.45579865215690496, 1.650336850812647, 0.25629865510350386, 0.2268564352942668, 0.45650925494869193, 0.20059583367430095, 1.6470408169203097]"
channel-0 landscape dim-2 max,0.6729255994826521,"[0.3455202705540945, 1.4030235058645248, 0.47656739573750395, 1.2383889902408665, 0.07509347145064207, 0.2295847674069066, 0.5028358569958842, 0.36756593304689633, 1.4177502040465506]"
channel-0 landscape dim-2 mean,0.8087038991806038,"[0.46728992410744297, 1.7210877049811484, 0.5804718055615677, 1.321019447346039, 0.12465841970044836, 0.41662203514189633, 0.5454101260838811, 0.3718866359625582, 1.729888993740453]"
channel-0 landscape dim-2 std,0.7190280242748817,"[0.3643573782717159, 1.4676977086839003, 0.5119297821178349, 1.3128756953969503, 0.06503210508457914, 0.2946966056084578, 0.5108493975230135, 0.39100332826957074, 1.552810217517913]"
channel-0 landscape dim-2 sum,0.8087038991806038,"[0.46728992410744297, 1.7210877049811484, 0.5804718055615677, 1.321019447346039, 0.12465841970044836, 0.41662203514189633, 0.5454101260838811, 0.3718866359625582, 1.729888993740453]"
