St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  406 1734 2053]
40,50,20,Mode,40,[   0  406 1950 2053]
40,50,20,Median,40,[   0  406 1858 2053]
40,50,20,Mode,40,[   0  406 1950 2053]
40,50,20,Median,40,[   0  406 1251 1665 1950 2053]
40,50,20,Mode,40,[   0  406 1950 2053]
40,50,20,Median,40,[   0  406  873 1251 1667 1950 2053]
40,50,20,Mode,40,[   0  406  873 1950 2053]
40,50,20,Median,40,[   0  406  873 1251 1667 1950 2053]
40,50,20,Mode,40,[   0  406  873 1950 2053]
40,50,20,Median,40,[   0  406  873 1251 1563 1950 2053]
40,50,20,Mode,40,[   0  406  873 1950 2053]
40,50,20,Median,40,[   0  406  873 1251 1567 1950 2053]
40,50,20,Mode,40,[   0  406  873 1251 1567 1950 2053]
40,50,20,Median,40,[   0  406  873 1251 1567 1858 1950 2053]
40,50,20,Mode,40,[   0  406  873 1251 1567 1858 1950 2053]
40,50,20,Median,40,[   0  406  873 1251 1665 1734 1858 1950 2053]
40,50,20,Mode,40,[   0  406  873 1251 1665 1734 1858 1950 2053]
