,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 73.1)","(73.9, 201.9)","(202.7, 285.1)","(285.9, 368.3)","(369.1, 505.1)","(505.9, 556.3)","(557.1, 675.5)","(676.3, 840.3)","(841.1, 938.7)"
"Time length, sec",63.199999999999996,128.0,82.40000000000003,82.40000000000003,136.0,50.39999999999998,118.39999999999998,164.0,97.60000000000002
Number of epochs,73,141,92,91,155,56,137,187,114
