Source,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
channel-30,2739.4322033898306,0.7934614015249033,0.18986098833279266,0.08065327766628358,0.009760837612537227,3086.4830508474574,3896.2457627118642,-809.7627118644068
channel-29,2724.0423728813557,0.7413178463474354,0.17630787302266038,0.09493031836429265,0.012621268495787624,3201.8728813559323,3779.8474576271187,-577.9745762711865
channel-32,2740.601694915254,1.0756794944721688,0.2632149118100463,0.11756110612400707,0.01715538768683254,2760.0677966101694,3680.4576271186443,-920.3898305084746
channel-31,2737.584745762712,1.1639678365551818,0.28616275410271275,0.1353937711204873,0.020728194318511018,2472.1525423728813,3613.228813559322,-1141.0762711864406
channel-23,2691.2118644067796,1.3889800110926522,0.34464775646418866,0.19959119206329534,0.03359026352277136,2253.7966101694915,3533.4491525423728,-1279.6525423728813
channel-24,2714.7796610169494,1.3740264952843622,0.340761049404191,0.2875299078165086,0.051208944010874675,2295.262711864407,3378.3898305084745,-1083.1271186440679
channel-25,2717.9491525423728,0.9566242217073178,0.23227015105160587,0.3691613434427951,0.06756394953677883,2867.0254237288136,3136.906779661017,-269.8813559322034
channel-28,2754.0423728813557,0.5652996584701427,0.13055735239048957,0.38174212834707144,0.07008453250890277,3548.830508474576,3045.0338983050847,503.79661016949154
channel-27,2748.7542372881358,1.1542523679253576,0.28363751649312063,0.3901376472494713,0.07176658988040596,2544.0169491525426,3068.2542372881358,-524.2372881355932
channel-26,2743.9745762711864,1.3378199736631966,0.3313502763788316,0.4022382293527587,0.07419096335427139,2357.0254237288136,3064.415254237288,-707.3898305084746
channel-22,2702.0169491525426,0.9085646033674442,0.21977852966322153,0.498272959026624,0.09343169484998216,2896.991525423729,2999.415254237288,-102.42372881355932
channel-15,2750.14406779661,1.0702779767209474,0.2618109532060947,0.7175149974193341,0.1373572331173578,2585.0,2533.737288135593,51.26271186440678
channel-17,2758.5,1.2046038526637255,0.29672483814529593,0.7861430394719281,0.1511069852611352,2328.3389830508477,2439.686440677966,-111.34745762711864
channel-20,2732.7542372881358,1.4510973447102087,0.3607932490837731,0.7914879278205234,0.1521778432927985,2130.1271186440677,2472.5254237288136,-342.39830508474574
channel-16,2724.1271186440677,0.9511230266708491,0.2308402843994562,0.8932602223043724,0.17256810625824984,2820.0169491525426,2441.669491525424,378.3474576271187
channel-19,2712.8728813559323,1.0534325793973702,0.2574325096650972,1.0172937069262606,0.1974184388638778,2622.1101694915255,2226.2881355932204,395.8220338983051
channel-21,2758.322033898305,1.1374374026717815,0.2792669828338419,1.0874561110378351,0.21147560321669984,2455.0423728813557,2076.0169491525426,379.02542372881356
channel-18,2751.2542372881358,1.443671585945403,0.35886315121334383,1.3373140821423892,0.26153509888469334,2015.5338983050847,1860.4830508474577,155.05084745762713
channel-13,2746.822033898305,1.9247411178057159,0.4839023974884348,1.4031685270203647,0.27472915582637736,1463.2796610169491,1818.542372881356,-355.26271186440675
channel-4,2753.228813559322,1.4846550755110992,0.3695155503066743,1.4807362454071296,0.2902699882656736,1851.8813559322034,1706.0762711864406,145.8050847457627
channel-11,2733.5423728813557,1.3349789363848734,0.3306118360154453,1.4948005273588916,0.2930877925499446,2109.8728813559323,1712.6864406779662,397.1864406779661
channel-14,2744.771186440678,1.3746487878867546,0.34092279524925584,1.4999431604055304,0.29411812836665774,2038.322033898305,1692.7542372881355,345.56779661016947
channel-12,2755.423728813559,1.482562490228265,0.368971647046952,1.5996410160796255,0.3140927737708549,1883.5169491525423,1587.2881355932204,296.228813559322
channel-6,2753.686440677966,1.6490153887261267,0.4122359645521402,1.6744727266192732,0.3290854420976959,1631.177966101695,1541.7372881355932,89.44067796610169
channel-10,2756.5,1.6675365006378862,0.41704995862211897,1.7179750248967787,0.3378012061077194,1573.4322033898304,1494.7881355932204,78.64406779661017
channel-33,2758.923728813559,1.6166390247101987,0.4038207233332157,2.0197767908133835,0.3982677348588596,1645.6864406779662,1225.7203389830509,419.96610169491527
overall,2748.14375,1.6036613155339108,0.4004475665101152,2.2741874801500113,0.44923937584528567,1742.7875,1087.66875,655.11875
channel-5,2746.584745762712,1.663010272468357,0.41587350465589407,2.327934606872606,0.46000770973290434,1583.2288135593221,995.3898305084746,587.8389830508474
channel-8,2752.8050847457625,1.79092309825302,0.4491205142164069,2.3420562381975176,0.462837004067639,1358.3135593220338,984.1355932203389,374.1779661016949
channel-7,2756.771186440678,1.9086072876901055,0.4797089039836911,2.4956082929368595,0.493601435496641,1212.364406779661,875.8559322033898,336.50847457627117
channel-9,2757.6186440677966,1.8371592006070963,0.46113816864298235,2.6581891687571715,0.5261748075321475,1322.7033898305085,760.457627118644,562.2457627118644
channel-3,2758.491525423729,1.9162054708714784,0.4816838182843016,2.6701699023855863,0.5285751691476673,1184.4830508474577,756.9661016949152,427.5169491525424
channel-1,2758.9830508474574,2.0289430364277043,0.5109864851348233,2.809576503988352,0.5565055334989535,1044.050847457627,673.7457627118644,370.3050847457627
channel-2,2756.093220338983,2.0277348735435283,0.5106724603080363,2.854043803110077,0.5654146371705746,1088.5084745762713,652.2372881355932,436.271186440678
channel-0,2757.8898305084745,1.930585016940797,0.4854213395430947,3.0038302330631503,0.5954246188742299,1176.5338983050847,570.9152542372881,605.6186440677966
