name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-1 max,2759,1.7835055728980431,0.4471925563679311,2.7694212092592716,0.5484603476933895,1247,607,640,channel-0,landscape,dim-1,max
channel-0 landscape dim-1 mean,2759,2.084921979198562,0.5255364916261446,3.6080141778163357,0.7164739631530526,823,166,657,channel-0,landscape,dim-1,mean
channel-0 landscape dim-1 std,2759,2.1814724357205844,0.550631816753771,3.5448645116279316,0.7038218135057203,713,197,516,channel-0,landscape,dim-1,std
channel-0 landscape dim-1 sum,2759,2.084921979198562,0.5255364916261446,3.6080141778163357,0.7164739631530526,824,167,657,channel-0,landscape,dim-1,sum
channel-0 landscape dim-1 norm-1,2759,2.084921979198562,0.5255364916261446,3.6080141778163357,0.7164739631530526,822,165,657,channel-0,landscape,dim-1,norm-1
channel-0 landscape dim-1 norm-2,2759,2.2554730381154267,0.5698660000361173,3.5542557445007046,0.7057033639691032,644,193,451,channel-0,landscape,dim-1,norm-2
channel-0 landscape dim-2 max,2754,1.2410562478127598,0.3061995184409513,2.0605219490836624,0.4064311008899926,2247,1084,1163,channel-0,landscape,dim-2,max
channel-0 landscape dim-2 mean,2754,1.6595393707399242,0.4149713503782373,2.638738424520642,0.5222778158030329,1422,700,722,channel-0,landscape,dim-2,mean
channel-0 landscape dim-2 std,2754,1.5603289531016191,0.3891846500728587,2.487566019247855,0.4919901514414804,1582,822,760,channel-0,landscape,dim-2,std
channel-0 landscape dim-2 sum,2754,1.6595393707399242,0.4149713503782373,2.638738424520642,0.5222778158030329,1421,702,719,channel-0,landscape,dim-2,sum
channel-0 landscape dim-2 norm-1,2754,1.6595393707399242,0.4149713503782373,2.638738424520642,0.5222778158030329,1423,701,722,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,2754,1.5786381880733316,0.3939435732411653,2.5005266487049056,0.4945868369556208,1536,811,725,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,2759,1.0890530910154226,0.2666909673924672,1.9537679827549057,0.3850427509752353,2528,1175,1353,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,2759,2.290819344653781,0.5790531865766432,3.60615461190569,0.716101395765121,588,169,419,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,2759,1.734994006302775,0.4345834649144787,2.8452897929994942,0.5636607554382006,1300,558,742,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,2759,2.290819344653781,0.5790531865766431,3.60615461190569,0.716101395765121,589,170,419,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 norm-1,2759,2.290819344653781,0.5790531865766431,3.60615461190569,0.716101395765121,590,168,422,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,2759,1.8480980494657568,0.4639813863606266,2.9428800882836357,0.5832131473127444,1169,516,653,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,2754,0.7618003306546736,0.1816316655931741,1.4281845928487633,0.2797411697854715,3175,1617,1558,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,2754,1.6769202898235394,0.4194889863494437,2.4494856916134418,0.48436068904000673,1402,836,566,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,2754,1.0101596631055738,0.2461850444258675,1.9089636505986298,0.3760661221265768,2667,1211,1456,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,2754,1.6769202898235578,0.4194889863494485,2.4494856916134418,0.48436068904000673,1401,839,562,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 norm-1,2754,1.6769202898235578,0.4194889863494485,2.4494856916134418,0.48436068904000673,1400,838,562,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,2754,1.036235381175649,0.2529626262880062,1.9202361075797592,0.3783245792369099,2611,1205,1406,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,2759,0.960102540652623,0.2331742332069306,1.5328695661507692,0.30071499321143247,2761,1510,1251,channel-0,silhouette-2,dim-1,max
channel-0 silhouette-2 dim-1 mean,2759,1.8591862939339645,0.4668634348775158,3.058527286323819,0.6063832722589909,1150,442,708,channel-0,silhouette-2,dim-1,mean
channel-0 silhouette-2 dim-1 std,2759,1.4287489797502193,0.3549844781577251,2.3314929658222043,0.4607206333736237,1852,909,943,channel-0,silhouette-2,dim-1,std
channel-0 silhouette-2 dim-1 sum,2759,1.8591862939339665,0.4668634348775163,3.058527286323819,0.6063832722589909,1147,443,704,channel-0,silhouette-2,dim-1,sum
channel-0 silhouette-2 dim-1 norm-1,2759,1.8591862939339665,0.4668634348775163,3.058527286323819,0.6063832722589909,1148,441,707,channel-0,silhouette-2,dim-1,norm-1
channel-0 silhouette-2 dim-1 norm-2,2759,1.5570004849403103,0.3883195170253942,2.4232348508936945,0.47910128570185395,1596,848,748,channel-0,silhouette-2,dim-1,norm-2
channel-0 silhouette-2 dim-2 max,2754,0.7132739628246475,0.1690187270134427,1.1902455689071036,0.23206965670306573,3268,1899,1369,channel-0,silhouette-2,dim-2,max
channel-0 silhouette-2 dim-2 mean,2754,1.733808465241729,0.4342753199356685,2.1748964605140078,0.42934624077592554,1302,1017,285,channel-0,silhouette-2,dim-2,mean
channel-0 silhouette-2 dim-2 std,2754,1.2803511335570823,0.3164130168450917,1.6496299168574529,0.32410814030438145,2146,1421,725,channel-0,silhouette-2,dim-2,std
channel-0 silhouette-2 dim-2 sum,2754,1.7338084652417285,0.4342753199356683,2.1748964605140078,0.42934624077592554,1304,1015,289,channel-0,silhouette-2,dim-2,sum
channel-0 silhouette-2 dim-2 norm-1,2754,1.7338084652417285,0.4342753199356683,2.1748964605140078,0.42934624077592554,1303,1016,287,channel-0,silhouette-2,dim-2,norm-1
channel-0 silhouette-2 dim-2 norm-2,2754,1.4845060109847177,0.3694768055623273,1.6775035288773616,0.32969266880268605,1749,1386,363,channel-0,silhouette-2,dim-2,norm-2
channel-0 entropy dim-1,2759,1.4358379047724568,0.3568270264443594,1.6659845773714719,0.32738482606923325,1821,1400,421,channel-0,entropy,dim-1,
channel-0 entropy dim-2,2759,0.6277800128158817,0.1467972010963109,0.3014418189365645,0.05399622052388427,3450,3085,365,channel-0,entropy,dim-2,
channel-0 amplitude-bottleneck dim-1,2759,1.8376693857783997,0.4612707756052936,2.8233502181677332,0.559265122005363,1184,570,614,channel-0,amplitude-bottleneck,dim-1,
channel-0 amplitude-bottleneck dim-2,2759,1.2372051202321546,0.3051985361336204,2.125902380707663,0.4195301884203386,2260,1042,1218,channel-0,amplitude-bottleneck,dim-2,
channel-0 amplitude-bottleneck norm-1,2759,1.9929981681692928,0.5016437208630792,3.097722381977627,0.6142360804460363,938,420,518,channel-0,amplitude-bottleneck,norm-1,
channel-0 amplitude-bottleneck norm-2,2759,1.9082187095676868,0.4796079050379497,2.9790264938787865,0.5904551449416566,1055,490,565,channel-0,amplitude-bottleneck,norm-2,
channel-0 amplitude-wasserstein-1 dim-1,2759,2.3152184429689857,0.5853949826395268,3.5230588271778163,0.699453005252605,552,210,342,channel-0,amplitude-wasserstein-1,dim-1,
channel-0 amplitude-wasserstein-1 dim-2,2759,1.0385794677959912,0.2535718995942529,1.5467278901426964,0.3034915334465616,2607,1503,1104,channel-0,amplitude-wasserstein-1,dim-2,
channel-0 amplitude-wasserstein-1 norm-1,2759,2.2093147227028704,0.5578685639353629,3.345638048557024,0.6639064318952834,690,297,393,channel-0,amplitude-wasserstein-1,norm-1,
channel-0 amplitude-wasserstein-1 norm-2,2759,2.265327969239641,0.5724274866368163,3.4837669995758325,0.6915808166450782,631,226,405,channel-0,amplitude-wasserstein-1,norm-2,
channel-0 amplitude-wasserstein-2 dim-1,2759,2.551439424050235,0.6467933699257508,3.9177629458663477,0.7785326881311618,341,65,276,channel-0,amplitude-wasserstein-2,dim-1,
channel-0 amplitude-wasserstein-2 dim-2,2759,1.3854173449927696,0.3437217508571894,2.2595116616587876,0.4462990491111098,1954,957,997,channel-0,amplitude-wasserstein-2,dim-2,
channel-0 amplitude-wasserstein-2 norm-1,2759,2.4186029513382974,0.6122666096017041,3.8178793679853333,0.7585208329474582,460,87,373,channel-0,amplitude-wasserstein-2,norm-1,
channel-0 amplitude-wasserstein-2 norm-2,2759,2.6850381420079343,0.6815182524851388,3.924651463758152,0.7799128151290688,261,63,198,channel-0,amplitude-wasserstein-2,norm-2,
channel-0 amplitude-landscape-1-1 dim-1,2759,2.0849219791985614,0.5255364916261445,3.6080141778163357,0.7164739631530526,825,164,661,channel-0,amplitude-landscape-1-1,dim-1,
channel-0 amplitude-landscape-1-1 dim-2,2754,1.6595393707399242,0.4149713503782373,2.638738424520642,0.5222778158030329,1424,699,725,channel-0,amplitude-landscape-1-1,dim-2,
channel-0 amplitude-landscape-1-1 norm-1,2759,2.214981593638269,0.5593414929478497,3.8064264787260966,0.7562262259044079,687,92,595,channel-0,amplitude-landscape-1-1,norm-1,
channel-0 amplitude-landscape-1-1 norm-2,2759,2.202823618618864,0.556181400836468,3.6420708875684427,0.7232972864465419,693,149,544,channel-0,amplitude-landscape-1-1,norm-2,
channel-0 amplitude-landscape-1-2 dim-1,2759,2.299950891688601,0.5814266517057775,3.828436276959562,0.7606359287225762,577,85,492,channel-0,amplitude-landscape-1-2,dim-1,
