Algorithm,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
entropy,2758.056338028169,0.7814807947035298,0.1867469976357104,0.7187857974454552,0.13761184019721712,3111.4225352112676,2640.9154929577467,470.50704225352115
amplitude-bottleneck,2758.2978723404253,1.015319271214948,0.24752612604992336,1.0154532472540636,0.19704969944531867,2683.8581560283687,2393.872340425532,289.98581560283685
life,2758.6383647798743,1.2685218862720327,0.3133383674096879,1.4990352351940548,0.29393622391113927,2270.4119496855346,1863.5424528301887,406.8694968553459
landscape,2722.81220657277,1.269143210470029,0.3134998615477796,1.1771901407921643,0.22945397810664372,2250.612676056338,2199.5586854460093,51.05399061032864
silhouette-1,2722.8732394366198,1.3129799404828189,0.32489387284333476,0.9524113001607543,0.18441913151319209,2243.413145539906,2464.300469483568,-220.88732394366198
silhouette-2,2722.8732394366198,1.330036424421481,0.3293271818653096,0.7897018409282255,0.15181999755887063,2240.9671361502346,2649.8568075117373,-408.88967136150234
amplitude-wasserstein-1,2758.8936170212764,1.331230176761777,0.32963746111390907,1.692850701753905,0.3327675026001949,2156.6666666666665,1623.3262411347519,533.3404255319149
amplitude-silhouette-2-2,2740.808510638298,1.3645249337859406,0.33829141038214616,0.7642714225106607,0.1467249673103594,2146.375886524823,2701.0070921985816,-554.6312056737588
amplitude-landscape-2-1,2740.801418439716,1.389011395172884,0.34465591379172095,1.284286392263713,0.25091090546780814,2050.77304964539,2130.68085106383,-79.90780141843972
amplitude-silhouette-2-1,2740.808510638298,1.4030329303143882,0.34830038110798095,0.9656722889312577,0.18707599455812787,2068.9574468085107,2451.6382978723404,-382.6808510638298
amplitude-landscape-2-2,2740.801418439716,1.4138629613587734,0.3511153149777047,1.3726657555300168,0.26861787048081637,2007.4609929078015,2037.0283687943263,-29.56737588652482
amplitude-wasserstein-2,2758.9148936170213,1.449595484248891,0.36040288659424413,1.7485236480763335,0.3439216779220054,1970.4539007092199,1613.7801418439717,356.6737588652482
amplitude-landscape-1-2,2740.794326241135,1.582432931397808,0.3949299001932487,1.4878410820383141,0.2916934551136124,1727.0709219858156,1909.3049645390072,-182.2340425531915
amplitude-landscape-1-1,2740.794326241135,1.5872933638742894,0.39619322030225673,1.3780563716035474,0.269697890144739,1705.4113475177305,2018.2695035460993,-312.8581560283688
bd2,2758.7783018867926,1.6399697584773272,0.40988483085215466,2.0317043217092765,0.40065743721085284,1788.9842767295597,1427.932389937107,361.0518867924528
amplitude-silhouette-1-1,2740.808510638298,1.783934769118357,0.447304112740426,1.2540042218284748,0.24484381794196766,1519.6382978723404,2173.31914893617,-653.6808510638298
amplitude-silhouette-1-2,2740.808510638298,1.8432428701396442,0.4627194316466792,1.0302472634954964,0.20001370731217327,1474.5673758865248,2411.2624113475176,-936.6950354609929
