Stat,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF
std,2740.576470588235,1.1234345229290423,0.2756273644153941,1.0294221884733024,0.19984840204167617,2514.190588235294,2362.5270588235294,151.6635294117647
max,2740.545882352941,1.1082298173500646,0.2716753682910957,1.0868697464847867,0.21135812401972476,2578.6117647058823,2353.1929411764704,225.41882352941175
norm-1,2740.8258823529413,1.4570903598596372,0.3623509492654951,1.449662822799561,0.28404437193837856,1981.2376470588235,1912.6070588235293,68.63058823529411
sum,2740.8258823529413,1.4570903598596372,0.3623509492654951,1.449662822799561,0.28404437193837856,1981.355294117647,1912.6964705882353,68.65882352941176
norm-2,2740.835294117647,1.4372629450984742,0.3571974218996437,1.4827533186474824,0.29067411253151587,2050.7082352941175,1942.865882352941,107.84235294117647
mean,2740.8211764705884,1.690728854126808,0.4230780984388021,1.711449233199745,0.33649375195789294,1719.5035294117647,1772.6305882352942,-53.12705882352941
