,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 101.1)","(101.9, 195.5)","(196.3, 338.7)","(339.5, 453.1)","(454.7, 620.3)","(621.1, 701.1)","(701.9, 761.9)","(762.7, 879.5)","(880.3, 938.7)"
"Time length, sec",91.19999999999999,93.6,142.39999999999998,113.60000000000002,165.59999999999997,80.0,60.0,116.79999999999995,58.40000000000009
Number of epochs,104,102,157,127,192,94,69,134,67
