,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 105.9)","(106.7, 285.1)","(285.9, 357.9)","(358.7, 587.5)","(588.3, 664.3)","(665.1, 734.7)","(735.5, 775.5)","(777.1, 840.3)","(841.1, 938.7)"
"Time length, sec",96.0,178.40000000000003,72.0,228.8,76.0,69.60000000000002,40.0,63.19999999999993,97.60000000000002
Number of epochs,109,197,80,260,86,83,47,70,114
