,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,3,Median,"[0, 203, 682, 1046]",137237.86187754385,26.91764766841417,0.025159904945849243,30.341291386363235,8.384224477560451,0.03817177732710316,28.440826722772016,7.06769224735878,0.5770178344574601,0.3330911092506655,0.5238731449155433
1,0,35,10,3,Mode,"[0, 81, 842, 1046]",108327.16386582708,32.77033269677812,-0.007319533027333667,22.001572970197103,5.22357831827659,0.018608892211483687,21.325203833910056,4.612574917341513,0.42934615100710816,0.16187055693601646,0.4429512902545499
2,0,35,10,3,Mean,"[0, 190, 720, 1046]",124765.60126066569,25.399598360331638,0.022621752929132117,28.491455529955438,10.005501435891338,0.03133220038370937,25.662082056172082,8.303478072062559,0.5180105914883213,0.28058339319083336,0.48514711157734103
3,0,35,10,4,Median,"[0, 203, 554, 871, 1046]",99780.14381649642,25.381170021087694,0.014269769690963703,26.865924109557575,7.065417512993625,0.03907082311116856,22.021800415307794,6.265328413481356,0.667587442552874,0.46709071036020017,0.5950794446714665
4,0,35,10,4,Mode,"[0, 81, 552, 842, 1046]",89724.6935007182,27.898509640022386,-0.009598564425248509,22.521095734649908,6.57801171198626,0.0255023971385788,18.8184189467324,5.764254521280407,0.646376424329381,0.42706983654102343,0.5858623554478068
5,0,35,10,4,Mean,"[0, 178, 599, 899, 1046]",82909.54006543075,22.381399605402894,0.015055922818748431,21.047988279078027,8.675165595250462,0.029622941713181902,17.60086199274728,7.911468850655322,0.59094194208972,0.36309253501531524,0.5167415393101699
6,0,35,10,5,Median,"[0, 203, 552, 682, 871, 1046]",193848.8584662749,44.26064204390758,0.015676855994897584,34.141997811922735,5.817323912645334,0.08848319940374377,41.93957713459223,3.2240861127863445,0.7414536150588356,0.557879504735418,0.6510295246571256
7,0,35,10,5,Mode,"[0, 81, 552, 667, 842, 1046]",187105.85695001623,47.15269241633877,-0.005814238206873185,30.09521311698445,5.268276819677747,0.08047782669774638,39.234242027057896,2.982587813506698,0.6935542859427969,0.47290348115697395,0.6079708299160377
8,0,35,10,5,Mean,"[0, 178, 521, 686, 900, 1046]",164318.55557306926,38.29206114672974,0.013767185597772368,30.173950134430633,6.402021268532377,0.06925285212720178,35.15750495661748,3.8789559494542916,0.6975865465413243,0.5106973536203417,0.6101365022684976
9,0,35,10,6,Median,"[0, 81, 223, 552, 682, 871, 1046]",152256.1271407219,41.33091620763842,-0.002994510248772991,30.113560396878796,5.559415714861941,0.07483719631664873,32.92806694806325,3.355461606485375,0.7499169798393549,0.5699558340154796,0.6500597115264731
