,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.15984480490288647,56.26138944684849,2.236538810089053,0,[   0  530  681 1046]
1,2,20,0.15984480490288647,56.26138944684849,2.236538810089053,20,[   0  530  681 1046]
2,2,20,0.15984480490288647,56.26138944684849,2.236538810089053,40,[   0  530  681 1046]
3,2,20,0.15984480490288647,56.26138944684849,2.236538810089053,60,[   0  530  681 1046]
4,2,21,0.03716455267010844,43.47315507323627,4.708812325432894,0,[   0  444  555 1046]
5,2,21,0.03716455267010844,43.47315507323627,4.708812325432894,20,[   0  444  555 1046]
6,2,21,0.03716455267010844,43.47315507323627,4.708812325432894,40,[   0  444  555 1046]
7,2,21,0.03716455267010844,43.47315507323627,4.708812325432894,60,[   0  444  555 1046]
8,2,22,0.03739154343031834,43.79356703297533,4.691698140692779,0,[   0  459  552 1046]
9,2,22,0.03739154343031834,43.79356703297533,4.691698140692779,20,[   0  459  552 1046]
10,2,22,0.03739154343031834,43.79356703297533,4.691698140692779,40,[   0  459  552 1046]
11,2,22,0.03739154343031834,43.79356703297533,4.691698140692779,60,[   0  459  552 1046]
12,2,23,0.0375751643313199,44.15230864564083,4.671954038975327,0,[   0  459  552 1046]
13,2,23,0.0375751643313199,44.15230864564083,4.671954038975327,20,[   0  459  552 1046]
14,2,23,0.0375751643313199,44.15230864564083,4.671954038975327,40,[   0  459  552 1046]
15,2,23,0.0375751643313199,44.15230864564083,4.671954038975327,60,[   0  459  552 1046]
16,2,24,0.1908335172278594,49.931806876898,2.1758398792818765,0,[   0  539  681 1046]
17,2,24,0.1908335172278594,49.931806876898,2.1758398792818765,20,[   0  539  681 1046]
18,2,24,0.1908335172278594,49.931806876898,2.1758398792818765,40,[   0  539  681 1046]
19,2,24,0.1908335172278594,49.931806876898,2.1758398792818765,60,[   0  539  681 1046]
20,2,25,0.034764968197677236,53.30804456932954,3.6527304803089837,0,[   0  229  329 1046]
21,2,25,0.034764968197677236,53.30804456932954,3.6527304803089837,20,[   0  229  329 1046]
22,2,25,0.034764968197677236,53.30804456932954,3.6527304803089837,40,[   0  229  329 1046]
23,2,25,0.034764968197677236,53.30804456932954,3.6527304803089837,60,[   0  229  329 1046]
24,2,26,0.037743450805382675,44.66623862382905,4.640010016541067,0,[   0  441  552 1046]
25,2,26,0.037743450805382675,44.66623862382905,4.640010016541067,20,[   0  441  552 1046]
26,2,26,0.037743450805382675,44.66623862382905,4.640010016541067,40,[   0  441  552 1046]
27,2,26,0.037743450805382675,44.66623862382905,4.640010016541067,60,[   0  441  552 1046]
28,2,27,0.1908335172278594,49.931806876898,2.1758398792818765,0,[   0  539  681 1046]
29,2,27,0.1908335172278594,49.931806876898,2.1758398792818765,20,[   0  539  681 1046]
30,2,27,0.1908335172278594,49.931806876898,2.1758398792818765,40,[   0  539  681 1046]
31,2,27,0.1908335172278594,49.931806876898,2.1758398792818765,60,[   0  539  681 1046]
