,Feature,true,internal,external,internal-diff,external-diff
31,feature-0 wasserstein-amplitude-norm,0.6409523216907399,0.5981966915407442,0.6153039602090564,0.04275563014999573,0.02564836148168348
32,feature-0 betti-amplitude-1,0.5966732960556285,0.5972148381513294,0.5539130531864502,-0.0005415420957008976,0.04276024286917823
33,feature-0 betti-amplitude-2,0.4017835948119456,0.2323253283018265,0.2514647666319756,0.16945826651011908,0.15031882817997
34,feature-0 betti-amplitude-norm,0.5942637417278208,0.5954800252079399,0.5524486877090534,-0.0012162834801190403,0.041815054018767395
35,feature-0 landscape-amplitude-1,0.6626529331946167,0.5454784455295184,0.6047529750931744,0.1171744876650983,0.05789995810144233
36,feature-0 landscape-amplitude-2,0.20746676055341592,0.16843948091992736,0.18349148105553809,0.039027279633488565,0.02397527949787784
37,feature-0 landscape-amplitude-norm,0.6663530137580759,0.540213261274234,0.6068409208471918,0.1261397524838419,0.05951209291088411
38,feature-0 silhouette-amplitude-1,0.7316315979286114,0.5765931964265816,0.6347789691683905,0.15503840150202985,0.09685262876022094
39,feature-0 silhouette-amplitude-2,0.22961841446099593,0.21234783179896172,0.19699602569713737,0.017270582662034212,0.03262238876385856
40,feature-0 silhouette-amplitude-norm,0.7344399582615875,0.5829594064540699,0.6350987602330429,0.15148055180751763,0.09934119802854458
41,feature-0 life-all max,0.6689917045162319,0.5336129749076769,0.5979470083646885,0.13537872960855502,0.07104469615154341
42,feature-0 life-all mean,0.5951117327502841,0.5720488857396623,0.5751402664270227,0.02306284701062178,0.01997146632326141
43,feature-0 life-all std,0.7185426772243405,0.5940392477835901,0.6397659737933902,0.12450342944075043,0.07877670343095033
44,feature-0 life-all sum,0.5193598962482352,0.5236987341668571,0.4869998310730586,-0.004338837918621885,0.03236006517517659
45,feature-0 life-all norm,0.6409523216907399,0.5981966915407442,0.6153039602090564,0.04275563014999573,0.02564836148168348
46,feature-0 life-all percentile-25,0.3477784049901767,0.32921448680665477,0.33515755826483795,0.018563918183521932,0.012620846725338752
47,feature-0 life-all median,0.460526382975191,0.40350693429141793,0.4162394858113023,0.057019448683773066,0.04428689716388867
48,feature-0 life-all percentile-75,0.5060883283634607,0.4742912860915185,0.4986679726954052,0.031797042271942244,0.007420355668055545
49,feature-0 life-all percentile-90,0.5256951137656024,0.4791886066129223,0.5252629320749116,0.04650650715268012,0.0004321816906908138
50,feature-0 life-all kurtosis,0.2378160082484832,0.16225885882563432,0.20176672529485015,0.07555714942284888,0.03604928295363305
51,feature-0 life-all skew,0.28629943852312706,0.19028651649148273,0.2476479765778979,0.09601292203164433,0.03865146194522917
52,feature-0 life-1 max,0.6689917045162319,0.5336129749076769,0.5979470083646885,0.13537872960855502,0.07104469615154341
53,feature-0 life-1 mean,0.6107862085449569,0.56513483534376,0.5588045224542045,0.04565137320119694,0.05198168609075238
54,feature-0 life-1 std,0.7010126561729108,0.5872582708412888,0.6363787571236178,0.11375438533162197,0.06463389904929295
55,feature-0 life-1 sum,0.5560470162232424,0.5450183606377755,0.5145566146456771,0.01102865558546684,0.04149040157756523
56,feature-0 life-1 norm,0.6466758862793264,0.5845966470706067,0.614658862558114,0.062079239208719716,0.0320170237212124
57,feature-0 life-1 percentile-25,0.25885096629478543,0.26218685978461376,0.2500409025550776,-0.0033358934898283232,0.00881006373970783
58,feature-0 life-1 median,0.39669448040664856,0.32776993082975137,0.3320573161670826,0.0689245495768972,0.06463716423956595
59,feature-0 life-1 percentile-75,0.45433474377625,0.4342116992817113,0.44168069267314397,0.020123044494538667,0.012654051103106023
60,feature-0 life-1 percentile-90,0.5062390529487943,0.46545206163519254,0.48402892294754474,0.040786991313601806,0.022210130001249606
61,feature-0 life-1 kurtosis,0.2576516404501874,0.16552479888118338,0.20097825200413583,0.09212684156900403,0.056673388446051576
62,feature-0 life-1 skew,0.33150765362414747,0.21201699983249173,0.2694565980196338,0.11949065379165574,0.06205105560451368
63,feature-0 life-2 max,0.25025335155447725,0.20685903900006888,0.21014211121340265,0.04339431255440837,0.040111240341074605
64,feature-0 life-2 mean,0.2387809649489648,0.24041941892402502,0.25302817685121404,-0.0016384539750602112,-0.01424721190224923
65,feature-0 life-2 std,0.25220496541066834,0.2301270083756218,0.21624111963444653,0.02207795703504653,0.0359638457762218
66,feature-0 life-2 sum,0.3411164050842554,0.22763365829830917,0.259239203357995,0.11348274678594622,0.0818772017262604
67,feature-0 life-2 norm,0.258658056804217,0.2005399091162442,0.21111578719092464,0.0581181476879728,0.04754226961329236
68,feature-0 life-2 percentile-25,0.144550845408312,0.15763409346374044,0.16521760470932395,-0.013083248055428431,-0.020666759301011944
69,feature-0 life-2 median,0.20184440327377903,0.1824698587584091,0.1997393653313776,0.019374544515369935,0.0021050379424014387
70,feature-0 life-2 percentile-75,0.21344629920308478,0.22372351155805534,0.2346676799468995,-0.01027721235497056,-0.021221380743814716
71,feature-0 life-2 percentile-90,0.2133591424678517,0.2171504902651732,0.22655640097955532,-0.003791347797321487,-0.013197258511703613
72,feature-0 life-2 kurtosis,0.16540413341953192,0.13581659560092615,0.1296451966284988,0.029587537818605764,0.03575893679103312
73,feature-0 life-2 skew,0.17959038202431302,0.12279329783964703,0.13197900160657086,0.05679708418466599,0.047611380417742155
74,feature-0 bd2-all max,0.4360132729823461,0.44341923690097684,0.44892325747066203,-0.0074059639186307424,-0.012909984488315929
75,feature-0 bd2-all mean,0.4381467199154258,0.46875666214665657,0.44423990837172034,-0.030609942231230758,-0.006093188456294529
76,feature-0 bd2-all std,0.45630812187709985,0.39807456938887154,0.4692370153627398,0.05823355248822831,-0.01292889348563997
77,feature-0 bd2-all sum,0.5613616323971768,0.5298647563546623,0.5232793573774293,0.0314968760425145,0.03808227501974759
78,feature-0 bd2-all norm,0.5055942108820892,0.5064542551191519,0.46241664289778256,-0.0008600442370626515,0.043177567984306664
79,feature-0 bd2-all percentile-25,0.48895639674659996,0.5412521539972511,0.48105303769590513,-0.052295757250651165,0.007903359050694836
80,feature-0 bd2-all median,0.4084709041905492,0.4599732936291921,0.41288132952163376,-0.05150238943864288,-0.004410425331084544
81,feature-0 bd2-all percentile-75,0.4140817944062673,0.4364382285047052,0.41906830335855116,-0.022356434098437905,-0.0049865089522838635
82,feature-0 bd2-all percentile-90,0.39764054394619214,0.3768111765263447,0.41148825654154975,0.020829367419847422,-0.013847712595357609
83,feature-0 bd2-all kurtosis,0.16818083173742393,0.16948083433553274,0.13253683740659594,-0.001300002598108807,0.03564399433082799
84,feature-0 bd2-all skew,0.18305709326786596,0.17273516855560278,0.17000369706648774,0.010321924712263175,0.013053396201378215
85,feature-0 bd2-1 max,0.4190878085385436,0.406654505983758,0.4481994067265577,0.012433302554785586,-0.02911159818801412
86,feature-0 bd2-1 mean,0.49539719515605796,0.5317831040217434,0.46547611799618416,-0.03638590886568549,0.0299210771598738
87,feature-0 bd2-1 std,0.4385328706779726,0.37711642003930207,0.4463435931871127,0.06141645063867052,-0.007810722509140111
88,feature-0 bd2-1 sum,0.7153451086851733,0.7559397954917881,0.7502423368771565,-0.04059468680661482,-0.034897228191983154
89,feature-0 bd2-1 norm,0.6491461077217008,0.6523170239025069,0.6175818293730182,-0.003170916180806116,0.031564278348682584
90,feature-0 bd2-1 percentile-25,0.4983110496053072,0.5626278433028821,0.5090594466480806,-0.06431679369757487,-0.010748397042773361
91,feature-0 bd2-1 median,0.4749279283123543,0.512042267537947,0.46317734530206145,-0.03711433922559271,0.011750583010292859
92,feature-0 bd2-1 percentile-75,0.4601389570973535,0.4681433196741419,0.4530426003125371,-0.008004362576788437,0.007096356784816349
93,feature-0 bd2-1 percentile-90,0.4120284636120145,0.39214992650126423,0.40463764054637447,0.019878537110750272,0.00739082306564004
94,feature-0 bd2-1 kurtosis,0.19912888516678312,0.1715128128778862,0.1740719376550668,0.027616072288896926,0.025056947511716332
95,feature-0 bd2-1 skew,0.1804662939243176,0.1742237306692848,0.19013423400696214,0.006242563255032807,-0.009667940082644544
96,feature-0 bd2-2 max,0.37535939835345694,0.37139506640198605,0.3599602319508369,0.00396433195147089,0.015399166402620068
97,feature-0 bd2-2 mean,0.40842578787262496,0.4245531923894776,0.417852630131095,-0.016127404516852628,-0.00942684225847007
98,feature-0 bd2-2 std,0.4064607038356471,0.3252206118513108,0.32437027910395155,0.0812400919843363,0.08209042473169553
99,feature-0 bd2-2 sum,0.2931209602653092,0.1778818736654204,0.2079135999219854,0.1152390865998888,0.0852073603433238
100,feature-0 bd2-2 norm,0.239362938732495,0.18325373387604493,0.19295747083064235,0.05610920485645007,0.046405467901852654
101,feature-0 bd2-2 percentile-25,0.3270199617360713,0.36110383093330106,0.3385655148796592,-0.03408386919722978,-0.011545553143587906
102,feature-0 bd2-2 median,0.3663704088272638,0.3693436837146272,0.3914534759441894,-0.0029732748873634307,-0.025083067116925595
103,feature-0 bd2-2 percentile-75,0.39076365386294915,0.35801078869662917,0.4034178893891384,0.03275286516631998,-0.012654235526189272
104,feature-0 bd2-2 percentile-90,0.4156930448021489,0.38131987632889275,0.3835678902707382,0.034373168473256166,0.03212515453141074
105,feature-0 bd2-2 kurtosis,0.22541384603332412,0.1707265000673788,0.1719338527781167,0.05468734596594532,0.053479993255207414
106,feature-0 bd2-2 skew,0.17138264907681589,0.1471179163784478,0.15556095473210646,0.024264732698368097,0.015821694344709425
107,feature-1 betti-1 max,0.3221054996805229,0.2717280712154931,0.3097561617464461,0.050377428465029794,0.012349337934076776
108,feature-1 betti-1 mean,0.0,0.0,0.0,0.0,0.0
109,feature-1 betti-1 std,0.3817327880157957,0.34340318504477485,0.3853509323720503,0.03832960297102084,-0.0036181443562546267
110,feature-1 betti-1 sum,0.0,0.0,0.0,0.0,0.0
111,feature-1 betti-1 norm,0.3817327880157957,0.34340318504477485,0.3853509323720503,0.03832960297102084,-0.0036181443562546267
112,feature-1 betti-1 percentile-25,0.0,0.0,0.0,0.0,0.0
113,feature-1 betti-1 median,0.0,0.0,0.0,0.0,0.0
114,feature-1 betti-1 percentile-75,0.0,0.0,0.0,0.0,0.0
115,feature-1 betti-1 percentile-90,0.025651458053709934,0.021869707498773327,0.025575662268008514,0.0037817505549366075,7.579578570142062e-05
116,feature-1 betti-1 kurtosis,0.23456143248184633,0.18692613193734087,0.22309808608634368,0.04763530054450546,0.011463346395502644
117,feature-1 betti-1 skew,0.11025996043088113,0.11556280924929391,0.1288032302169249,-0.005302848818412781,-0.018543269786043787
118,feature-1 betti-2 max,0.15165419280294606,0.12349792236965627,0.13283028577616615,0.02815627043328979,0.018823907026779912
119,feature-1 betti-2 mean,0.0,0.0,0.0,0.0,0.0
120,feature-1 betti-2 std,0.2010904921962064,0.1882156739044152,0.17379771466212307,0.012874818291791185,0.027292777534083323
121,feature-1 betti-2 sum,0.0,0.0,0.0,0.0,0.0
122,feature-1 betti-2 norm,0.2010904921962064,0.1882156739044152,0.17379771466212307,0.012874818291791185,0.027292777534083323
123,feature-1 betti-2 percentile-25,0.0,0.0,0.0,0.0,0.0
124,feature-1 betti-2 median,0.0,0.0,0.0,0.0,0.0
125,feature-1 betti-2 percentile-75,0.0,0.0,0.0,0.0,0.0
126,feature-1 betti-2 percentile-90,0.0,0.0,0.0,0.0,0.0
127,feature-1 betti-2 kurtosis,0.19262843704970795,0.17642904254903877,0.16265103116474064,0.01619939450066918,0.029977405884967306
128,feature-1 betti-2 skew,0.06273310399857601,0.045086685743329594,0.05468873647061161,0.01764641825524642,0.008044367527964405
129,feature-1 entropy-1,0.5521930784315594,0.5080212712336251,0.5335623366456876,0.04417180719793434,0.018630741785871763
130,feature-1 entropy-2,0.24621936076007486,0.1907496418936624,0.20403103406624704,0.05546971886641247,0.04218832669382783
131,feature-1 numberofpoints-1,0.5011122466501374,0.4532372734636667,0.473110821210019,0.047874973186470715,0.02800142544011841
132,feature-1 numberofpoints-2,0.25130935426163387,0.2157383378583429,0.21865088267801322,0.03557101640329097,0.032658471583620646
133,feature-1 bottleneck-amplitude-1,0.6727608512541644,0.5866351458818947,0.5720983796859902,0.08612570537226971,0.1006624715681742
134,feature-1 bottleneck-amplitude-2,0.33300188769390643,0.30884430254279693,0.27978624825817056,0.024157585151109495,0.05321563943573587
135,feature-1 bottleneck-amplitude-norm,0.6454705818567276,0.5796725288824816,0.5735120146738987,0.06579805297424601,0.07195856718282889
136,feature-1 wasserstein-amplitude-1,0.6600220186691573,0.6156923739440193,0.6316286558295532,0.04432964472513801,0.02839336283960414
137,feature-1 wasserstein-amplitude-2,0.27119766598065137,0.24537805756053743,0.23064796324481604,0.025819608420113938,0.04054970273583533
138,feature-1 wasserstein-amplitude-norm,0.6470041522072173,0.60896227024406,0.6245566686739552,0.038041881963157276,0.02244748353326209
139,feature-1 betti-amplitude-1,0.4858540237345033,0.4718271622710831,0.48556184178778455,0.014026861463420193,0.0002921819467187614
140,feature-1 betti-amplitude-2,0.1760431245139283,0.16116820751107952,0.1546211190691023,0.014874917002848792,0.021422005444826003
141,feature-1 betti-amplitude-norm,0.4626469675261889,0.4713917237323721,0.4759689557392306,-0.008744756206183202,-0.013321988213041702
142,feature-1 landscape-amplitude-1,0.7039246098823551,0.6372257607982613,0.656821728295321,0.06669884908409374,0.04710288158703402
143,feature-1 landscape-amplitude-2,0.28625972599246724,0.2778187070415163,0.27129819780662984,0.008441018950950951,0.014961528185837403
144,feature-1 landscape-amplitude-norm,0.7030951643008809,0.6440753440432193,0.6550228827333471,0.059019820257661615,0.04807228156753385
145,feature-1 silhouette-amplitude-1,0.7110475662358607,0.6345129889291148,0.704045322201946,0.07653457730674595,0.007002244033914695
146,feature-1 silhouette-amplitude-2,0.31512684323842055,0.29335052068890566,0.2738441005666153,0.021776322549514893,0.04128274267180526
147,feature-1 silhouette-amplitude-norm,0.697950952113007,0.6089750224272868,0.6540217477634827,0.0889759296857201,0.0439292043495243
148,feature-1 life-all max,0.6726103536821653,0.5852731457745983,0.5701781521729963,0.08733720790756694,0.10243220150916899
149,feature-1 life-all mean,0.6263495658056475,0.5536237457195075,0.5826693649749409,0.07272582008614004,0.04368020083070656
150,feature-1 life-all std,0.729903295328062,0.6638573934942316,0.6973117947779369,0.06604590183383041,0.03259150055012505
151,feature-1 life-all sum,0.5972889417866117,0.6048152708675546,0.5822487697570213,-0.007526329080942862,0.015040172029590404
152,feature-1 life-all norm,0.6470041522072173,0.60896227024406,0.6245566686739552,0.038041881963157276,0.02244748353326209
153,feature-1 life-all percentile-25,0.4005649477503925,0.35545396770095405,0.35210432030876976,0.04511098004943842,0.04846062744162272
154,feature-1 life-all median,0.512165601001711,0.45523376058482967,0.46550868141032076,0.056931840416881374,0.04665691959139029
155,feature-1 life-all percentile-75,0.5744950449958515,0.46062768293574075,0.5028152381613644,0.11386736206011072,0.07167980683448705
156,feature-1 life-all percentile-90,0.6147005888672066,0.5209478672483843,0.5486014220446506,0.09375272161882231,0.06609916682255601
157,feature-1 life-all kurtosis,0.24228317608498384,0.2255290050652437,0.2158129128873441,0.01675417101974014,0.026470263197639732
158,feature-1 life-all skew,0.24968930043795565,0.21958858066579257,0.22188284476885087,0.03010071977216308,0.02780645566910478
159,feature-1 life-1 max,0.6727608512541644,0.5866351458818947,0.5720983796859902,0.08612570537226971,0.1006624715681742
160,feature-1 life-1 mean,0.5772266288822379,0.49003450142361554,0.5303386553239139,0.08719212745862231,0.04688797355832397
161,feature-1 life-1 std,0.7300448061388346,0.6611727098673483,0.7006286941080632,0.06887209627148627,0.029416112030771435
162,feature-1 life-1 sum,0.6239928846237985,0.5961607262145069,0.5992221018874354,0.027832158409291652,0.02477078273636313
163,feature-1 life-1 norm,0.6600220186691573,0.6156923739440193,0.6316286558295532,0.04432964472513801,0.02839336283960414
164,feature-1 life-1 percentile-25,0.3646287994003397,0.32518300603000694,0.3109102617844207,0.03944579337033277,0.05371853761591899
165,feature-1 life-1 median,0.4773029323870902,0.4020621491634636,0.41889342898378806,0.0752407832236266,0.05840950340330214
166,feature-1 life-1 percentile-75,0.5350059366155123,0.44720881419809555,0.4985140426429759,0.08779712241741677,0.03649189397253644
167,feature-1 life-1 percentile-90,0.5955137071801837,0.5188897502573107,0.5348485051640276,0.07662395692287305,0.060665202016156106
168,feature-1 life-1 kurtosis,0.23737212455069687,0.2221435469609163,0.23732317446457982,0.015228577589780579,4.8950086117049985e-05
169,feature-1 life-1 skew,0.24593526608252128,0.2412711638528446,0.2301162760966353,0.00466410222967667,0.01581898998588599
170,feature-1 life-2 max,0.33300188769390643,0.30884430254279693,0.27978624825817056,0.024157585151109495,0.05321563943573587
171,feature-1 life-2 mean,0.2878460436426748,0.26510678472215654,0.2830513380556981,0.022739258920518257,0.0047947055869767
172,feature-1 life-2 std,0.33962809593597076,0.3096720079033411,0.29271477656842837,0.02995608803262967,0.046913319367542394
173,feature-1 life-2 sum,0.23887679437512674,0.21474143848544786,0.20554163602505546,0.024135355889678883,0.03333515835007128
174,feature-1 life-2 norm,0.27119766598065137,0.24537805756053743,0.23064796324481604,0.025819608420113938,0.04054970273583533
175,feature-1 life-2 percentile-25,0.22112842021227153,0.18156839252971566,0.17901234132502994,0.03956002768255587,0.04211607888724159
176,feature-1 life-2 median,0.2509830881616464,0.24948772354092272,0.22171100545223257,0.001495364620723666,0.02927208270941381
177,feature-1 life-2 percentile-75,0.31614150008358033,0.26284253415825315,0.2671483809482653,0.05329896592532718,0.04899311913531501
178,feature-1 life-2 percentile-90,0.29536750468040374,0.2853104355872225,0.29697035112962933,0.010057069093181215,-0.0016028464492255923
179,feature-1 life-2 kurtosis,0.1603709589977905,0.1444962090016328,0.13487402851728153,0.015874749996157705,0.025496930480508967
180,feature-1 life-2 skew,0.20170568870086514,0.1789424292708371,0.1609701779172854,0.02276325943002805,0.04073551078357973
181,feature-1 bd2-all max,0.5245645369826154,0.5033182565604333,0.5667902886468408,0.02124628042218213,-0.042225751664225375
182,feature-1 bd2-all mean,0.5192518009566731,0.502710765277021,0.5414211355050076,0.01654103567965215,-0.022169334548334474
183,feature-1 bd2-all std,0.48409327841770533,0.4546889012136411,0.5266340730147974,0.029404377204064247,-0.042540794597092035
184,feature-1 bd2-all sum,0.4645491150466829,0.4890119530887802,0.4747069688652979,-0.024462838042097312,-0.010157853818615004
185,feature-1 bd2-all norm,0.5050670309820935,0.5534215157698029,0.5495354964889541,-0.04835448478770943,-0.044468465506860566
186,feature-1 bd2-all percentile-25,0.5477403514411043,0.5617218140140835,0.5387311678173524,-0.013981462572979164,0.009009183623751915
187,feature-1 bd2-all median,0.5156023210670024,0.4975365941403083,0.5146700167963023,0.018065726926694115,0.0009323042707001239
188,feature-1 bd2-all percentile-75,0.5080154425171826,0.5279647958219813,0.5701331966610542,-0.019949353304798745,-0.06211775414387166
189,feature-1 bd2-all percentile-90,0.5525546599545317,0.5062609175639384,0.5855265927776088,0.04629374239059325,-0.03297193282307709
190,feature-1 bd2-all kurtosis,0.135699572975659,0.11965144216845089,0.1335996324541842,0.0160481308072081,0.0020999405214748024
191,feature-1 bd2-all skew,0.1447989986339491,0.12846012027077705,0.1481098966202419,0.01633887836317205,-0.0033108979862928045
192,feature-1 bd2-1 max,0.5303569517932865,0.5025263086191715,0.5534886906483076,0.02783064317411499,-0.023131738855021178
193,feature-1 bd2-1 mean,0.52294482857978,0.5316172799037733,0.5778658587868187,-0.008672451323993302,-0.05492103020703876
194,feature-1 bd2-1 std,0.46492329874460636,0.44516875797884303,0.4775804183713544,0.01975454076576333,-0.012657119626748037
195,feature-1 bd2-1 sum,0.6261812691530726,0.6450214676066695,0.6097630769544148,-0.018840198453596857,0.01641819219865781
196,feature-1 bd2-1 norm,0.6077850568296127,0.6325245026607036,0.643446286706021,-0.02473944583109089,-0.035661229876408296
197,feature-1 bd2-1 percentile-25,0.5815738628153289,0.6000708466455367,0.5806381371182217,-0.018496983830207814,0.0009357256971072037
198,feature-1 bd2-1 median,0.5320337201723297,0.5105062289513479,0.5332299747007493,0.021527491220981854,-0.001196254528419538
199,feature-1 bd2-1 percentile-75,0.550683991319807,0.5313549272982798,0.5811762911047924,0.01932906402152723,-0.030492299784985355
200,feature-1 bd2-1 percentile-90,0.5759567465483971,0.5350322934495579,0.5888470832464103,0.040924453098839186,-0.012890336698013205
201,feature-1 bd2-1 kurtosis,0.17134488848872728,0.1420377039419492,0.18746417162967144,0.02930718454677808,-0.016119283140944157
202,feature-1 bd2-1 skew,0.19012659973148213,0.18347211575787215,0.2140895501383656,0.006654483973609987,-0.023962950406883454
203,feature-1 bd2-2 max,0.46926030865813545,0.44018640580603124,0.4951893474221567,0.029073902852104205,-0.02592903876402125
204,feature-1 bd2-2 mean,0.5715668055054992,0.538434401654655,0.5887434624183968,0.03313240385084426,-0.017176656912897603
205,feature-1 bd2-2 std,0.32159307772374945,0.2631529183509625,0.29129555957248154,0.05844015937278696,0.03029751815126791
206,feature-1 bd2-2 sum,0.1739132973231802,0.18245118176440384,0.19921315477997906,-0.008537884441223637,-0.025299857456798858
207,feature-1 bd2-2 norm,0.2816631020027188,0.275588847152303,0.2817913563065251,0.00607425485041585,-0.00012825430380625225
208,feature-1 bd2-2 percentile-25,0.47859219712144846,0.47242389171182353,0.5003495548956015,0.00616830540962493,-0.021757357774153052
209,feature-1 bd2-2 median,0.4869346577308566,0.4856068084209284,0.5222373586671734,0.0013278493099281863,-0.03530270093631677
210,feature-1 bd2-2 percentile-75,0.5302500789450751,0.4608196618474414,0.49387372809560304,0.06943041709763376,0.036376350849472106
211,feature-1 bd2-2 percentile-90,0.5123460164248576,0.45972043076281743,0.4947748608874678,0.05262558566204012,0.01757115553738975
212,feature-1 bd2-2 kurtosis,0.15927561123076178,0.13130563236245021,0.10591568893375188,0.027969978868311568,0.05335992229700991
213,feature-1 bd2-2 skew,0.12041623846294905,0.11179980615781727,0.13720640992482364,0.008616432305131774,-0.016790171461874587
214,feature-2 betti-1 max,0.20460815136046356,0.19462263278336134,0.21047306780642386,0.009985518577102226,-0.005864916445960294
215,feature-2 betti-1 mean,0.0,0.0,0.0,0.0,0.0
216,feature-2 betti-1 std,0.2369349785057535,0.24655353044456765,0.23128603037066492,-0.00961855193881414,0.005648948135088594
217,feature-2 betti-1 sum,0.0,0.0,0.0,0.0,0.0
218,feature-2 betti-1 norm,0.2369349785057535,0.24655353044456765,0.23128603037066492,-0.00961855193881414,0.005648948135088594
219,feature-2 betti-1 percentile-25,0.0,0.0,0.0,0.0,0.0
220,feature-2 betti-1 median,0.0,0.0,0.0,0.0,0.0
221,feature-2 betti-1 percentile-75,0.0,0.0,0.0,0.0,0.0
222,feature-2 betti-1 percentile-90,0.012801496054496616,0.010910621754652652,0.01276360593285555,0.0018908742998439646,3.789012164106577e-05
223,feature-2 betti-1 kurtosis,0.20896332376139787,0.21294288948095877,0.21335240007000353,-0.003979565719560901,-0.0043890763086056606
224,feature-2 betti-1 skew,0.12604035633448854,0.13830473847486344,0.13602993251782045,-0.012264382140374896,-0.009989576183331905
225,feature-2 betti-2 max,0.18901819489265648,0.12489679236977036,0.14282514773197835,0.06412140252288612,0.046193047160678125
226,feature-2 betti-2 mean,0.0,0.0,0.0,0.0,0.0
227,feature-2 betti-2 std,0.22726097959952135,0.14818958555137696,0.18478040068868,0.0790713940481444,0.04248057891084134
228,feature-2 betti-2 sum,0.0,0.0,0.0,0.0,0.0
229,feature-2 betti-2 norm,0.22726097959952135,0.14818958555137696,0.18478040068868,0.0790713940481444,0.04248057891084134
230,feature-2 betti-2 percentile-25,0.0,0.0,0.0,0.0,0.0
231,feature-2 betti-2 median,0.0,0.0,0.0,0.0,0.0
232,feature-2 betti-2 percentile-75,0.0,0.0,0.0,0.0,0.0
233,feature-2 betti-2 percentile-90,0.0,0.0,0.0,0.0,0.0
234,feature-2 betti-2 kurtosis,0.17529017463895324,0.16095382207932327,0.17011026164722365,0.014336352559629978,0.005179912991729596
235,feature-2 betti-2 skew,0.10055260300412261,0.06245987629386158,0.09226337074348745,0.03809272671026103,0.00828923226063516
236,feature-2 entropy-1,0.37915570140207644,0.3456202036264934,0.359589604787164,0.03353549777558301,0.01956609661491243
237,feature-2 entropy-2,0.3449942707252103,0.3055374372382188,0.3068313538751839,0.03945683348699147,0.038162916850026374
238,feature-2 numberofpoints-1,0.3377959394482791,0.30112118207821204,0.34184158109869484,0.03667475737006709,-0.00404564165041571
239,feature-2 numberofpoints-2,0.33906102958372075,0.2825541552623883,0.3083570922328045,0.056506874321332445,0.030703937350916255
