,0,1,2,3,4,5,6,7,8
"Start-end time, sec","(9.9, 73.1)","(73.9, 201.1)","(201.9, 309.1)","(309.9, 505.1)","(505.9, 561.1)","(561.9, 668.3)","(669.1, 757.1)","(757.9, 840.3)","(841.1, 938.7)"
"Time length, sec",63.199999999999996,127.19999999999999,107.20000000000002,195.20000000000005,55.200000000000045,106.39999999999998,88.0,82.39999999999998,97.60000000000002
Number of epochs,73,140,119,220,62,122,104,92,114
